Registration Number,Block No,Floor Number,Flat/ Apartment/ Shop/Plot type,Number of Apartment/Flats/Shop,Unit Carpet Area (in sqm),Number of Balcony,Total Area of Balcony (in sqm),Number of Verandah,Total Area of Verandah (in sqm),No. of garrage,Total Area of garage (in sqm),Open Parking Space (in Nos.)
UPRERAPRJ303390,Cove (Tower-4),33,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),34,2 BHK,2,77.24,3,16.87,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),35,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),1,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),2,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),3,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),4,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),5,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),6,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),7,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),8,OTHER,2,127.06,3,36.0,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),9,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),10,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),11,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),12,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),13,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),14,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),15,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),16,OTHER,2,127.06,3,36.0,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),17,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),18,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),19,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),20,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),21,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),22,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),23,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),24,OTHER,2,127.06,3,36.0,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),25,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),26,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),27,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),28,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),29,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),30,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),31,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),32,OTHER,2,127.06,3,36.0,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),33,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),34,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Cove (Tower-4),35,OTHER,2,127.06,3,32.7,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),2,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),3,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),4,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),5,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),6,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),7,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),8,3 BHK,2,90.84,4,25.34,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),9,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),10,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),11,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),12,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),13,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),14,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),15,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),16,2 BHK,2,77.24,3,20.18,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),17,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),18,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),19,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),20,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),21,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),22,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),23,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),24,3 BHK,2,90.84,4,25.34,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),25,2 BHK,2,77.24,3,16.87,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),26,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),27,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),28,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),29,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),30,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),31,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),32,3 BHK,2,90.84,4,25.34,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),33,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),34,2 BHK,2,77.24,3,16.87,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),35,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),1,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),2,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),3,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),4,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),5,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),6,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),7,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),8,OTHER,1,143.04,3,42.93,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),9,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),10,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),11,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),12,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),13,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),14,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),15,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),16,OTHER,1,143.04,3,42.93,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),17,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),18,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),19,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),20,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),21,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),22,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),23,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),24,OTHER,1,143.04,3,42.93,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),25,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),26,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),27,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),28,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),29,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),30,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),31,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),32,OTHER,1,143.04,3,42.93,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),33,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),34,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),35,OTHER,1,143.04,3,38.80,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),1,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),2,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),3,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),4,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),5,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),6,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),7,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),8,OTHER,1,159.26,3,60.20,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),9,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),10,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),11,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),12,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),13,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),14,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),15,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),16,OTHER,1,159.26,3,60.20,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),17,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),18,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),19,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),20,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),21,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),22,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),23,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),24,OTHER,1,159.26,3,60.20,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),25,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),26,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),27,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),28,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),29,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),30,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),31,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),32,OTHER,1,159.26,3,60.20,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),33,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),34,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),35,OTHER,1,159.26,3,50.49,0,0,undefined,0,-
UPRERAPRJ303390,Orchid (Tower-2),1,3 BHK,2,90.84,4,21.38,0,0,undefined,0,-
UPRERAPRJ303390,Retail,GF,SHOP,2,42.4,0,0,0,0,undefined,0,0
UPRERAPRJ303390,Retail,GF,SHOP,14,42.2,0,0,0,0,undefined,0,0
UPRERAPRJ303390,Retail,GF,SHOP,1,42.6,0,0,0,0,undefined,0,0
UPRERAPRJ303390,Retail,GF,SHOP,2,9.8,0,0,0,0,undefined,0,0
UPRERAPRJ303390,Retail,GF,SHOP,2,9.4,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,60.02,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,3.94,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,3,3.98,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,2,9.95,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,10.59,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,8,10.63,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,60.67,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,12.11,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,13.00,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,14.56,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,14.60,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,14.99,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,25,15.07,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,15.08,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,15.11,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,8,15.15,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,15.54,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,2,15.87,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,15.95,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,16.44,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,17.51,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,17.58,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,17.64,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,10,17.65,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,17.70,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,2,17.71,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,2,18.76,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,18.83,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,2,18.85,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,18.89,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,18.91,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,19.30,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,2,19.41,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,19.49,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,19.92,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,22.04,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,22.12,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,22.15,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,22.18,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,22.82,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,22.92,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,23.49,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,23.62,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,24.27,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,25.52,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,4,25.67,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,27.00,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,27.84,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,28.50,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,29.94,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,30.10,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,30.13,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,30.16,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,30.18,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,32.27,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,33.35,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,33.50,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,34.41,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,1,34.48,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,GF,SHOP,2,34.55,0,0,0,0,undefined,0,0
UPRERAPRJ308567,Palm Olympia Commercial,1,SHOP,1,94.81,0,0,0,0,undefined,0,-
UPRERAPRJ308567,Palm Olympia Commercial,1,SHOP,1,85.55,0,0,0,0,undefined,0,-
UPRERAPRJ308567,Palm Olympia Commercial,1,SHOP,1,76.28,0,0,0,0,undefined,0,-
UPRERAPRJ308567,Palm Olympia Commercial,1,SHOP,1,72.43,0,0,0,0,undefined,0,-
UPRERAPRJ308567,Palm Olympia Commercial,1,SHOP,1,23.83,0,0,0,0,undefined,0,-
UPRERAPRJ308567,Palm Olympia Commercial,1,SHOP,1,23.39,0,0,0,0,undefined,0,-
UPRERAPRJ308567,Palm Olympia Commercial,1,SHOP,1,19.89,0,0,0,0,undefined,0,-
UPRERAPRJ308567,Palm Olympia Commercial,1,SHOP,1,20.21,0,0,0,0,undefined,0,-
UPRERAPRJ308567,Palm Olympia Commercial,1,SHOP,1,30.04,0,0,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,GF,3 BHK,4,89.88,4,17.06,0,0,undefined,0,0
UPRERAPRJ308567,Tower -C1,1,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,1,3 BHK,4,89.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,2,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,2,3 BHK,4,89.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,3,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,3,3 BHK,4,89.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,4,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,4,3 BHK,4,89.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,5,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,5,3 BHK,4,89.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,6,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,6,3 BHK,4,89.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,7,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,7,3 BHK,4,89.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,8,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,8,3 BHK,4,89.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,9,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,9,3 BHK,4,89.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,10,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,10,3 BHK,4,89.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,11,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,11,3 BHK,4,89.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,12,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,12,3 BHK,4,89.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,13,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,13,3 BHK,4,89.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,14,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,14,3 BHK,4,89.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,15,3 BHK,2,90.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,15,3 BHK,4,89.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,16,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,16,3 BHK,4,89.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,17,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,17,3 BHK,4,88.99,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,18,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,18,3 BHK,4,89.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,19,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,20,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,21,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,21,3 BHK,4,89.88,4,17.06,0,0,undefined,0,-
UPRERAPRJ308567,Tower -C1,22,3 BHK,2,90.00,4,17.06,0,0,undefined,0,-
