XID,Project Name,Configuration,List Item,Price
4006,Luxury Homes Tower A F And M,"3 BHK Apartment
1.13 Cr - 1.35 Cr",1565 SQ.FT,₹ 1.13 Cr
4006,Luxury Homes Tower A F And M,"3 BHK Apartment
1.13 Cr - 1.35 Cr",1661 SQ.FT,₹ 1.2 Cr
4006,Luxury Homes Tower A F And M,"3 BHK Apartment
1.13 Cr - 1.35 Cr",1872 SQ.FT,₹ 1.35 Cr
4904,Adani M2K Oyster Grande,"3 BHK Apartment
2.2 Cr - 2.5 Cr",1689 SQ.FT,₹ 2.2 Cr
4904,Adani M2K Oyster Grande,"3 BHK Apartment
2.2 Cr - 2.5 Cr",1889 SQ.FT,₹ 2.5 Cr
4904,Adani M2K Oyster Grande,"3.5 BHK Apartment
3.3 Cr",2598 SQ.FT,₹ 3.3 Cr
4904,Adani M2K Oyster Grande,"4 BHK Apartment
4 Cr - 6 Cr",3198 SQ.FT,₹ 4.0 Cr
4904,Adani M2K Oyster Grande,"4 BHK Apartment
4 Cr - 6 Cr",4548 SQ.FT,₹ 6.0 Cr
4904,Adani M2K Oyster Grande,"5 BHK Penthouse
7.57 Cr",5800 SQ.FT,₹ 7.57 Cr
5452,Eros Sampoornam I,"2 BHK Apartment
67.29 L - 86.23 L",835 SQ.FT,₹ 67.29 L
5452,Eros Sampoornam I,"2 BHK Apartment
67.29 L - 86.23 L",855 SQ.FT,₹ 68.9 L
5452,Eros Sampoornam I,"2 BHK Apartment
67.29 L - 86.23 L",1060 SQ.FT,₹ 85.43 L
5452,Eros Sampoornam I,"2 BHK Apartment
67.29 L - 86.23 L",1070 SQ.FT,₹ 86.23 L
5452,Eros Sampoornam I,"3 BHK Apartment
1.09 Cr - 1.45 Cr",1350 SQ.FT,₹ 1.09 Cr
5452,Eros Sampoornam I,"3 BHK Apartment
1.09 Cr - 1.45 Cr",1425 SQ.FT,₹ 1.15 Cr
5452,Eros Sampoornam I,"3 BHK Apartment
1.09 Cr - 1.45 Cr",1435 SQ.FT,₹ 1.16 Cr
5452,Eros Sampoornam I,"3 BHK Apartment
1.09 Cr - 1.45 Cr",1560 SQ.FT,₹ 1.26 Cr
5452,Eros Sampoornam I,"3 BHK Apartment
1.09 Cr - 1.45 Cr",1765 SQ.FT,₹ 1.42 Cr
5452,Eros Sampoornam I,"3 BHK Apartment
1.09 Cr - 1.45 Cr",1800 SQ.FT,₹ 1.45 Cr
5832,Nirala Estate,"2 BHK Apartment
97.94 L",995 SQ.FT,₹ 97.94 L
5832,Nirala Estate,"2.5 BHK Apartment
94 L - 1.06 Cr",955 SQ.FT,₹ 94.0 L
5832,Nirala Estate,"2.5 BHK Apartment
94 L - 1.06 Cr",1080 SQ.FT,₹ 1.06 Cr
5832,Nirala Estate,"3 BHK Apartment
1.21 Cr - 2.1 Cr",1225 SQ.FT,₹ 1.21 Cr
5832,Nirala Estate,"3 BHK Apartment
1.21 Cr - 2.1 Cr",1245 SQ.FT,₹ 1.23 Cr
5832,Nirala Estate,"3 BHK Apartment
1.21 Cr - 2.1 Cr",1335 SQ.FT,₹ 1.31 Cr
5832,Nirala Estate,"3 BHK Apartment
1.21 Cr - 2.1 Cr",1250 SQ.FT,₹ 1.38 Cr
5832,Nirala Estate,"3 BHK Apartment
1.21 Cr - 2.1 Cr",1440 SQ.FT,₹ 1.42 Cr
5832,Nirala Estate,"3 BHK Apartment
1.21 Cr - 2.1 Cr",1385 SQ.FT,₹ 1.51 Cr
5832,Nirala Estate,"3 BHK Apartment
1.21 Cr - 2.1 Cr",1535 SQ.FT,₹ 1.71 Cr
5832,Nirala Estate,"3 BHK Apartment
1.21 Cr - 2.1 Cr",1645 SQ.FT,₹ 1.82 Cr
5832,Nirala Estate,"3 BHK Apartment
1.21 Cr - 2.1 Cr",1897 SQ.FT,₹ 2.1 Cr
5832,Nirala Estate,"3.5 BHK Apartment
1.72 Cr - 1.73 Cr",1745 SQ.FT,₹ 1.72 Cr
5832,Nirala Estate,"3.5 BHK Apartment
1.72 Cr - 1.73 Cr",1760 SQ.FT,₹ 1.73 Cr
5832,Nirala Estate,"4.5 BHK Apartment
2.28 Cr",2320 SQ.FT,₹ 2.28 Cr
7182,DLF The Ultima,"3 BHK Apartment
3.25 Cr - 3.62 Cr",1911 SQ.FT,₹ 3.25 Cr
7182,DLF The Ultima,"3 BHK Apartment
3.25 Cr - 3.62 Cr",1930 SQ.FT,₹ 3.28 Cr
7182,DLF The Ultima,"3 BHK Apartment
3.25 Cr - 3.62 Cr",2078 SQ.FT,₹ 3.53 Cr
7182,DLF The Ultima,"3 BHK Apartment
3.25 Cr - 3.62 Cr",2092 SQ.FT,₹ 3.56 Cr
7182,DLF The Ultima,"3 BHK Apartment
3.25 Cr - 3.62 Cr",2100 SQ.FT,₹ 3.57 Cr
7182,DLF The Ultima,"3 BHK Apartment
3.25 Cr - 3.62 Cr",2103 SQ.FT,₹ 3.58 Cr
7182,DLF The Ultima,"3 BHK Apartment
3.25 Cr - 3.62 Cr",2132 SQ.FT,₹ 3.62 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2500 SQ.FT,₹ 4.25 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2549 SQ.FT,₹ 4.33 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2575 SQ.FT,₹ 4.38 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2604 SQ.FT,₹ 4.43 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2668 SQ.FT,₹ 4.54 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2671 SQ.FT,₹ 4.54 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2745 SQ.FT,₹ 4.67 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2763 SQ.FT,₹ 4.7 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2786 SQ.FT,₹ 4.74 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2789 SQ.FT,₹ 4.74 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2792 SQ.FT,₹ 4.75 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2824 SQ.FT,₹ 4.8 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2825 SQ.FT,₹ 4.8 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2831 SQ.FT,₹ 4.81 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2834 SQ.FT,₹ 4.82 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2866 SQ.FT,₹ 4.87 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2872 SQ.FT,₹ 4.88 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2907 SQ.FT,₹ 4.94 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2955 SQ.FT,₹ 5.02 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2958 SQ.FT,₹ 5.03 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",2995 SQ.FT,₹ 5.09 Cr
7182,DLF The Ultima,"4 BHK Apartment
4.25 Cr - 5.16 Cr",3035 SQ.FT,₹ 5.16 Cr
7894,Capital Athena,"2 BHK Apartment
96.75 L",1075 SQ.FT,₹ 96.75 L
7894,Capital Athena,"3 BHK Apartment
1.16 Cr - 1.96 Cr",1290 SQ.FT,₹ 1.16 Cr
7894,Capital Athena,"3 BHK Apartment
1.16 Cr - 1.96 Cr",1675 SQ.FT,₹ 1.51 Cr
7894,Capital Athena,"3 BHK Apartment
1.16 Cr - 1.96 Cr",1875 SQ.FT,₹ 1.69 Cr
7894,Capital Athena,"3 BHK Apartment
1.16 Cr - 1.96 Cr",2175 SQ.FT,₹ 1.96 Cr
7894,Capital Athena,"4 BHK Apartment
2.51 Cr",2790 SQ.FT,₹ 2.51 Cr
8664,DLF The Crest,"2 BHK Apartment
10.93 Cr - 11.53 Cr",2246 SQ.FT,"₹ 10.93 Cr
i"
8664,DLF The Crest,"2 BHK Apartment
10.93 Cr - 11.53 Cr",2370 SQ.FT,"₹ 11.53 Cr
i"
8664,DLF The Crest,"3 BHK Apartment
12.87 Cr - 17.12 Cr",2644 SQ.FT,"₹ 12.87 Cr
i"
8664,DLF The Crest,"3 BHK Apartment
12.87 Cr - 17.12 Cr",2673 SQ.FT,"₹ 13.01 Cr
i"
8664,DLF The Crest,"3 BHK Apartment
12.87 Cr - 17.12 Cr",2686 SQ.FT,"₹ 13.07 Cr
i"
8664,DLF The Crest,"3 BHK Apartment
12.87 Cr - 17.12 Cr",3134 SQ.FT,"₹ 15.25 Cr
i"
8664,DLF The Crest,"3 BHK Apartment
12.87 Cr - 17.12 Cr",3518 SQ.FT,"₹ 17.12 Cr
i"
8664,DLF The Crest,"3 BHK Penthouse
12.9 Cr",2651 SQ.FT,"₹ 12.9 Cr
i"
8664,DLF The Crest,"3.5 BHK Apartment
15.29 Cr",3141 SQ.FT,"₹ 15.29 Cr
i"
8664,DLF The Crest,"4 BHK Apartment
14.99 Cr - 19.57 Cr",3081 SQ.FT,"₹ 14.99 Cr
i"
8664,DLF The Crest,"4 BHK Apartment
14.99 Cr - 19.57 Cr",3088 SQ.FT,"₹ 15.03 Cr
i"
8664,DLF The Crest,"4 BHK Apartment
14.99 Cr - 19.57 Cr",3092 SQ.FT,"₹ 15.05 Cr
i"
8664,DLF The Crest,"4 BHK Apartment
14.99 Cr - 19.57 Cr",3116 SQ.FT,"₹ 15.16 Cr
i"
8664,DLF The Crest,"4 BHK Apartment
14.99 Cr - 19.57 Cr",3907 SQ.FT,"₹ 19.01 Cr
i"
8664,DLF The Crest,"4 BHK Apartment
14.99 Cr - 19.57 Cr",4022 SQ.FT,"₹ 19.57 Cr
i"
8664,DLF The Crest,"4 BHK Penthouse
15.2 Cr - 24.18 Cr",3123 SQ.FT,"₹ 15.2 Cr
i"
8664,DLF The Crest,"4 BHK Penthouse
15.2 Cr - 24.18 Cr",4953 SQ.FT,"₹ 24.11 Cr
i"
8664,DLF The Crest,"4 BHK Penthouse
15.2 Cr - 24.18 Cr",4969 SQ.FT,"₹ 24.18 Cr
i"
8664,DLF The Crest,"4.5 BHK Penthouse
16.93 Cr",3479 SQ.FT,"₹ 16.93 Cr
i"
8664,DLF The Crest,"4.5 BHK Apartment
17.17 Cr - 17.23 Cr",3529 SQ.FT,"₹ 17.17 Cr
i"
8664,DLF The Crest,"4.5 BHK Apartment
17.17 Cr - 17.23 Cr",3532 SQ.FT,"₹ 17.19 Cr
i"
8664,DLF The Crest,"4.5 BHK Apartment
17.17 Cr - 17.23 Cr",3536 SQ.FT,"₹ 17.21 Cr
i"
8664,DLF The Crest,"4.5 BHK Apartment
17.17 Cr - 17.23 Cr",3541 SQ.FT,"₹ 17.23 Cr
i"
8664,DLF The Crest,"5.5 BHK Apartment
29.92 Cr - 30.28 Cr",6147 SQ.FT,"₹ 29.92 Cr
i"
8664,DLF The Crest,"5.5 BHK Apartment
29.92 Cr - 30.28 Cr",6221 SQ.FT,"₹ 30.28 Cr
i"
8664,DLF The Crest,"5.5 BHK Penthouse
29.98 Cr",6160 SQ.FT,"₹ 29.98 Cr
i"
10412,Purvanchal Royal City Phase 2,"3 BHK Apartment
1.77 Cr - 2.04 Cr",1107 SQ.FT,"₹ 1.77 Cr
i"
10412,Purvanchal Royal City Phase 2,"3 BHK Apartment
1.77 Cr - 2.04 Cr",1117 SQ.FT,"₹ 1.79 Cr
i"
10412,Purvanchal Royal City Phase 2,"3 BHK Apartment
1.77 Cr - 2.04 Cr",1272 SQ.FT,"₹ 2.04 Cr
i"
15378,Solitairian City,"1 BHK Apartment
49.84 L",665 SQ.FT,₹ 49.84 L
15378,Solitairian City,"2 BHK Apartment
74.95 L - 1.72 Cr",1000 SQ.FT,₹ 74.95 L
15378,Solitairian City,"2 BHK Apartment
74.95 L - 1.72 Cr",1012 SQ.FT,₹ 75.85 L
15378,Solitairian City,"2 BHK Apartment
74.95 L - 1.72 Cr",1115 SQ.FT,₹ 83.57 L
15378,Solitairian City,"2 BHK Apartment
74.95 L - 1.72 Cr",1140 SQ.FT,₹ 85.44 L
15378,Solitairian City,"2 BHK Apartment
74.95 L - 1.72 Cr",1660 SQ.FT,₹ 1.24 Cr
15378,Solitairian City,"2 BHK Apartment
74.95 L - 1.72 Cr",1925 SQ.FT,₹ 1.72 Cr
15378,Solitairian City,"3 BHK Apartment
1.07 Cr - 2.15 Cr",1425 SQ.FT,₹ 1.07 Cr
15378,Solitairian City,"3 BHK Apartment
1.07 Cr - 2.15 Cr",1850 SQ.FT,₹ 1.39 Cr
15378,Solitairian City,"3 BHK Apartment
1.07 Cr - 2.15 Cr",1935 SQ.FT,₹ 1.45 Cr
15378,Solitairian City,"3 BHK Apartment
1.07 Cr - 2.15 Cr",2080 SQ.FT,₹ 1.56 Cr
15378,Solitairian City,"3 BHK Apartment
1.07 Cr - 2.15 Cr",2400 SQ.FT,₹ 2.15 Cr
15378,Solitairian City,"3 BHK Villa
1.74 Cr",1740 SQ.FT,₹ 1.74 Cr
15378,Solitairian City,"4 BHK Apartment
3.9 Cr",4350 SQ.FT,₹ 3.9 Cr
18410,Experion The Westerlies,"4 BHK Villa
8.99 Cr - 10.54 Cr",4486 SQ.FT,₹ 8.99 Cr
18410,Experion The Westerlies,"4 BHK Villa
8.99 Cr - 10.54 Cr",4782 SQ.FT,₹ 9.59 Cr
18410,Experion The Westerlies,"4 BHK Villa
8.99 Cr - 10.54 Cr",5260 SQ.FT,₹ 10.54 Cr
18410,Experion The Westerlies,"5 BHK Villa
10.47 Cr - 18.04 Cr",5222 SQ.FT,₹ 10.47 Cr
18410,Experion The Westerlies,"5 BHK Villa
10.47 Cr - 18.04 Cr",6824 SQ.FT,₹ 13.68 Cr
18410,Experion The Westerlies,"5 BHK Villa
10.47 Cr - 18.04 Cr",6899 SQ.FT,₹ 13.83 Cr
18410,Experion The Westerlies,"5 BHK Villa
10.47 Cr - 18.04 Cr",8146 SQ.FT,₹ 16.33 Cr
18410,Experion The Westerlies,"5 BHK Villa
10.47 Cr - 18.04 Cr",8397 SQ.FT,₹ 16.83 Cr
18410,Experion The Westerlies,"5 BHK Villa
10.47 Cr - 18.04 Cr",8998 SQ.FT,₹ 18.04 Cr
22052,Central Park Flower Valley,"Plot
2.7 Cr - 15 Cr",1620 SQ.FT,₹ 2.7 Cr
22052,Central Park Flower Valley,"Plot
2.7 Cr - 15 Cr",1800 SQ.FT,₹ 3.0 Cr
22052,Central Park Flower Valley,"Plot
2.7 Cr - 15 Cr",2250 SQ.FT,₹ 3.75 Cr
22052,Central Park Flower Valley,"Plot
2.7 Cr - 15 Cr",2700 SQ.FT,₹ 4.5 Cr
22052,Central Park Flower Valley,"Plot
2.7 Cr - 15 Cr",3375 SQ.FT,₹ 5.63 Cr
22052,Central Park Flower Valley,"Plot
2.7 Cr - 15 Cr",3600 SQ.FT,₹ 6.0 Cr
22052,Central Park Flower Valley,"Plot
2.7 Cr - 15 Cr",9000 SQ.FT,₹ 15.0 Cr
23690,DLF New Town Heights 2,"2 BHK Apartment
1.33 Cr - 1.65 Cr",1305 SQ.FT,₹ 1.33 Cr
23690,DLF New Town Heights 2,"2 BHK Apartment
1.33 Cr - 1.65 Cr",1337 SQ.FT,₹ 1.36 Cr
23690,DLF New Town Heights 2,"2 BHK Apartment
1.33 Cr - 1.65 Cr",1535 SQ.FT,₹ 1.56 Cr
23690,DLF New Town Heights 2,"2 BHK Apartment
1.33 Cr - 1.65 Cr",1615 SQ.FT,₹ 1.65 Cr
23690,DLF New Town Heights 2,"3 BHK Apartment
1.79 Cr - 2.09 Cr",1760 SQ.FT,₹ 1.79 Cr
23690,DLF New Town Heights 2,"3 BHK Apartment
1.79 Cr - 2.09 Cr",1762 SQ.FT,₹ 1.79 Cr
23690,DLF New Town Heights 2,"3 BHK Apartment
1.79 Cr - 2.09 Cr",1845 SQ.FT,₹ 1.88 Cr
23690,DLF New Town Heights 2,"3 BHK Apartment
1.79 Cr - 2.09 Cr",1888 SQ.FT,₹ 1.92 Cr
23690,DLF New Town Heights 2,"3 BHK Apartment
1.79 Cr - 2.09 Cr",1930 SQ.FT,₹ 1.97 Cr
23690,DLF New Town Heights 2,"3 BHK Apartment
1.79 Cr - 2.09 Cr",2023 SQ.FT,₹ 2.06 Cr
23690,DLF New Town Heights 2,"3 BHK Apartment
1.79 Cr - 2.09 Cr",2051 SQ.FT,₹ 2.09 Cr
23690,DLF New Town Heights 2,"3 BHK Independent Floor
3.09 Cr",3030 SQ.FT,₹ 3.09 Cr
23690,DLF New Town Heights 2,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2125 SQ.FT,₹ 2.16 Cr
23690,DLF New Town Heights 2,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2230 SQ.FT,₹ 2.27 Cr
23690,DLF New Town Heights 2,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2356 SQ.FT,₹ 2.4 Cr
23690,DLF New Town Heights 2,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2364 SQ.FT,₹ 2.41 Cr
23690,DLF New Town Heights 2,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2505 SQ.FT,₹ 2.55 Cr
23690,DLF New Town Heights 2,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2630 SQ.FT,₹ 2.68 Cr
23690,DLF New Town Heights 2,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2727 SQ.FT,₹ 2.78 Cr
23690,DLF New Town Heights 2,"4 BHK Apartment
2.16 Cr - 3.2 Cr",3137 SQ.FT,₹ 3.2 Cr
43270,Skyline Speedway Avenue,"2 BHK Apartment
86.25 L - 1 Cr",1150 SQ.FT,₹ 86.25 L
43270,Skyline Speedway Avenue,"2 BHK Apartment
86.25 L - 1 Cr",1216 SQ.FT,₹ 91.2 L
43270,Skyline Speedway Avenue,"2 BHK Apartment
86.25 L - 1 Cr",1221 SQ.FT,₹ 91.58 L
43270,Skyline Speedway Avenue,"2 BHK Apartment
86.25 L - 1 Cr",1232 SQ.FT,₹ 92.4 L
43270,Skyline Speedway Avenue,"2 BHK Apartment
86.25 L - 1 Cr",1329 SQ.FT,₹ 99.68 L
43270,Skyline Speedway Avenue,"2 BHK Apartment
86.25 L - 1 Cr",1339 SQ.FT,₹ 1.0 Cr
43270,Skyline Speedway Avenue,"2.5 BHK Apartment
95.1 L",1268 SQ.FT,₹ 95.1 L
43270,Skyline Speedway Avenue,"3 BHK Apartment
1.11 Cr - 1.91 Cr",1480 SQ.FT,₹ 1.11 Cr
43270,Skyline Speedway Avenue,"3 BHK Apartment
1.11 Cr - 1.91 Cr",1491 SQ.FT,₹ 1.12 Cr
43270,Skyline Speedway Avenue,"3 BHK Apartment
1.11 Cr - 1.91 Cr",1508 SQ.FT,₹ 1.13 Cr
43270,Skyline Speedway Avenue,"3 BHK Apartment
1.11 Cr - 1.91 Cr",1560 SQ.FT,₹ 1.17 Cr
43270,Skyline Speedway Avenue,"3 BHK Apartment
1.11 Cr - 1.91 Cr",1886 SQ.FT,₹ 1.41 Cr
43270,Skyline Speedway Avenue,"3 BHK Apartment
1.11 Cr - 1.91 Cr",2285 SQ.FT,₹ 1.71 Cr
43270,Skyline Speedway Avenue,"3 BHK Apartment
1.11 Cr - 1.91 Cr",2338 SQ.FT,₹ 1.75 Cr
43270,Skyline Speedway Avenue,"3 BHK Apartment
1.11 Cr - 1.91 Cr",2386 SQ.FT,₹ 1.79 Cr
43270,Skyline Speedway Avenue,"3 BHK Apartment
1.11 Cr - 1.91 Cr",2549 SQ.FT,₹ 1.91 Cr
43270,Skyline Speedway Avenue,"4 BHK Apartment
1.69 Cr - 2.18 Cr",2257 SQ.FT,₹ 1.69 Cr
43270,Skyline Speedway Avenue,"4 BHK Apartment
1.69 Cr - 2.18 Cr",2303 SQ.FT,₹ 1.73 Cr
43270,Skyline Speedway Avenue,"4 BHK Apartment
1.69 Cr - 2.18 Cr",2333 SQ.FT,₹ 1.75 Cr
43270,Skyline Speedway Avenue,"4 BHK Apartment
1.69 Cr - 2.18 Cr",2365 SQ.FT,₹ 1.77 Cr
43270,Skyline Speedway Avenue,"4 BHK Apartment
1.69 Cr - 2.18 Cr",2717 SQ.FT,₹ 2.04 Cr
43270,Skyline Speedway Avenue,"4 BHK Apartment
1.69 Cr - 2.18 Cr",2873 SQ.FT,₹ 2.15 Cr
43270,Skyline Speedway Avenue,"4 BHK Apartment
1.69 Cr - 2.18 Cr",2911 SQ.FT,₹ 2.18 Cr
43270,Skyline Speedway Avenue,"4.5 BHK Apartment
2.7 Cr",3596 SQ.FT,₹ 2.7 Cr
43270,Skyline Speedway Avenue,"5 BHK Apartment
2.18 Cr - 3.26 Cr",2911 SQ.FT,₹ 2.18 Cr
43270,Skyline Speedway Avenue,"5 BHK Apartment
2.18 Cr - 3.26 Cr",2980 SQ.FT,₹ 2.24 Cr
43270,Skyline Speedway Avenue,"5 BHK Apartment
2.18 Cr - 3.26 Cr",4347 SQ.FT,₹ 3.26 Cr
43270,Skyline Speedway Avenue,"5.5 BHK Apartment
3.34 Cr",4450 SQ.FT,₹ 3.34 Cr
62235,Mahindra Luminare,3 BHK Apartment,1535 SQ.FT,₹ 4.76 Cr
62235,Mahindra Luminare,3 BHK Apartment,1624 SQ.FT,₹ 5.03 Cr
62235,Mahindra Luminare,3 BHK Apartment,1632 SQ.FT,Price on Request
62235,Mahindra Luminare,4 BHK Apartment,1342 SQ.FT,Price on Request
62235,Mahindra Luminare,4 BHK Apartment,1398 SQ.FT,Price on Request
62235,Mahindra Luminare,4 BHK Apartment,2009 SQ.FT,Price on Request
62235,Mahindra Luminare,4 BHK Apartment,2689 SQ.FT,Price on Request
62235,Mahindra Luminare,4 BHK Apartment,2739 SQ.FT,Price on Request
62235,Mahindra Luminare,4 BHK Apartment,2740 SQ.FT,Price on Request
62235,Mahindra Luminare,5 BHK Apartment,3385 SQ.FT,Price on Request
136575,Ashiana Anmol,"2 BHK Apartment
72.95 L - 1.43 Cr",780 SQ.FT,₹ 72.95 L
136575,Ashiana Anmol,"2 BHK Apartment
72.95 L - 1.43 Cr",1205 SQ.FT,₹ 1.13 Cr
136575,Ashiana Anmol,"2 BHK Apartment
72.95 L - 1.43 Cr",1275 SQ.FT,₹ 1.19 Cr
136575,Ashiana Anmol,"2 BHK Apartment
72.95 L - 1.43 Cr",1527 SQ.FT,₹ 1.43 Cr
136575,Ashiana Anmol,"3 BHK Apartment
1.1 Cr - 1.83 Cr",1180 SQ.FT,₹ 1.1 Cr
136575,Ashiana Anmol,"3 BHK Apartment
1.1 Cr - 1.83 Cr",1262 SQ.FT,₹ 1.18 Cr
