XID,Unit Type,Unit Size,Area Type,Price,Possession Date
394931,2 BHK,880 sq.ft,Super Area,80.7 Lac,Possession by Apr'28
394931,2 BHK,965 sq.ft,Super Area,87.9 Lac,Possession by Apr'28
394931,2 BHK,975 sq.ft,Super Area,88.8 Lac,Possession by Apr'28
394931,2 BHK,985 sq.ft,Super Area,89.6 Lac,Possession by Apr'28
394931,2 BHK,1000 sq.ft,Super Area,90.9 Lac,Possession by Apr'28
394931,2 BHK,1120 sq.ft,Super Area,1.01 Cr,Possession by Apr'28
417614,3 BHK,1530 sq.ft,Super Area,1.32 Cr,Possession by Dec'25
417614,3 BHK,1685 sq.ft,Super Area,1.45 Cr,Possession by Dec'25
417614,3 BHK,1720 sq.ft,Super Area,1.48 Cr,Possession by Dec'25
417614,3 BHK,1740 sq.ft,Super Area,1.49 Cr,Possession by Dec'25
417614,2 BHK,1210 sq.ft,Super Area,1.06 Cr,Possession by Dec'25
417614,2 BHK,1310 sq.ft,Super Area,1.14 Cr,Possession by Dec'25
422453,3 BHK,2150 sq.ft,Super Area,2.84 Cr,Possession by Jun'28
422453,3 BHK,2154 sq.ft,Super Area,2.84 Cr,Possession by Jun'28
422453,3 BHK,2156 sq.ft,Super Area,2.85 Cr,Possession by Jun'28
422453,3 BHK,2157 sq.ft,Super Area,2.85 Cr,Possession by Jun'28
422453,3 BHK,2158 sq.ft,Super Area,2.85 Cr,Possession by Jun'28
422453,4 BHK,3042 sq.ft,Super Area,4.02 Cr,Possession by Jun'28
422453,4 BHK,3043 sq.ft,Super Area,4.02 Cr,Possession by Jun'28
422453,4 BHK,3044 sq.ft,Super Area,4.02 Cr,Possession by Jun'28
334919,3 BHK,1850 sq.ft,Super Area,2.62 Cr,Possession by Dec'23
334919,3 BHK,1895 sq.ft,Super Area,2.69 Cr,Possession by Dec'23
334919,2 BHK,1225 sq.ft,Super Area,1.71 Cr,Possession by Dec'23
427907,3 BHK,2145 sq.ft,Super Area,3 Cr,Possession by Jun'29
427907,3 BHK,2481 sq.ft,Super Area,3.47 Cr,Possession by Jun'29
427907,5 BHK,4137 sq.ft,Super Area,6.49 Cr,Possession by Jun'29
427907,5 BHK,4204 sq.ft,Super Area,5.87 Cr,Possession by Jun'29
427907,5 BHK,4895 sq.ft,Super Area,6.84 Cr,Possession by Jun'29
427907,5 BHK,5827 sq.ft,Super Area,9.69 Cr,Possession by Jun'29
427907,5 BHK,5947 sq.ft,Super Area,8.31 Cr,Possession by Jun'29
427907,4 BHK,3066 sq.ft,Super Area,4.69 Cr,Possession by Jun'29
422868,3 BHK,1351 sq.ft,Super Area,75.9 Lac,Possession by Dec'28
422868,3 BHK,1383 sq.ft,Super Area,91.3 Lac,Possession by Dec'28
422868,2 BHK,1101 sq.ft,Super Area,69.4 Lac,Possession by Dec'28
422868,2 BHK,1104 sq.ft,Super Area,66.2 Lac,Possession by Dec'28
418697,3 BHK villa,1750 sq.ft,Super Area,2.05 Cr,Possession by May'27
418697,3 BHK villa,1800 sq.ft,Super Area,2.05 Cr,Possession by May'27
418697,3 BHK villa,1850 sq.ft,Super Area,2.05 Cr,Possession by May'27
418697,3 BHK villa,1900 sq.ft,Super Area,2.05 Cr,Possession by May'27
418697,3 BHK villa,1949 sq.ft,Super Area,2.05 Cr,Possession by May'27
418697,3 BHK villa,2100 sq.ft,Super Area,2.09 Cr,Possession by May'27
418697,3 BHK villa,2117 sq.ft,Super Area,2.08 Cr,Possession by May'27
418697,3 BHK villa,2166 sq.ft,Super Area,2.13 Cr,Possession by May'27
418697,3 BHK villa,2173 sq.ft,Super Area,2.14 Cr,Possession by May'27
418697,3 BHK villa,2179 sq.ft,Super Area,2.14 Cr,Possession by May'27
418697,3 BHK villa,2181 sq.ft,Super Area,2.15 Cr,Possession by May'27
418697,3 BHK villa,2183 sq.ft,Super Area,2.15 Cr,Possession by May'27
418697,3 BHK villa,2185 sq.ft,Super Area,2.15 Cr,Possession by May'27
418697,3 BHK villa,2300 sq.ft,Super Area,2.26 Cr,Possession by May'27
430085,3 BHK,1422 sq.ft,Super Area,68 Lac,Possession by Mar'25
430085,3 BHK,1494 sq.ft,Super Area,71.2 Lac,Possession by Mar'25
430085,3 BHK,1495 sq.ft,Super Area,71.3 Lac,Possession by Mar'25
430085,2 BHK,1080 sq.ft,Super Area,52.6 Lac,Possession by Mar'25
430085,2 BHK,1170 sq.ft,Super Area,56.7 Lac,Possession by Mar'25
430085,2 BHK,1197 sq.ft,Super Area,57.9 Lac,Possession by Mar'25
430085,2 BHK,1198 sq.ft,Super Area,56 Lac,Possession by Mar'25
260680,3 BHK,1350 sq.ft,Super Area,94.5 Lac,Possession by Nov'23
260680,3 BHK,1550 sq.ft,Super Area,1.08 Cr,Possession by Nov'23
260680,3 BHK,1625 sq.ft,Super Area,1.13 Cr,Possession by Nov'23
260680,2 BHK,930 sq.ft,Super Area,65.1 Lac,Possession by Nov'23
260680,2 BHK,1100 sq.ft,Super Area,77 Lac,Possession by Nov'23
260680,2 BHK,1220 sq.ft,Super Area,85.4 Lac,Possession by Nov'23
260680,1 BHK,660 sq.ft,Super Area,46.2 Lac,Possession by Nov'23
430241,3 BHK,976 sq.ft,Super Area,1.96 Cr,Possession by Dec'27
430241,3 BHK,1017 sq.ft,Super Area,1.99 Cr,Possession by Dec'27
430241,3 BHK,1018 sq.ft,Super Area,2.03 Cr,Possession by Dec'27
430241,3 BHK,1065 sq.ft,Super Area,2.11 Cr,Possession by Dec'27
430241,3 BHK,1090 sq.ft,Super Area,2.10 Cr,Possession by Dec'27
430241,3 BHK,1117 sq.ft,Super Area,2.20 Cr,Possession by Dec'27
430241,3 BHK,1126 sq.ft,Super Area,2.21 Cr,Possession by Dec'27
430241,3 BHK,1167 sq.ft,Super Area,2.25 Cr,Possession by Dec'27
430241,3 BHK,1174 sq.ft,Super Area,2.28 Cr,Possession by Dec'27
430241,3 BHK,1580 sq.ft,Super Area,1.77 Cr,Possession by Dec'27
430241,3 BHK,1635 sq.ft,Super Area,1.83 Cr,Possession by Dec'27
430241,3 BHK,1710 sq.ft,Super Area,1.88 Cr,Possession by Dec'27
430241,3 BHK,1785 sq.ft,Super Area,1.79 Cr,Possession by Dec'27
430241,3 BHK,1805 sq.ft,Super Area,2.02 Cr,Possession by Dec'27
430241,3 BHK,1855 sq.ft,Super Area,1.89 Cr,Possession by Dec'27
430241,3 BHK,1865 sq.ft,Super Area,2.04 Cr,Possession by Dec'27
430241,3 BHK,2120 sq.ft,Super Area,2.35 Cr,Possession by Dec'27
430241,2 BHK,1209 sq.ft,Super Area,1.35 Cr,Possession by Dec'27
430241,2 BHK,1290 sq.ft,Super Area,1.40 Cr,Possession by Dec'27
430241,2 BHK,1580 sq.ft,Super Area,1.74 Cr,Possession by Dec'27
430241,2 BHK,1635 sq.ft,Super Area,1.74 Cr,Possession by Dec'27
430241,4 BHK,1314 sq.ft,Super Area,2.62 Cr,Possession by Dec'27
430241,4 BHK,2120 sq.ft,Super Area,2.38 Cr,Possession by Dec'27
432543,Studio apartment,424 sq.ft,Super Area,40.7 Lac,Possession by Nov'29
432543,3 BHK,1506 sq.ft,Super Area,1.54 Cr,Possession by Nov'29
432543,3 BHK,1809 sq.ft,Super Area,1.84 Cr,Possession by Nov'29
432543,2 BHK,1142 sq.ft,Super Area,1.17 Cr,Possession by Nov'29
432543,1 BHK,690 sq.ft,Super Area,72.8 Lac,Possession by Nov'29
397833,3 BHK,1473 sq.ft,Super Area,1.21 Cr,Possession by Dec'26
397833,2 BHK,1013 sq.ft,Super Area,83.9 Lac,Possession by Dec'26
397833,2 BHK,1064 sq.ft,Super Area,88.1 Lac,Possession by Dec'26
397833,1 BHK,615 sq.ft,Super Area,50.9 Lac,Possession by Dec'26
416159,3 BHK,1400 sq.ft,Super Area,1.73 Cr,Possession by Jun'28
416159,3 BHK,1535 sq.ft,Super Area,1.90 Cr,Possession by Jun'28
416159,3 BHK,1550 sq.ft,Super Area,1.92 Cr,Possession by Jun'28
416159,3 BHK,1908 sq.ft,Super Area,2.36 Cr,Possession by Jun'28
416159,3 BHK,1910 sq.ft,Super Area,2.36 Cr,Possession by Jun'28
416159,3 BHK,2000 sq.ft,Super Area,2.48 Cr,Possession by Jun'28
416159,3 BHK,2070 sq.ft,Super Area,2.56 Cr,Possession by Jun'28
416159,4 BHK,2300 sq.ft,Super Area,2.85 Cr,Possession by Jun'28
416159,4 BHK,2356 sq.ft,Super Area,2.92 Cr,Possession by Jun'28
416159,4 BHK,2500 sq.ft,Super Area,3.10 Cr,Possession by Jun'28
416159,4 BHK,2549 sq.ft,Super Area,3.16 Cr,Possession by Jun'28
416159,4 BHK,2550 sq.ft,Super Area,3.16 Cr,Possession by Jun'28
416159,4 BHK,2555 sq.ft,Super Area,3.16 Cr,Possession by Jun'28
416159,4 BHK,2655 sq.ft,Super Area,3.29 Cr,Possession by Jun'28
426150,3 BHK,1970 sq.ft,Super Area,2.63 Cr,Possession by Dec'29
426150,3 BHK,2000 sq.ft,Super Area,2.67 Cr,Possession by Dec'29
426150,3 BHK,2025 sq.ft,Super Area,2.70 Cr,Possession by Dec'29
426150,3 BHK,2090 sq.ft,Super Area,2.78 Cr,Possession by Dec'29
426150,3 BHK,2140 sq.ft,Super Area,2.85 Cr,Possession by Dec'29
426150,3 BHK,2730 sq.ft,Super Area,3.86 Cr,Possession by Dec'29
426150,4 BHK,2560 sq.ft,Super Area,3.40 Cr,Possession by Dec'29
426150,4 BHK,2730 sq.ft,Super Area,3.62 Cr,Possession by Dec'29
428040,2 BHK,1150 sq.ft,Super Area,1.06 Cr,Possession by Dec'27
428040,2 BHK,1290 sq.ft,Super Area,1.20 Cr,Possession by Dec'27
428040,2 BHK,1420 sq.ft,Super Area,1.32 Cr,Possession by Dec'27
428040,2 BHK,1531 sq.ft,Super Area,1.42 Cr,Possession by Dec'27
428040,2 BHK,1620 sq.ft,Super Area,1.50 Cr,Possession by Dec'27
428040,2 BHK,1720 sq.ft,Super Area,1.60 Cr,Possession by Dec'27
30998,3 BHK,1595 sq.ft,Super Area,2.63 Cr,Possession by Dec'25
30998,3 BHK,2315 sq.ft,Super Area,3.82 Cr,Possession by Dec'25
30998,3 BHK,2335 sq.ft,Super Area,3.76 Cr,Possession by Dec'25
30998,4 BHK,3055 sq.ft,Super Area,5.04 Cr,Possession by Dec'25
403086,2 BHK,849 sq.ft,Super Area,87.2 Lac,Possession by Aug'27
403086,2 BHK,878 sq.ft,Super Area,90 Lac,Possession by Aug'27
403086,2 BHK,881 sq.ft,Super Area,90.3 Lac,Possession by Aug'27
403086,2 BHK,883 sq.ft,Super Area,90.5 Lac,Possession by Aug'27
260370,3 BHK,1450 sq.ft,Super Area,1.75 Cr,Possession by Jul'25
260370,3 BHK,1650 sq.ft,Super Area,1.99 Cr,Possession by Jul'25
260370,3 BHK,1700 sq.ft,Super Area,2.05 Cr,Possession by Jul'25
260370,2 BHK,1250 sq.ft,Super Area,1.50 Cr,Possession by Jul'25
418319,3 BHK,1400 sq.ft,Super Area,1.62 Cr,Possession by Dec'28
418319,3 BHK,1412 sq.ft,Super Area,1.63 Cr,Possession by Dec'28
418319,3 BHK,1420 sq.ft,Super Area,1.64 Cr,Possession by Dec'28
418319,3 BHK,1424 sq.ft,Super Area,1.65 Cr,Possession by Dec'28
418319,3 BHK,1431 sq.ft,Super Area,1.65 Cr,Possession by Dec'28
418319,3 BHK,1450 sq.ft,Super Area,1.68 Cr,Possession by Dec'28
418319,3 BHK,1499 sq.ft,Super Area,1.73 Cr,Possession by Dec'28
418319,3 BHK,1644 sq.ft,Super Area,1.90 Cr,Possession by Dec'28
418319,3 BHK,1664 sq.ft,Super Area,1.92 Cr,Possession by Dec'28
418319,3 BHK,1680 sq.ft,Super Area,1.94 Cr,Possession by Dec'28
418319,3 BHK,1685 sq.ft,Super Area,1.95 Cr,Possession by Dec'28
418319,3 BHK,1687 sq.ft,Super Area,1.95 Cr,Possession by Dec'28
418319,3 BHK,1692 sq.ft,Super Area,1.96 Cr,Possession by Dec'28
418319,3 BHK,1694 sq.ft,Super Area,1.96 Cr,Possession by Dec'28
418319,3 BHK,1697 sq.ft,Super Area,1.96 Cr,Possession by Dec'28
418319,3 BHK,1728 sq.ft,Super Area,2 Cr,Possession by Dec'28
418319,3 BHK,2027 sq.ft,Super Area,2.22 Cr,Possession by Dec'28
418319,4 BHK,2491 sq.ft,Super Area,2.79 Cr,Possession by Dec'28
396805,3 BHK,1469 sq.ft,Super Area,1.88 Cr,Possession by Dec'28
396805,3 BHK,1486 sq.ft,Super Area,1.89 Cr,Possession by Dec'28
396805,3 BHK,1492 sq.ft,Super Area,1.90 Cr,Possession by Dec'28
396805,3 BHK,1647 sq.ft,Super Area,2 Cr,Possession by Dec'28
396805,3 BHK,1810 sq.ft,Super Area,2.02 Cr,Possession by Dec'28
396805,3 BHK,1823 sq.ft,Super Area,2.05 Cr,Possession by Dec'28
396805,3 BHK,1841 sq.ft,Super Area,2.06 Cr,Possession by Dec'28
396805,3 BHK,1854 sq.ft,Super Area,2.08 Cr,Possession by Dec'28
396805,3 BHK,1877 sq.ft,Super Area,2.21 Cr,Possession by Dec'28
396805,3 BHK,1900 sq.ft,Super Area,2.25 Cr,Possession by Dec'28
396805,3 BHK,2057 sq.ft,Super Area,2.35 Cr,Possession by Dec'28
396805,3 BHK,2927 sq.ft,Super Area,2.60 Cr,Possession by Dec'28
396805,3 BHK,2928 sq.ft,Super Area,3.67 Cr,Possession by Dec'28
396805,2 BHK,1472 sq.ft,Super Area,1.87 Cr,Possession by Dec'28
432547,3 BHK,1512 sq.ft,Super Area,1.51 Cr,Possession by Dec'27
432547,3 BHK,1560 sq.ft,Super Area,1.56 Cr,Possession by Dec'27
432547,3 BHK,1561 sq.ft,Super Area,1.56 Cr,Possession by Dec'27
432547,3 BHK,1567 sq.ft,Super Area,1.56 Cr,Possession by Dec'27
432547,3 BHK,1602 sq.ft,Super Area,1.60 Cr,Possession by Dec'27
432547,3 BHK,1603 sq.ft,Super Area,1.60 Cr,Possession by Dec'27
432547,3 BHK,1608 sq.ft,Super Area,1.60 Cr,Possession by Dec'27
432547,3 BHK,1682 sq.ft,Super Area,1.68 Cr,Possession by Dec'27
432547,3 BHK,1683 sq.ft,Super Area,1.68 Cr,Possession by Dec'27
432547,3 BHK,1685 sq.ft,Super Area,1.68 Cr,Possession by Dec'27
432547,3 BHK,2046 sq.ft,Super Area,2.04 Cr,Possession by Dec'27
432547,3 BHK,2047 sq.ft,Super Area,2.04 Cr,Possession by Dec'27
432547,3 BHK,2048 sq.ft,Super Area,2.04 Cr,Possession by Dec'27
432547,3 BHK,2049 sq.ft,Super Area,2.04 Cr,Possession by Dec'27
432547,2 BHK,1149 sq.ft,Super Area,1.14 Cr,Possession by Dec'27
432547,2 BHK,1283 sq.ft,Super Area,1.28 Cr,Possession by Dec'27
432547,4 BHK,2721 sq.ft,Super Area,2.72 Cr,Possession by Dec'27
432547,4 BHK,2731 sq.ft,Super Area,2.79 Cr,Possession by Dec'27
432547,4 BHK,2733 sq.ft,Super Area,2.79 Cr,Possession by Dec'27
432547,4 BHK,2735 sq.ft,Super Area,2.73 Cr,Possession by Dec'27
413980,3 BHK,1424 sq.ft,Super Area,89.7 Lac,Possession by Dec'24
413980,3 BHK,1450 sq.ft,Super Area,91.4 Lac,Possession by Dec'24
413980,3 BHK,1565 sq.ft,Super Area,98.6 Lac,Possession by Dec'24
413980,3 BHK,1625 sq.ft,Super Area,1.02 Cr,Possession by Dec'24
413980,3 BHK,1720 sq.ft,Super Area,1.08 Cr,Possession by Dec'24
413980,3 BHK,1786 sq.ft,Super Area,1.12 Cr,Possession by Dec'24
413980,3 BHK,1800 sq.ft,Super Area,1.13 Cr,Possession by Dec'24
413980,3 BHK,1841 sq.ft,Super Area,1.15 Cr,Possession by Dec'24
413980,3 BHK,1933 sq.ft,Super Area,1.21 Cr,Possession by Dec'24
413980,2 BHK,1158 sq.ft,Super Area,73 Lac,Possession by Dec'24
413980,2 BHK,1181 sq.ft,Super Area,74.4 Lac,Possession by Dec'24
413980,2 BHK,1191 sq.ft,Super Area,75 Lac,Possession by Dec'24
413980,2 BHK,1206 sq.ft,Super Area,76 Lac,Possession by Dec'24
413980,2 BHK,1213 sq.ft,Super Area,76.4 Lac,Possession by Dec'24
413980,2 BHK,1258 sq.ft,Super Area,79.3 Lac,Possession by Dec'24
413980,2 BHK,1264 sq.ft,Super Area,79.6 Lac,Possession by Dec'24
413980,2 BHK,1311 sq.ft,Super Area,82.6 Lac,Possession by Dec'24
413980,2 BHK,1338 sq.ft,Super Area,84.3 Lac,Possession by Dec'24
413980,2 BHK,1344 sq.ft,Super Area,84.7 Lac,Possession by Dec'24
413980,2 BHK,1381 sq.ft,Super Area,87 Lac,Possession by Dec'24
378411,3 BHK,1415 sq.ft,Super Area,1.44 Cr,Possession by Jul'26
378411,3 BHK,1430 sq.ft,Super Area,1.43 Cr,Possession by Jul'26
378411,3 BHK,1465 sq.ft,Super Area,1.49 Cr,Possession by Jul'26
378411,3 BHK,1600 sq.ft,Super Area,1.62 Cr,Possession by Jul'26
378411,3 BHK,1620 sq.ft,Super Area,1.57 Cr,Possession by Jul'26
378411,3 BHK,1660 sq.ft,Super Area,1.68 Cr,Possession by Jul'26
402984,3 BHK,1513 sq.ft,Super Area,1.67 Cr,Possession by Sep'29
402984,3 BHK,1701 sq.ft,Super Area,1.95 Cr,Possession by Sep'29
402984,3 BHK,1734 sq.ft,Super Area,1.97 Cr,Possession by Sep'29
402984,4 BHK,2491 sq.ft,Super Area,2.85 Cr,Possession by Sep'29
402984,4 BHK,2527 sq.ft,Super Area,2.88 Cr,Possession by Sep'29
402984,4 BHK,2540 sq.ft,Super Area,2.90 Cr,Possession by Sep'29
280367,3 BHK,1273 sq.ft,Super Area,96.5 Lac,Possession by Dec'23
280367,3 BHK,1282 sq.ft,Super Area,97.2 Lac,Possession by Dec'23
280367,3 BHK,1466 sq.ft,Super Area,1.10 Cr,Possession by Dec'23
280367,3 BHK,1498 sq.ft,Super Area,1.12 Cr,Possession by Dec'23
280367,2 BHK,997 sq.ft,Super Area,76.6 Lac,Possession by Dec'23
280367,2 BHK,1009 sq.ft,Super Area,77.5 Lac,Possession by Dec'23
280367,1 BHK,658 sq.ft,Super Area,49.5 Lac,Possession by Dec'23
430213,4 BHK villa,3607 sq.ft,Super Area,4.79 Cr,Possession by Sep'27
430213,4 BHK villa,3732 sq.ft,Super Area,5 Cr,Possession by Sep'27
430213,4 BHK villa,3824 sq.ft,Super Area,5 Cr,Possession by Sep'27
430213,4 BHK villa,4034 sq.ft,Super Area,5.44 Cr,Possession by Sep'27
430213,4 BHK villa,4156 sq.ft,Super Area,5.60 Cr,Possession by Sep'27
430213,4 BHK villa,5236 sq.ft,Super Area,7 Cr,Possession by Sep'27
369448,3 BHK,1707 sq.ft,Super Area,1.79 Cr,Possession by Aug'23
369448,3 BHK,2037 sq.ft,Super Area,2.10 Cr,Possession by Aug'23
369448,3 BHK,2073 sq.ft,Super Area,2.27 Cr,Possession by Aug'23
369448,3 BHK,2135 sq.ft,Super Area,2.15 Cr,Possession by Aug'23
369448,3 BHK,2150 sq.ft,Super Area,2.25 Cr,Possession by Aug'23
369448,3 BHK,2219 sq.ft,Super Area,2.33 Cr,Possession by Aug'23
369448,3 BHK,2314 sq.ft,Super Area,2.25 Cr,Possession by Aug'23
369448,2 BHK,1321 sq.ft,Super Area,1.38 Cr,Possession by Aug'23
374970,5 BHK villa,3375 sq.ft,Super Area,3.03 Cr,Possession by Dec'25
374970,5 BHK villa,4583 sq.ft,Super Area,4.12 Cr,Possession by Dec'25
374970,5 BHK villa,5431 sq.ft,Super Area,4.88 Cr,Possession by Dec'25
374970,4 BHK villa,2688 sq.ft,Super Area,2.41 Cr,Possession by Dec'25
374970,4 BHK villa,2705 sq.ft,Super Area,2.54 Cr,Possession by Dec'25
374970,4 BHK villa,3376 sq.ft,Super Area,3.03 Cr,Possession by Dec'25
374970,4 BHK villa,4341 sq.ft,Super Area,3.90 Cr,Possession by Dec'25
374970,4 BHK villa,4615 sq.ft,Super Area,4.15 Cr,Possession by Dec'25
374970,4 BHK villa,5418 sq.ft,Super Area,4.87 Cr,Possession by Dec'25
407744,3 BHK,1406 sq.ft,Super Area,2.06 Cr,Possession by Jun'29
407744,3 BHK,1434 sq.ft,Super Area,2.13 Cr,Possession by Jun'29
407744,3 BHK,1628 sq.ft,Super Area,2.36 Cr,Possession by Jun'29
407744,3 BHK,1630 sq.ft,Super Area,2.37 Cr,Possession by Jun'29
407744,5 BHK,2868 sq.ft,Super Area,4.18 Cr,Possession by Jun'29
311999,2 BHK,1100 sq.ft,Super Area,53.2 Lac,Possession by Dec'21
311999,2 BHK,1157 sq.ft,Super Area,55.9 Lac,Possession by Dec'21
311999,2 BHK,1177 sq.ft,Super Area,56.9 Lac,Possession by Dec'21
422935,3 BHK,1410 sq.ft,Super Area,1.28 Cr,Possession by Dec'28
422935,3 BHK,1440 sq.ft,Super Area,1.31 Cr,Possession by Dec'28
422935,3 BHK,1470 sq.ft,Super Area,1.33 Cr,Possession by Dec'28
422935,3 BHK,1500 sq.ft,Super Area,1.36 Cr,Possession by Dec'28
422935,3 BHK,1540 sq.ft,Super Area,1.40 Cr,Possession by Dec'28
422935,3 BHK,1575 sq.ft,Super Area,1.43 Cr,Possession by Dec'28
422935,3 BHK,1580 sq.ft,Super Area,1.43 Cr,Possession by Dec'28
422935,3 BHK,1635 sq.ft,Super Area,1.48 Cr,Possession by Dec'28
422935,2 BHK,1185 sq.ft,Super Area,1.07 Cr,Possession by Dec'28
422935,2 BHK,1186 sq.ft,Super Area,1.07 Cr,Possession by Dec'28
422935,2 BHK,1200 sq.ft,Super Area,1.09 Cr,Possession by Dec'28
422935,2 BHK,1205 sq.ft,Super Area,1.09 Cr,Possession by Dec'28
422935,2 BHK,1206 sq.ft,Super Area,1.09 Cr,Possession by Dec'28
422935,2 BHK,1240 sq.ft,Super Area,1.12 Cr,Possession by Dec'28
376451,3 BHK,1229 sq.ft,Super Area,1.07 Cr,Possession by Jun'27
376451,2 BHK,831 sq.ft,Super Area,72.6 Lac,Possession by Jun'27
376451,2 BHK,896 sq.ft,Super Area,78.3 Lac,Possession by Jun'27
376451,2 BHK,900 sq.ft,Super Area,78.6 Lac,Possession by Jun'27
376451,2 BHK,901 sq.ft,Super Area,78.7 Lac,Possession by Jun'27
376451,2 BHK,904 sq.ft,Super Area,79 Lac,Possession by Jun'27
376451,2 BHK,908 sq.ft,Super Area,79.3 Lac,Possession by Jun'27
376451,2 BHK,973 sq.ft,Super Area,85 Lac,Possession by Jun'27
432522,Studio apartment,468 sq.ft,Super Area,67.3 Lac,Possession by May'29
432522,3 BHK,1733 sq.ft,Super Area,2.43 Cr,Possession by May'29
432522,3 BHK,1770 sq.ft,Super Area,2.48 Cr,Possession by May'29
432522,3 BHK,1813 sq.ft,Super Area,2.54 Cr,Possession by May'29
432522,2 BHK,1280 sq.ft,Super Area,1.82 Cr,Possession by May'29
432522,2 BHK,1398 sq.ft,Super Area,1.98 Cr,Possession by May'29
432522,1 BHK,753 sq.ft,Super Area,1.10 Cr,Possession by May'29
432522,4 BHK villa,3336 sq.ft,Super Area,4.93 Cr,Possession by May'29
432522,4 BHK villa,3363 sq.ft,Super Area,4.97 Cr,Possession by May'29
432522,4 BHK villa,3471 sq.ft,Super Area,5.13 Cr,Possession by May'29
432522,4 BHK villa,3488 sq.ft,Super Area,5.15 Cr,Possession by May'29
432522,4 BHK villa,3543 sq.ft,Super Area,5.23 Cr,Possession by May'29
423851,3 BHK,1600 sq.ft,Super Area,1.84 Cr,Possession by Mar'28
423851,3 BHK,1674 sq.ft,Super Area,1.93 Cr,Possession by Mar'28
423851,3 BHK,1688 sq.ft,Super Area,1.94 Cr,Possession by Mar'28
423851,3 BHK,1700 sq.ft,Super Area,1.96 Cr,Possession by Mar'28
423851,3 BHK,1900 sq.ft,Super Area,2.19 Cr,Possession by Mar'28
423851,3 BHK,1955 sq.ft,Super Area,2.25 Cr,Possession by Mar'28
423851,3 BHK,1965 sq.ft,Super Area,2.26 Cr,Possession by Mar'28
423851,3 BHK,1999 sq.ft,Super Area,2.30 Cr,Possession by Mar'28
423851,3 BHK,2000 sq.ft,Super Area,2.30 Cr,Possession by Mar'28
423851,4 BHK,2300 sq.ft,Super Area,2.65 Cr,Possession by Mar'28
423851,4 BHK,2376 sq.ft,Super Area,2.73 Cr,Possession by Mar'28
423851,4 BHK,2383 sq.ft,Super Area,2.74 Cr,Possession by Mar'28
423851,4 BHK,2391 sq.ft,Super Area,2.75 Cr,Possession by Mar'28
423851,4 BHK,2400 sq.ft,Super Area,2.76 Cr,Possession by Mar'28
432566,3 BHK,1353 sq.ft,Super Area,73.1 Lac,Possession by Jan'30
432566,3 BHK,1413 sq.ft,Super Area,76.3 Lac,Possession by Jan'30
432566,3 BHK,1522 sq.ft,Super Area,82.2 Lac,Possession by Jan'30
432566,3 BHK,1551 sq.ft,Super Area,83.8 Lac,Possession by Jan'30
432566,3 BHK,1706 sq.ft,Super Area,88.7 Lac,Possession by Jan'30
432566,3 BHK,1793 sq.ft,Super Area,93.2 Lac,Possession by Jan'30
432566,2 BHK,1049 sq.ft,Super Area,56.6 Lac,Possession by Jan'30
432566,2 BHK,1156 sq.ft,Super Area,62.4 Lac,Possession by Jan'30
432566,2 BHK,1207 sq.ft,Super Area,67.6 Lac,Possession by Jan'30
426777,3 BHK,1340 sq.ft,Super Area,1.31 Cr,Possession by Aug'27
426777,3 BHK,1355 sq.ft,Super Area,1.32 Cr,Possession by Aug'27
426777,3 BHK,1360 sq.ft,Super Area,1.33 Cr,Possession by Aug'27
426777,3 BHK,1385 sq.ft,Super Area,1.35 Cr,Possession by Aug'27
426777,3 BHK,1400 sq.ft,Super Area,1.37 Cr,Possession by Aug'27
426777,2 BHK,1085 sq.ft,Super Area,1.06 Cr,Possession by Aug'27
426777,2 BHK,1165 sq.ft,Super Area,1.14 Cr,Possession by Aug'27
426777,2 BHK,1230 sq.ft,Super Area,1.21 Cr,Possession by Aug'27
412178,3 BHK,1435 sq.ft,Super Area,1.23 Cr,Possession by Mar'27
412178,3 BHK,1442 sq.ft,Super Area,1.24 Cr,Possession by Mar'27
412178,3 BHK,1455 sq.ft,Super Area,1.25 Cr,Possession by Mar'27
412178,3 BHK,1883 sq.ft,Super Area,1.61 Cr,Possession by Mar'27
412178,3 BHK,2175 sq.ft,Super Area,1.86 Cr,Possession by Mar'27
396799,4 BHK,3827 sq.ft,Super Area,4.29 Cr,Possession by Jun'25
396799,5 BHK villa,4520 sq.ft,Super Area,4.80 Cr,Possession by Jun'25
396799,4 BHK villa,3836 sq.ft,Super Area,4.19 Cr,Possession by Jun'25
396799,4 BHK villa,4074 sq.ft,Super Area,5.87 Cr,Possession by Jun'25
396799,4 BHK villa,4250 sq.ft,Super Area,4.53 Cr,Possession by Jun'25
423236,3 BHK,1755 sq.ft,Super Area,2.48 Cr,Possession by Dec'27
423236,3 BHK,1765 sq.ft,Super Area,2.49 Cr,Possession by Dec'27
423236,3 BHK,1773 sq.ft,Super Area,2.47 Cr,Possession by Dec'27
423236,3 BHK,1775 sq.ft,Super Area,2.51 Cr,Possession by Dec'27
423236,3 BHK,1785 sq.ft,Super Area,2.52 Cr,Possession by Dec'27
423236,3 BHK,1788 sq.ft,Super Area,2.49 Cr,Possession by Dec'27
423236,3 BHK,1795 sq.ft,Super Area,2.54 Cr,Possession by Dec'27
423236,3 BHK,1805 sq.ft,Super Area,2.55 Cr,Possession by Dec'27
423236,3 BHK,1815 sq.ft,Super Area,2.56 Cr,Possession by Dec'27
