XID,Project Name,Configuration,List Item,Price
427907,Brigade Insignia,"5 BHK Apartment
6.58 Cr - 9.31 Cr",4137 SQ.FT,₹ 8.85 Cr
427907,Brigade Insignia,"5 BHK Apartment
6.58 Cr - 9.31 Cr",4353 SQ.FT,₹ 9.31 Cr
141819,Baldota Brothers Thumbprint,3 BHK Villa,1518 SQ.FT,₹ 83.49 L
141819,Baldota Brothers Thumbprint,3 BHK Villa,1682 SQ.FT,Price on Request
141819,Baldota Brothers Thumbprint,3 BHK Villa,1750 SQ.FT,Price on Request
141819,Baldota Brothers Thumbprint,3 BHK Villa,1800 SQ.FT,₹ 99.0 L
141819,Baldota Brothers Thumbprint,3 BHK Villa,1912 SQ.FT,₹ 1.05 Cr
141819,Baldota Brothers Thumbprint,3 BHK Villa,2200 SQ.FT,Price on Request
141819,Baldota Brothers Thumbprint,4 BHK Villa,2000 SQ.FT,₹ 1.1 Cr
141819,Baldota Brothers Thumbprint,4 BHK Villa,2304 SQ.FT,Price on Request
141819,Baldota Brothers Thumbprint,4 BHK Villa,2778 SQ.FT,₹ 1.53 Cr
141819,Baldota Brothers Thumbprint,4 BHK Villa,3349 SQ.FT,Price on Request
422868,DS Max Sky Samurai,"2 BHK Apartment
62.13 L - 76.34 L",971 SQ.FT,₹ 62.13 L
422868,DS Max Sky Samurai,"2 BHK Apartment
62.13 L - 76.34 L",996 SQ.FT,₹ 63.73 L
422868,DS Max Sky Samurai,"2 BHK Apartment
62.13 L - 76.34 L",1014 SQ.FT,₹ 64.89 L
422868,DS Max Sky Samurai,"2 BHK Apartment
62.13 L - 76.34 L",1035 SQ.FT,₹ 66.23 L
422868,DS Max Sky Samurai,"2 BHK Apartment
62.13 L - 76.34 L",1088 SQ.FT,₹ 69.62 L
422868,DS Max Sky Samurai,"2 BHK Apartment
62.13 L - 76.34 L",1101 SQ.FT,₹ 70.45 L
422868,DS Max Sky Samurai,"2 BHK Apartment
62.13 L - 76.34 L",1104 SQ.FT,₹ 70.64 L
422868,DS Max Sky Samurai,"2 BHK Apartment
62.13 L - 76.34 L",1191 SQ.FT,₹ 76.21 L
422868,DS Max Sky Samurai,"2 BHK Apartment
62.13 L - 76.34 L",1193 SQ.FT,₹ 76.34 L
422868,DS Max Sky Samurai,"3 BHK Apartment
79.28 L - 1.06 Cr",1239 SQ.FT,₹ 79.28 L
422868,DS Max Sky Samurai,"3 BHK Apartment
79.28 L - 1.06 Cr",1307 SQ.FT,₹ 83.63 L
422868,DS Max Sky Samurai,"3 BHK Apartment
79.28 L - 1.06 Cr",1333 SQ.FT,₹ 85.3 L
422868,DS Max Sky Samurai,"3 BHK Apartment
79.28 L - 1.06 Cr",1346 SQ.FT,₹ 86.13 L
422868,DS Max Sky Samurai,"3 BHK Apartment
79.28 L - 1.06 Cr",1351 SQ.FT,₹ 86.45 L
422868,DS Max Sky Samurai,"3 BHK Apartment
79.28 L - 1.06 Cr",1355 SQ.FT,₹ 86.71 L
422868,DS Max Sky Samurai,"3 BHK Apartment
79.28 L - 1.06 Cr",1383 SQ.FT,₹ 88.5 L
422868,DS Max Sky Samurai,"3 BHK Apartment
79.28 L - 1.06 Cr",1435 SQ.FT,₹ 91.83 L
422868,DS Max Sky Samurai,"3 BHK Apartment
79.28 L - 1.06 Cr",1632 SQ.FT,₹ 1.04 Cr
422868,DS Max Sky Samurai,"3 BHK Apartment
79.28 L - 1.06 Cr",1652 SQ.FT,₹ 1.06 Cr
395174,Promax Dreamville Home,"3 BHK Apartment
1.01 Cr - 1.14 Cr",1689 SQ.FT,₹ 1.01 Cr
395174,Promax Dreamville Home,"3 BHK Apartment
1.01 Cr - 1.14 Cr",1695 SQ.FT,₹ 1.02 Cr
395174,Promax Dreamville Home,"3 BHK Apartment
1.01 Cr - 1.14 Cr",1759 SQ.FT,₹ 1.06 Cr
395174,Promax Dreamville Home,"3 BHK Apartment
1.01 Cr - 1.14 Cr",1816 SQ.FT,₹ 1.09 Cr
395174,Promax Dreamville Home,"3 BHK Apartment
1.01 Cr - 1.14 Cr",1893 SQ.FT,₹ 1.14 Cr
418697,Provident Deansgate,"3 BHK Villa
2.59 Cr - 2.93 Cr",1927 SQ.FT,"₹ 2.59 Cr
i"
418697,Provident Deansgate,"3 BHK Villa
2.59 Cr - 2.93 Cr",1949 SQ.FT,"₹ 2.62 Cr
i"
418697,Provident Deansgate,"3 BHK Villa
2.59 Cr - 2.93 Cr",2111 SQ.FT,"₹ 2.84 Cr
i"
418697,Provident Deansgate,"3 BHK Villa
2.59 Cr - 2.93 Cr",2117 SQ.FT,"₹ 2.85 Cr
i"
418697,Provident Deansgate,"3 BHK Villa
2.59 Cr - 2.93 Cr",2166 SQ.FT,"₹ 2.91 Cr
i"
418697,Provident Deansgate,"3 BHK Villa
2.59 Cr - 2.93 Cr",2173 SQ.FT,"₹ 2.92 Cr
i"
418697,Provident Deansgate,"3 BHK Villa
2.59 Cr - 2.93 Cr",2179 SQ.FT,"₹ 2.93 Cr
i"
272201,Sattva Opus,"2 BHK Apartment
1.11 Cr",1239 SQ.FT,"₹ 1.11 Cr
i"
272201,Sattva Opus,"3 BHK Apartment
1.28 Cr - 1.4 Cr",1441 SQ.FT,"₹ 1.28 Cr
i"
272201,Sattva Opus,"3 BHK Apartment
1.28 Cr - 1.4 Cr",1586 SQ.FT,"₹ 1.4 Cr
i"
426926,Casagrand Vivacity,"4 BHK Penthouse
2.2 Cr - 2.28 Cr",3681 SQ.FT,"₹ 2.2 Cr
i"
426926,Casagrand Vivacity,"4 BHK Penthouse
2.2 Cr - 2.28 Cr",3820 SQ.FT,"₹ 2.28 Cr
i"
430085,Trishul Happy Homes Arghya,"2 BHK Apartment
49.36 L - 54.27 L",1080 SQ.FT,"₹ 49.36 L
i"
430085,Trishul Happy Homes Arghya,"2 BHK Apartment
49.36 L - 54.27 L",1170 SQ.FT,"₹ 53.14 L
i"
430085,Trishul Happy Homes Arghya,"2 BHK Apartment
49.36 L - 54.27 L",1197 SQ.FT,"₹ 54.27 L
i"
430085,Trishul Happy Homes Arghya,"3 BHK Apartment
63.72 L - 66.75 L",1422 SQ.FT,"₹ 63.72 L
i"
430085,Trishul Happy Homes Arghya,"3 BHK Apartment
63.72 L - 66.75 L",1494 SQ.FT,"₹ 66.75 L
i"
260680,UKN Belvedere By UKN Airport District Phase 1,"1 BHK Apartment
47.96 L",660 SQ.FT,₹ 47.96 L
260680,UKN Belvedere By UKN Airport District Phase 1,"2 BHK Apartment
67.57 L - 100 L",930 SQ.FT,₹ 67.57 L
260680,UKN Belvedere By UKN Airport District Phase 1,"2 BHK Apartment
67.57 L - 100 L",1030 SQ.FT,₹ 81.05 L
260680,UKN Belvedere By UKN Airport District Phase 1,"2 BHK Apartment
67.57 L - 100 L",1275 SQ.FT,₹ 100.0 L
260680,UKN Belvedere By UKN Airport District Phase 1,"3 BHK Apartment
1.12 Cr - 1.17 Cr",1535 SQ.FT,₹ 1.12 Cr
260680,UKN Belvedere By UKN Airport District Phase 1,"3 BHK Apartment
1.12 Cr - 1.17 Cr",1460 SQ.FT,₹ 1.17 Cr
342591,JCSV PRIDE Pride,"2 BHK Apartment
81.84 L - 93.44 L",1023 SQ.FT,₹ 81.84 L
342591,JCSV PRIDE Pride,"2 BHK Apartment
81.84 L - 93.44 L",1069 SQ.FT,₹ 85.52 L
342591,JCSV PRIDE Pride,"2 BHK Apartment
81.84 L - 93.44 L",1074 SQ.FT,₹ 85.92 L
342591,JCSV PRIDE Pride,"2 BHK Apartment
81.84 L - 93.44 L",1081 SQ.FT,₹ 86.48 L
342591,JCSV PRIDE Pride,"2 BHK Apartment
81.84 L - 93.44 L",1085 SQ.FT,₹ 86.8 L
342591,JCSV PRIDE Pride,"2 BHK Apartment
81.84 L - 93.44 L",1086 SQ.FT,₹ 86.88 L
342591,JCSV PRIDE Pride,"2 BHK Apartment
81.84 L - 93.44 L",1087 SQ.FT,₹ 86.96 L
342591,JCSV PRIDE Pride,"2 BHK Apartment
81.84 L - 93.44 L",1099 SQ.FT,₹ 87.92 L
342591,JCSV PRIDE Pride,"2 BHK Apartment
81.84 L - 93.44 L",1125 SQ.FT,₹ 90.0 L
342591,JCSV PRIDE Pride,"2 BHK Apartment
81.84 L - 93.44 L",1130 SQ.FT,₹ 90.4 L
342591,JCSV PRIDE Pride,"2 BHK Apartment
81.84 L - 93.44 L",1138 SQ.FT,₹ 91.04 L
342591,JCSV PRIDE Pride,"2 BHK Apartment
81.84 L - 93.44 L",1141 SQ.FT,₹ 91.28 L
342591,JCSV PRIDE Pride,"2 BHK Apartment
81.84 L - 93.44 L",1163 SQ.FT,₹ 93.04 L
342591,JCSV PRIDE Pride,"2 BHK Apartment
81.84 L - 93.44 L",1168 SQ.FT,₹ 93.44 L
342591,JCSV PRIDE Pride,"3 BHK Apartment
1.29 Cr - 1.48 Cr",1616 SQ.FT,₹ 1.29 Cr
342591,JCSV PRIDE Pride,"3 BHK Apartment
1.29 Cr - 1.48 Cr",1655 SQ.FT,₹ 1.32 Cr
342591,JCSV PRIDE Pride,"3 BHK Apartment
1.29 Cr - 1.48 Cr",1716 SQ.FT,₹ 1.37 Cr
342591,JCSV PRIDE Pride,"3 BHK Apartment
1.29 Cr - 1.48 Cr",1854 SQ.FT,₹ 1.48 Cr
430241,Sumadhura Epitome,"2 BHK Apartment
1.46 Cr",1290 SQ.FT,₹ 1.46 Cr
430241,Sumadhura Epitome,"3 BHK Apartment
1.8 Cr - 2.1 Cr",1580 SQ.FT,₹ 1.8 Cr
430241,Sumadhura Epitome,"3 BHK Apartment
1.8 Cr - 2.1 Cr",1620 SQ.FT,₹ 1.83 Cr
430241,Sumadhura Epitome,"3 BHK Apartment
1.8 Cr - 2.1 Cr",1635 SQ.FT,₹ 1.86 Cr
430241,Sumadhura Epitome,"3 BHK Apartment
1.8 Cr - 2.1 Cr",1710 SQ.FT,₹ 1.92 Cr
430241,Sumadhura Epitome,"3 BHK Apartment
1.8 Cr - 2.1 Cr",1730 SQ.FT,₹ 1.94 Cr
430241,Sumadhura Epitome,"3 BHK Apartment
1.8 Cr - 2.1 Cr",1785 SQ.FT,₹ 2.02 Cr
430241,Sumadhura Epitome,"3 BHK Apartment
1.8 Cr - 2.1 Cr",1805 SQ.FT,₹ 2.02 Cr
430241,Sumadhura Epitome,"3 BHK Apartment
1.8 Cr - 2.1 Cr",1855 SQ.FT,₹ 2.08 Cr
430241,Sumadhura Epitome,"3 BHK Apartment
1.8 Cr - 2.1 Cr",1865 SQ.FT,₹ 2.1 Cr
430241,Sumadhura Epitome,"4 BHK Apartment
2.39 Cr",2120 SQ.FT,₹ 2.39 Cr
432543,Sattva Lumina,"Studio Apartment
44.48 L - 45.53 L",424 SQ.FT,₹ 44.48 L
432543,Sattva Lumina,"Studio Apartment
44.48 L - 45.53 L",433 SQ.FT,₹ 45.43 L
432543,Sattva Lumina,"Studio Apartment
44.48 L - 45.53 L",434 SQ.FT,₹ 45.53 L
432543,Sattva Lumina,"1 BHK Apartment
71.65 L - 91.59 L",683 SQ.FT,₹ 71.65 L
432543,Sattva Lumina,"1 BHK Apartment
71.65 L - 91.59 L",684 SQ.FT,₹ 71.76 L
432543,Sattva Lumina,"1 BHK Apartment
71.65 L - 91.59 L",690 SQ.FT,₹ 72.39 L
432543,Sattva Lumina,"1 BHK Apartment
71.65 L - 91.59 L",693 SQ.FT,₹ 72.7 L
432543,Sattva Lumina,"1 BHK Apartment
71.65 L - 91.59 L",696 SQ.FT,₹ 73.02 L
432543,Sattva Lumina,"1 BHK Apartment
71.65 L - 91.59 L",699 SQ.FT,₹ 73.33 L
432543,Sattva Lumina,"1 BHK Apartment
71.65 L - 91.59 L",872 SQ.FT,₹ 91.48 L
432543,Sattva Lumina,"1 BHK Apartment
71.65 L - 91.59 L",873 SQ.FT,₹ 91.59 L
432543,Sattva Lumina,"2 BHK Apartment
1.2 Cr - 1.52 Cr",1142 SQ.FT,₹ 1.2 Cr
432543,Sattva Lumina,"2 BHK Apartment
1.2 Cr - 1.52 Cr",1148 SQ.FT,₹ 1.2 Cr
432543,Sattva Lumina,"2 BHK Apartment
1.2 Cr - 1.52 Cr",1185 SQ.FT,₹ 1.24 Cr
432543,Sattva Lumina,"2 BHK Apartment
1.2 Cr - 1.52 Cr",1445 SQ.FT,₹ 1.52 Cr
432543,Sattva Lumina,"3 BHK Apartment
1.58 Cr - 1.91 Cr",1505 SQ.FT,₹ 1.58 Cr
432543,Sattva Lumina,"3 BHK Apartment
1.58 Cr - 1.91 Cr",1506 SQ.FT,₹ 1.58 Cr
432543,Sattva Lumina,"3 BHK Apartment
1.58 Cr - 1.91 Cr",1511 SQ.FT,₹ 1.59 Cr
432543,Sattva Lumina,"3 BHK Apartment
1.58 Cr - 1.91 Cr",1536 SQ.FT,₹ 1.61 Cr
432543,Sattva Lumina,"3 BHK Apartment
1.58 Cr - 1.91 Cr",1542 SQ.FT,₹ 1.62 Cr
432543,Sattva Lumina,"3 BHK Apartment
1.58 Cr - 1.91 Cr",1543 SQ.FT,₹ 1.62 Cr
432543,Sattva Lumina,"3 BHK Apartment
1.58 Cr - 1.91 Cr",1794 SQ.FT,₹ 1.88 Cr
432543,Sattva Lumina,"3 BHK Apartment
1.58 Cr - 1.91 Cr",1795 SQ.FT,₹ 1.88 Cr
432543,Sattva Lumina,"3 BHK Apartment
1.58 Cr - 1.91 Cr",1803 SQ.FT,₹ 1.89 Cr
432543,Sattva Lumina,"3 BHK Apartment
1.58 Cr - 1.91 Cr",1804 SQ.FT,₹ 1.89 Cr
432543,Sattva Lumina,"3 BHK Apartment
1.58 Cr - 1.91 Cr",1809 SQ.FT,₹ 1.9 Cr
432543,Sattva Lumina,"3 BHK Apartment
1.58 Cr - 1.91 Cr",1823 SQ.FT,₹ 1.91 Cr
397833,Brigade Horizon,"1 BHK Apartment
50.23 L",615 SQ.FT,₹ 50.23 L
397833,Brigade Horizon,"2 BHK Apartment
82.73 L - 86.9 L",1013 SQ.FT,₹ 82.73 L
397833,Brigade Horizon,"2 BHK Apartment
82.73 L - 86.9 L",1064 SQ.FT,₹ 86.9 L
397833,Brigade Horizon,"3 BHK Apartment
1.17 Cr - 1.33 Cr",1438 SQ.FT,₹ 1.17 Cr
397833,Brigade Horizon,"3 BHK Apartment
1.17 Cr - 1.33 Cr",1453 SQ.FT,₹ 1.19 Cr
397833,Brigade Horizon,"3 BHK Apartment
1.17 Cr - 1.33 Cr",1473 SQ.FT,₹ 1.2 Cr
397833,Brigade Horizon,"3 BHK Apartment
1.17 Cr - 1.33 Cr",1533 SQ.FT,₹ 1.25 Cr
397833,Brigade Horizon,"3 BHK Apartment
1.17 Cr - 1.33 Cr",1548 SQ.FT,₹ 1.26 Cr
397833,Brigade Horizon,"3 BHK Apartment
1.17 Cr - 1.33 Cr",1627 SQ.FT,₹ 1.33 Cr
397833,Brigade Horizon,"4 BHK Apartment
2.13 Cr - 2.63 Cr",2603 SQ.FT,₹ 2.13 Cr
397833,Brigade Horizon,"4 BHK Apartment
2.13 Cr - 2.63 Cr",3044 SQ.FT,₹ 2.49 Cr
397833,Brigade Horizon,"4 BHK Apartment
2.13 Cr - 2.63 Cr",3215 SQ.FT,₹ 2.63 Cr
396698,Mars Planet,"2 BHK Apartment
1.05 Cr - 1.16 Cr",1194 SQ.FT,"₹ 1.05 Cr
i"
396698,Mars Planet,"2 BHK Apartment
1.05 Cr - 1.16 Cr",1318 SQ.FT,"₹ 1.16 Cr
i"
396698,Mars Planet,"2.5 BHK Apartment
1.09 Cr",1235 SQ.FT,"₹ 1.09 Cr
i"
396698,Mars Planet,"3 BHK Apartment
1.39 Cr - 1.49 Cr",1586 SQ.FT,"₹ 1.39 Cr
i"
396698,Mars Planet,"3 BHK Apartment
1.39 Cr - 1.49 Cr",1711 SQ.FT,"₹ 1.43 Cr
i"
396698,Mars Planet,"3 BHK Apartment
1.39 Cr - 1.49 Cr",1662 SQ.FT,"₹ 1.45 Cr
i"
396698,Mars Planet,"3 BHK Apartment
1.39 Cr - 1.49 Cr",1692 SQ.FT,"₹ 1.49 Cr
i"
416159,Lodha Mirabelle,"2.5 BHK Apartment
2.23 Cr",1485 SQ.FT,₹ 2.23 Cr
416159,Lodha Mirabelle,"3 BHK Apartment
2.25 Cr - 2.48 Cr",1500 SQ.FT,₹ 2.25 Cr
416159,Lodha Mirabelle,"3 BHK Apartment
2.25 Cr - 2.48 Cr",1650 SQ.FT,₹ 2.48 Cr
416159,Lodha Mirabelle,"3.5 BHK Apartment
3.1 Cr",2070 SQ.FT,₹ 3.11 Cr
416159,Lodha Mirabelle,"4 BHK Apartment
3.83 Cr",2550 SQ.FT,₹ 3.83 Cr
426150,Vaswani Starlight,"3 BHK Apartment
2.62 Cr - 3.19 Cr",1301 SQ.FT,"₹ 2.62 Cr
i"
426150,Vaswani Starlight,"3 BHK Apartment
2.62 Cr - 3.19 Cr",1300 SQ.FT,"₹ 2.63 Cr
i"
426150,Vaswani Starlight,"3 BHK Apartment
2.62 Cr - 3.19 Cr",1307 SQ.FT,"₹ 2.64 Cr
i"
426150,Vaswani Starlight,"3 BHK Apartment
2.62 Cr - 3.19 Cr",1317 SQ.FT,"₹ 2.66 Cr
i"
426150,Vaswani Starlight,"3 BHK Apartment
2.62 Cr - 3.19 Cr",1319 SQ.FT,"₹ 2.67 Cr
i"
426150,Vaswani Starlight,"3 BHK Apartment
2.62 Cr - 3.19 Cr",1316 SQ.FT,"₹ 2.7 Cr
i"
426150,Vaswani Starlight,"3 BHK Apartment
2.62 Cr - 3.19 Cr",1303 SQ.FT,"₹ 2.89 Cr
i"
426150,Vaswani Starlight,"3 BHK Apartment
2.62 Cr - 3.19 Cr",1451 SQ.FT,"₹ 2.94 Cr
i"
426150,Vaswani Starlight,"3 BHK Apartment
2.62 Cr - 3.19 Cr",1738 SQ.FT,"₹ 3.19 Cr
i"
426150,Vaswani Starlight,"4 BHK Apartment
3.19 Cr - 3.66 Cr",1738 SQ.FT,"₹ 3.19 Cr
i"
426150,Vaswani Starlight,"4 BHK Apartment
3.19 Cr - 3.66 Cr",1740 SQ.FT,"₹ 3.52 Cr
i"
426150,Vaswani Starlight,"4 BHK Apartment
3.19 Cr - 3.66 Cr",1743 SQ.FT,"₹ 3.66 Cr
i"
377288,My Fortune,"2 BHK Apartment
39.9 L - 48.51 L",950 SQ.FT,₹ 39.9 L
377288,My Fortune,"2 BHK Apartment
39.9 L - 48.51 L",1000 SQ.FT,₹ 42.0 L
377288,My Fortune,"2 BHK Apartment
39.9 L - 48.51 L",1015 SQ.FT,₹ 42.63 L
377288,My Fortune,"2 BHK Apartment
39.9 L - 48.51 L",1030 SQ.FT,₹ 43.26 L
377288,My Fortune,"2 BHK Apartment
39.9 L - 48.51 L",1040 SQ.FT,₹ 43.68 L
377288,My Fortune,"2 BHK Apartment
39.9 L - 48.51 L",1050 SQ.FT,₹ 44.1 L
377288,My Fortune,"2 BHK Apartment
39.9 L - 48.51 L",1055 SQ.FT,₹ 44.31 L
377288,My Fortune,"2 BHK Apartment
39.9 L - 48.51 L",1065 SQ.FT,₹ 44.73 L
377288,My Fortune,"2 BHK Apartment
39.9 L - 48.51 L",1085 SQ.FT,₹ 45.57 L
377288,My Fortune,"2 BHK Apartment
39.9 L - 48.51 L",1095 SQ.FT,₹ 45.99 L
377288,My Fortune,"2 BHK Apartment
39.9 L - 48.51 L",1110 SQ.FT,₹ 46.62 L
377288,My Fortune,"2 BHK Apartment
39.9 L - 48.51 L",1120 SQ.FT,₹ 47.04 L
377288,My Fortune,"2 BHK Apartment
39.9 L - 48.51 L",1155 SQ.FT,₹ 48.51 L
377288,My Fortune,"3 BHK Apartment
51.03 L - 56.7 L",1215 SQ.FT,₹ 51.03 L
377288,My Fortune,"3 BHK Apartment
51.03 L - 56.7 L",1270 SQ.FT,₹ 53.34 L
377288,My Fortune,"3 BHK Apartment
51.03 L - 56.7 L",1275 SQ.FT,₹ 53.55 L
377288,My Fortune,"3 BHK Apartment
51.03 L - 56.7 L",1340 SQ.FT,₹ 56.28 L
377288,My Fortune,"3 BHK Apartment
51.03 L - 56.7 L",1350 SQ.FT,₹ 56.7 L
428040,Myhna Orchid,2 BHK Apartment,1150 SQ.FT,₹ 1.0 Cr
428040,Myhna Orchid,2 BHK Apartment,1160 SQ.FT,Price on Request
428040,Myhna Orchid,2 BHK Apartment,1170 SQ.FT,Price on Request
428040,Myhna Orchid,2 BHK Apartment,1205 SQ.FT,Price on Request
428040,Myhna Orchid,2 BHK Apartment,1210 SQ.FT,Price on Request
428040,Myhna Orchid,2 BHK Apartment,1225 SQ.FT,Price on Request
428040,Myhna Orchid,2 BHK Apartment,1245 SQ.FT,Price on Request
428040,Myhna Orchid,2 BHK Apartment,1260 SQ.FT,Price on Request
428040,Myhna Orchid,2 BHK Apartment,1265 SQ.FT,Price on Request
428040,Myhna Orchid,2 BHK Apartment,1275 SQ.FT,Price on Request
428040,Myhna Orchid,2 BHK Apartment,1290 SQ.FT,₹ 1.08 Cr
428040,Myhna Orchid,"2.5 BHK Apartment
1.17 Cr - 1.28 Cr",1420 SQ.FT,₹ 1.17 Cr
428040,Myhna Orchid,"2.5 BHK Apartment
1.17 Cr - 1.28 Cr",1531 SQ.FT,₹ 1.28 Cr
428040,Myhna Orchid,3 BHK Apartment,1475 SQ.FT,Price on Request
428040,Myhna Orchid,3 BHK Apartment,1480 SQ.FT,Price on Request
428040,Myhna Orchid,3 BHK Apartment,1490 SQ.FT,Price on Request
428040,Myhna Orchid,3 BHK Apartment,1520 SQ.FT,Price on Request
428040,Myhna Orchid,3 BHK Apartment,1530 SQ.FT,Price on Request
428040,Myhna Orchid,3 BHK Apartment,1620 SQ.FT,₹ 1.35 Cr
428040,Myhna Orchid,3 BHK Apartment,1625 SQ.FT,Price on Request
428040,Myhna Orchid,3 BHK Apartment,1675 SQ.FT,Price on Request
428040,Myhna Orchid,3 BHK Apartment,1720 SQ.FT,₹ 1.44 Cr
30998,The Presidential Tower,"3 BHK Apartment
2.7 Cr - 4.09 Cr",1595 SQ.FT,₹ 2.7 Cr
30998,The Presidential Tower,"3 BHK Apartment
2.7 Cr - 4.09 Cr",2310 SQ.FT,₹ 3.91 Cr
30998,The Presidential Tower,"3 BHK Apartment
2.7 Cr - 4.09 Cr",2415 SQ.FT,₹ 4.09 Cr
30998,The Presidential Tower,"4 BHK Apartment
5.17 Cr",3055 SQ.FT,₹ 5.17 Cr
403086,Sattva Bliss,"1 BHK Apartment
44.44 L - 44.77 L",542 SQ.FT,₹ 44.44 L
403086,Sattva Bliss,"1 BHK Apartment
44.44 L - 44.77 L",546 SQ.FT,₹ 44.77 L
403086,Sattva Bliss,"2 BHK Apartment
69.54 L - 76.82 L",848 SQ.FT,₹ 69.54 L
403086,Sattva Bliss,"2 BHK Apartment
69.54 L - 76.82 L",852 SQ.FT,₹ 69.86 L
403086,Sattva Bliss,"2 BHK Apartment
69.54 L - 76.82 L",853 SQ.FT,₹ 69.95 L
403086,Sattva Bliss,"2 BHK Apartment
69.54 L - 76.82 L",880 SQ.FT,₹ 72.16 L
403086,Sattva Bliss,"2 BHK Apartment
69.54 L - 76.82 L",894 SQ.FT,₹ 73.31 L
403086,Sattva Bliss,"2 BHK Apartment
69.54 L - 76.82 L",849 SQ.FT,₹ 73.86 L
403086,Sattva Bliss,"2 BHK Apartment
69.54 L - 76.82 L",878 SQ.FT,₹ 76.39 L
403086,Sattva Bliss,"2 BHK Apartment
69.54 L - 76.82 L",881 SQ.FT,₹ 76.65 L
403086,Sattva Bliss,"2 BHK Apartment
69.54 L - 76.82 L",883 SQ.FT,₹ 76.82 L
403086,Sattva Bliss,"3 BHK Apartment
78.39 L - 78.72 L",956 SQ.FT,₹ 78.39 L
403086,Sattva Bliss,"3 BHK Apartment
78.39 L - 78.72 L",957 SQ.FT,₹ 78.47 L
403086,Sattva Bliss,"3 BHK Apartment
78.39 L - 78.72 L",960 SQ.FT,₹ 78.72 L
401648,Keya Spring,"2 BHK Apartment
1.47 Cr",1335 SQ.FT,₹ 1.47 Cr
401648,Keya Spring,"3 BHK Apartment
1.96 Cr - 2.72 Cr",1695 SQ.FT,₹ 1.96 Cr
401648,Keya Spring,"3 BHK Apartment
1.96 Cr - 2.72 Cr",2270 SQ.FT,₹ 2.72 Cr
401648,Keya Spring,4 BHK Apartment,2655 SQ.FT,Price on Request
401648,Keya Spring,4 BHK Apartment,2700 SQ.FT,₹ 2.97 Cr
260370,63 Degree East,"2 BHK Apartment
1.62 Cr - 1.77 Cr",867 SQ.FT,"₹ 1.62 Cr
i"
260370,63 Degree East,"2 BHK Apartment
1.62 Cr - 1.77 Cr",959 SQ.FT,"₹ 1.77 Cr
i"
260370,63 Degree East,"3 BHK Apartment
1.82 Cr",975 SQ.FT,"₹ 1.82 Cr
i"
260370,63 Degree East,"4 BHK Apartment
1.73 Cr",922 SQ.FT,"₹ 1.73 Cr
i"
418319,Brigade Sanctuary,"3 BHK Apartment
1.53 Cr - 2.18 Cr",1424 SQ.FT,₹ 1.53 Cr
418319,Brigade Sanctuary,"3 BHK Apartment
1.53 Cr - 2.18 Cr",1431 SQ.FT,₹ 1.54 Cr
418319,Brigade Sanctuary,"3 BHK Apartment
1.53 Cr - 2.18 Cr",1692 SQ.FT,₹ 1.82 Cr
418319,Brigade Sanctuary,"3 BHK Apartment
1.53 Cr - 2.18 Cr",2027 SQ.FT,₹ 2.18 Cr
418319,Brigade Sanctuary,"4 BHK Apartment
2.59 Cr - 2.68 Cr",2400 SQ.FT,₹ 2.59 Cr
418319,Brigade Sanctuary,"4 BHK Apartment
2.59 Cr - 2.68 Cr",2491 SQ.FT,₹ 2.68 Cr
197671,Keerthi Krishna Viva,"2 BHK Apartment
97.21 L",870 SQ.FT,₹ 97.21 L
197671,Keerthi Krishna Viva,"2.5 BHK Apartment
1.45 Cr - 1.56 Cr",1295 SQ.FT,₹ 1.45 Cr
197671,Keerthi Krishna Viva,"2.5 BHK Apartment
1.45 Cr - 1.56 Cr",1395 SQ.FT,₹ 1.56 Cr
197671,Keerthi Krishna Viva,"3 BHK Apartment
1.44 Cr - 1.99 Cr",1285 SQ.FT,₹ 1.44 Cr
197671,Keerthi Krishna Viva,"3 BHK Apartment
1.44 Cr - 1.99 Cr",1345 SQ.FT,₹ 1.5 Cr
197671,Keerthi Krishna Viva,"3 BHK Apartment
1.44 Cr - 1.99 Cr",1460 SQ.FT,₹ 1.63 Cr
197671,Keerthi Krishna Viva,"3 BHK Apartment
1.44 Cr - 1.99 Cr",1475 SQ.FT,₹ 1.65 Cr
197671,Keerthi Krishna Viva,"3 BHK Apartment
1.44 Cr - 1.99 Cr",1515 SQ.FT,₹ 1.69 Cr
197671,Keerthi Krishna Viva,"3 BHK Apartment
1.44 Cr - 1.99 Cr",1565 SQ.FT,₹ 1.75 Cr
197671,Keerthi Krishna Viva,"3 BHK Apartment
1.44 Cr - 1.99 Cr",1715 SQ.FT,₹ 1.92 Cr
197671,Keerthi Krishna Viva,"3 BHK Apartment
1.44 Cr - 1.99 Cr",1780 SQ.FT,₹ 1.99 Cr
396805,Prestige Glenbrook,"2 BHK Apartment
1.45 Cr - 2 Cr",1067 SQ.FT,"₹ 1.45 Cr
i"
396805,Prestige Glenbrook,"2 BHK Apartment
1.45 Cr - 2 Cr",1106 SQ.FT,"₹ 1.5 Cr
i"
396805,Prestige Glenbrook,"2 BHK Apartment
1.45 Cr - 2 Cr",1111 SQ.FT,"₹ 1.51 Cr
i"
396805,Prestige Glenbrook,"2 BHK Apartment
1.45 Cr - 2 Cr",1159 SQ.FT,"₹ 1.57 Cr
i"
