XID,Project Name,City,Housing.com Link
r110,pioneer urban presidia,gurgaon,https://housing.com/in/buy/projects/page/1280-pioneer-park-presidia-by-pioneer-urban-in-sector-62
r370012,ss balaji krishna,thane outskirts,https://housing.com/in/buy/projects/page/287788-ss-balaji-govind-by-ss-life-spaces-in-dombivli-east
r393918,casagrand platinum,chennai south,https://housing.com/in/buy/projects/page/277320-casagrand-platinum-by-casagrand-builder-private-limited-in-perungalathur
r405806,narang privado,thane,https://housing.com/in/buy/projects/page/295239-narang-privado-b-by-narang-realty-in-thane-west
r435865,7 anshul,pune west,https://housing.com/in/buy/projects/page/334221-7-anshul-by-anshul-group-in-bavdhan
r300137,sheth irene,western mumbai,https://housing.com/in/buy/projects/page/95497-sheth-irene-wing-a-phase-1-by-sheth-creators-in-malad-west/brochure
r4292,velocity hill spring,thane,https://housing.com/in/buy/projects/page/4429-velocity-hill-spring-by-velocity-builders-in-hiranandani-estate
r418866,hill crest oaks,western mumbai,https://housing.com/in/buy/projects/page/309458-hill-crest-oaks-by-hill-view-developers-in-andheri-east
r209951,mlh unique city plots,jaipur,https://housing.com/in/buy/projects/page/20886-keemaya-and-mlh-vedic-heights-by-keemaya-builders-in-kandivali-east
r435504,aesthete the woods kohinoor jankipuram,lucknow,https://housing.com/buy-the-woods-kohinoor-jankipuram-by-aesthete-infra-ventures-llp-in-gaurabagh-lucknow-pid-333366
r112315,swami vivekanand enclave,ghaziabad,https://housing.com/in/buy/ghaziabad/dwarka_enclave
r391642,avadh habitat,surat,https://housing.com/buy-avadh-hebitat-by-avadh-infra-in-dumas-surat-pid-276099
r1204,international city by sobha phase 1,gurgaon,https://housing.com/in/buy/projects/page/2033-sobha-international-city-by-sobha-limited-in-sector-109
r28342,exotica eastern court,ghaziabad,https://housing.com/in/buy/projects/page/219241-exotica-eastern-court-by-exotica-housing-infrastructure-in-crossings-republik
r266729,megapolis symphony,pune west,https://housing.com/in/buy/projects/page/41681-pegasus-megapolis-symphony-phase-i-by-kumar-properties-in-hinjawadi-phase-3
r24920,wave amore,noida,https://housing.com/in/buy/projects/page/8377-amore-by-uppal-chadha-hi-tech-developers-pvt-ltd-in-sector-32
r1226,raunak city 2,thane outskirts,https://housing.com/in/buy/projects/page/1079-raunak-city-2-by-raunak-group-in-kalyan-west
r398938,madhav oeuvre 3,ahmedabad west,https://housing.com/buy-madhav-oeuvre-3-by-madhav-associate-in-bodakdev-ahmedabad-pid-287015
r403225,nest valley,kolkata south,https://housing.com/buy-nest-valley-by-s-a-land-developers-in-thakurpukur-kolkata-pid-275413
r433166,century liva,bangalore north,https://housing.com/in/buy/projects/page/332443-century-liva-codename-unbelievable-by-century-real-estate-holdings-in-muddanahalli
r371328,assotech pride,bhubaneswar,https://housing.com/buy-assotech-pride-phase-1-by-assotech-sungrowth-abode-llp-in-rudrapur-bhubaneswar-pid-276560
r313057,viridian the plaza 106,gurgaon,https://housing.com/in/buy/projects/page/116350-viridian-the-longevity-project-at-plaza-106-by-viridian-red-in-sector-103
r399273,vivanta,thane outskirts,https://housing.com/in/buy/projects/page/102017-jai-bhawani-vivanta-s-bliss-wing-a-to-d-by-jai-bhawani-orchid-infra-in-bhiwandi
r9882,ratan neptune,pune east,https://housing.com/in/buy/projects/page/44842-ratan-neptune-by-ratan-housing-development-ltd-in-hadapsar
r294921,lakhani royale,navi mumbai,https://housing.com/in/buy/projects/page/47157-lakhani-royale-by-redundant-in-ulwe
r316,trinity world,kochi,https://housing.com/buy-trinity-world-by-trinity-builders-and-developers-in-kakkanad-kochi-pid-237030
r286115,gami reagan,navi mumbai,https://housing.com/in/buy/projects/page/2637-gami-reagan-by-gami-group-in-ghansoli/brochure
r406501,uptown park,chennai north,https://housing.com/in/buy/projects/page/295862-uptown-park-by-sathya-elite-properties-in-pattabiram
r7086,satya the hermitage,gurgaon,https://housing.com/in/buy/projects/page/2310-satya-the-hermitage-by-satya-developers-pvt-ltd-in-sector-103
r282091,vraj tiara,south mumbai,https://housing.com/in/buy/projects/page/117551-vraj-tiara-by-vraj-realtors-in-worli
r403915,jpk swati abha,kolkata east,https://housing.com/buy-jpk-swati-abha-by-jpk-enclave-in-rajarhat-kolkata-pid-294527
r54170,hanumant bollywood heights,panchkula,https://housing.com/in/buy/projects/page/9582-hanumant-bollywood-heights-by-hanumant-builders-in-sector-20
r818,nahars amrit shakti,central mumbai,https://housing.com/in/buy/projects/page/50290-nahar-amrit-shakti-by-nahar-group-in-powai
r11742,ardee city,gurgaon,https://housing.com/in/buy/gurgaon/ardee_city
r141541,the grande,meerut,https://housing.com/in/buy/projects/page/284248-the-grande-by-proview-rishabh-infra-in-partapur
r271917,mani casa,kolkata east,https://housing.com/buy-mani-casa-2-by-shivom-realty-in-new-town-kolkata-pid-267047
r343951,godrej park greens,pune north,https://housing.com/in/buy/projects/page/133490-godrej-park-greens-by-godrej-properties-ltd-in-mamurdi
r39038,bhagwati bay bliss,navi mumbai,https://housing.com/in/buy/projects/page/3005-bhagwati-bay-bliss-by-bhagwati-group-in-ulwe
r29202,nav ratan apartments,dwarka delhi,https://housing.com/in/buy/new_delhi/dhul_siras_1
r29100,godrej city,navi mumbai,https://housing.com/in/buy/projects/page/263369-godrej-the-highlands-godrej-city-by-godrej-properties-ltd-in-panvel
r278361,godrej air nxt,bangalore east,https://housing.com/in/buy/projects/page/144862-godrej-air-nxt-by-godrej-properties-ltd-in-hoodi
r894,neptune flying kite,central mumbai,https://housing.com/in/buy/projects/page/95972-neptune-flying-kites-b-wing-left-wing-by-neptune-group-in-bhandup-west
r418468,downtown avenue,navi mumbai,https://housing.com/in/buy/projects/page/314406-gami-down-town-avenue-by-gami-group-in-vashi
r1291,lodha casa rio gold,thane outskirts,https://housing.com/in/buy/projects/page/41996-lodha-casa-rio-gold-by-lodha-group-in-palava/directions
r351483,raipur greens,dehradun,https://housing.com/buy-flats-in-raipur-dehradun-for-sale-srpid-p2pa8yovwijyot6rw
r268877,gaurs siddhartham,ghaziabad,https://housing.com/in/buy/projects/page/42887-gaursons-siddhartham-by-gaurs-group-in-siddharth-vihar
r62,dlf new town heights 1,gurgaon,https://housing.com/in/buy/projects/page/43090-dlf-new-town-heights-1-by-dlf-in-sector-90
r425272,aditya city grace,ghaziabad,https://housing.com/in/buy/projects/page/313515-city-grace-apartments-by-agarwal-associates-promoters-limited-in-bamheta-village
r384062,ds max stavam,bangalore north,https://housing.com/in/buy/projects/page/268941-ds-max-stavam-by-dsmax-properties-private-limited-in-gantiganahalli
r417997,punit imperia,navi mumbai,https://housing.com/in/buy/projects/page/309324-punit-imperia-by-punit-realty-in-kharghar
r222653,jupiter commanders' renaissance,navi mumbai,https://housing.com/in/buy/projects/page/15747-commanders-renaissance-by-jupiter-infrastructure-in-koproli
r82749,harmony apartment,dwarka delhi,https://housing.com/in/buy/projects/page/131903-harmony-apartments-by-reputed-builder-in-sector-4-dwarka
r392127,rahul downtown,pune west,https://housing.com/in/buy/projects/page/298362-paras-rahul-downtown-phase-ii-by-paras-multispace-llp-in-punawale
r29844,harmony apartments,dwarka delhi,https://housing.com/in/buy/projects/page/131903-harmony-apartments-by-reputed-builder-in-sector-4-dwarka
r401980,platinum,kolkata north,https://housing.com/buy-platinum-by-kochar-group-in-madhyamgram-kolkata-pid-291003
r333965,highpark,raipur,https://housing.com/in/buy/projects/page/319722-rajat-highpark-by-rajat-buildtech-pvt-ltd-in-vip-colony
r912,rustomjee oriana,western mumbai,https://housing.com/in/buy/projects/page/33193-rustomjee-oriana-by-rustomjee-builders-in-bandra-east
r43030,cgewho kendriya vihar 2,noida,https://housing.com/in/buy/projects/page/85092-cgewho-kendriya-vihar-2-by-cgewho-group-in-sector-82
r28784,the bahawalpur cghs,dwarka delhi,https://housing.com/in/buy/projects/page/149780-cghs-bahawalpur-apartment-by-cghs-group-in-sector-4-dwarka
r72931,marina suites,ghaziabad,https://housing.com/in/buy/projects/page/14762-palm-marina-suites-by-palm-infra-group-in-mahurali
r272419,newa bhakti park,navi mumbai,https://housing.com/in/buy/projects/page/36046-newa-bhakti-park-by-sri-dwaraka-developers-in-airoli
r28866,omaxe shubhangan,bahadurgarh,https://housing.com/in/buy/projects/page/33143-omaxe-shubhangan-by-omaxe-ltd-in-kherka-musalman
r399203,jashn samsara homes,lucknow,https://housing.com/buy-jashn-samsara-homes-by-jashn-realty-in-sultanpur-road-lucknow-pid-285446
r18392,pushpanjali residency phase 3,thane,https://housing.com/in/buy/projects/page/20300-ram-pushpanjali-residency-phase-iii-by-ram-developers-in-thane-west
r26954,godrej serenity,central mumbai,https://housing.com/in/buy/projects/page/33404-godrej-serenity-by-godrej-properties-ltd-in-chembur
r434389,uran plot third mumbai,navi mumbai,https://housing.com/in/buy/projects/page/299448-urban-pirkone-by-urban-developers-in-sarde
r27014,mount everest apartment,dwarka delhi,https://housing.com/in/buy/projects/page/148259-mount-everest-apartments-by-cghs-group-in-sector-9-dwarka
r355796,vinayak garden valley,ranchi,https://housing.com/buy-utsav-by-vinayak-real-estate-in-mansarovar-jaipur-rajasthan-pid-318759
r5858,prestige royale gardens,bangalore north,https://housing.com/in/buy/projects/page/22303-prestige-royale-gardens-by-prestige-estates-projects-ltd-in-yelahanka
r388894,sobha sentosa,bangalore east,https://housing.com/in/buy/projects/page/274447-sobha-sentosa-by-sobha-limited-in-balagere
r415396,raheja exotica cyprus,western mumbai,https://housing.com/in/buy/projects/page/307027-raheja-exotica-cyprus-by-raheja-universal-in-malad-east
r28456,cghs dhauladhar apartments,dwarka delhi,https://housing.com/in/buy/projects/sector_5_dwarka
r417011,neelkanth palm president,navi mumbai,https://housing.com/in/buy/projects/page/314539-neelkanth-palm-president-by-neelkanth-infratech-in-ghansoli
r47802,parmar garden,pune south,https://housing.com/in/buy/projects/page/220325-parmar-garden-by-parmar-group-in-wanwadi
r362,lodha bellezza,hyderabad,https://housing.com/in/buy/projects/page/43383-lodha-bellezza-by-lodha-group-in-kukatpally
r62371,om tropica,pune west,https://housing.com/in/buy/projects/page/51936-om-tropica-phase-i-by-om-developers-in-ravet
r8158,rustomjee meridian,western mumbai,https://housing.com/in/buy/projects/page/33156-rustomjee-meridian-by-rustomjee-builders-in-kandivali-west
r278325,apollo golf links,indore,https://housing.com/buy-apollo-golf-links-by-apollo-db-group-in-kanadiya-indore-pid-100344
r128829,slf anushree apartments,faridabad,https://housing.com/in/buy/projects/page/56783-swatantra-anushree-apartments-by-slf-in-sector-75
r8198,shreeji atlantis,western mumbai,https://housing.com/in/buy/projects/page/287080-shreeji-atlantis-wing-b-by-shreeji-group-in-malad-west
r430740,raivat turquoise re 45,ahmedabad west,https://housing.com/buy-turquoise-re-45-by-ratna-group-in-sarkhej-okaf-ahmedabad-pid-327430
r40174,devkrupa patel paradise,navi mumbai,https://housing.com/in/buy/projects/page/219104-devkrupa-patel-paradise-by-devkrupa-enterprise-in-kharghar
r17832,lokhandwala green meadows,western mumbai,https://housing.com/in/buy/projects/page/239008-lokhandwala-green-meadows-by-lokhandwala-infrastructure-in-kandivali-east
r28610,cghs sanmati kunj,dwarka delhi,https://housing.com/in/buy/projects/sector_6_dwarka_dwarka
r14648,neelam solstice,central mumbai,https://housing.com/in/buy/projects/page/5429-neelam-solstice-phase-i-by-neelam-realtors-in-ramabai-ambedkar-nagar
r267433,arun excello green acres,chennai south,https://housing.com/in/buy/projects/page/265132-arun-excello-green-acres-iii-by-arun-excello-homes-private-limited-in-sriperumbudur
r23958,omkar 1973 worli,south mumbai,https://housing.com/in/buy/projects/page/81117-omkar-1973-worli-by-omkar-realtors-developers-in-worli
r271885,asha bhadurgarh,bahadurgarh,https://housing.com/in/buy/projects/page/231699-essel-asha-bahadurgarh-by-essel-realty-pvt-ltd-in-kherka-musalman
r262630,gulshan botnia,noida,https://housing.com/in/buy/projects/page/34741-gulshan-botnia-by-gulshan-homz-pvt-ltd-in-sector-144
r341875,nova ncr,chennai south,https://housing.com/in/buy/projects/page/227283-nova-ncr-by-nova-lifespace-in-mannivakkam
r102808,kolte patil rose parade,pune south,https://housing.com/in/buy/projects/page/75831-kolte-patil-rose-parade-by-koltepatil-developers-in-kondhwa
r435444,propshell botanica,chennai south,https://housing.com/in/buy/projects/page/332375-propshell-botanica-by-propshell-in-sholinganallur
r311053,wadhwa pristine,south mumbai,https://housing.com/in/buy/projects/page/129476-wadhwa-pristine-by-the-wadhwa-group-in-matunga-west
r23812,kesar harmony,navi mumbai,https://housing.com/in/buy/projects/page/153795-kesar-harmony-by-kesar-group-in-kharghar
r264715,provenance four seasons private residences,south mumbai,https://housing.com/in/buy/projects/page/266424-provenance-four-seasons-private-residences-by-provenance-land-private-limited-in-worli
r530,alpine pyramid,bangalore north,https://housing.com/in/buy/projects/page/26265-alpine-pyramid-by-alpine-builders-in-sahakara-nagar
r12200,jalvayu towers,gurgaon,https://housing.com/in/buy/gurgaon/flat-jal_vayu_vihar_sector_30
r181269,g corp mahalakshmi,bangalore north,https://housing.com/in/buy/projects/page/30644-g-corp-mahalakshmi-by-g-corp-developers-in-sahakara-nagar
r12812,cghs kailash apartment,dwarka delhi,https://housing.com/in/buy/projects/page/149352-cghs-kailash-apartments-by-cghs-group-in-sector-4-dwarka
r426081,agrawal sage sun villas,bhopal,https://housing.com/buy-sage-suncity-by-sage-realty-in-jhagariya-khurd-bhopal-pid-263783
r381922,madhav oeuvre 2,ahmedabad west,https://housing.com/buy-madhav-oeuvre-2-by-madhav-associate-in-bodakdev-ahmedabad-pid-265040
r312533,amrut raj regalia,thane outskirts,https://housing.com/in/buy/projects/page/288067-amrut-laxmi-regalia-by-amrut-laxmi-developers-in-ambernath-east
r772,aditya celebrity homes,noida,https://housing.com/in/buy/projects/page/6292-aditya-celebrity-homes-by-aditya-builders-developers-in-sector-76
r425818,cci rivali park moonrise,western mumbai,https://housing.com/in/buy/projects/page/319087-cci-rivali-park-moonrise-by-cci-projects-in-borivali-east
r226541,planner n maker homes,west delhi,https://housing.com/in/buy/projects/page/299713-planner-n-maker-affordable-floors-by-planner-n-maker-in-dwarka-mor
r54102,atul alcove,pune west,https://housing.com/in/buy/projects/page/108247-atul-alcove-by-atul-enterprises-in-pimple-saudagar
r283965,sheetal westpark residency,ahmedabad west,https://housing.com/buy-sheetal-westpark-by-sheetal-infrastructure-pvt-ltd-in-vastrapur-ahmedabad-pid-51812
r82607,paranjape azure,pune west,https://housing.com/in/buy/projects/page/19185-paranjape-azure-a-c-d-e-and-f-by-paranjape-schemes-construction-ltd-in-tathawade
r177339,rwa npl colony,central delhi,https://housing.com/in/buy/projects/page/69664-sarita-vihar-block-e-rwa-by-swaraj-homes-builders-developer-in-sarita-vihar
r342283,pharande felicity,pune west,https://housing.com/in/buy/projects/page/226922-pharande-felicity-cluster-a-by-pharande-spaces-in-ravet
r269041,archstone infinity tower,navi mumbai,https://housing.com/in/buy/2bhk-flat-for-sale-in-koperkhairane-infinity-tower-ag2sdec4
r26526,dda flats sarita vihar,south delhi,https://housing.com/in/buy/projects/page/44201-dda-flats-sarita-vihar-by-delhi-development-authority-in-saidabad
r59074,omaxe eternity,vrindavan,https://housing.com/in/buy/projects/page/216922-omaxe-eternity-by-omaxe-ltd-in-sunrakh-bangar
r272025,akshansh enclave,lucknow,https://housing.com/buy-akshansh-enclave-phase-2-by-akshansh-infra-developers-in-gomti-nagar-lucknow-pid-259597
r437137,escaso platinum the reserve,navi mumbai,https://housing.com/in/buy/projects/page/336353-platinum-the-reserve-by-platinum-group-mumbai-in-kharghar
r28526,cghs national apartment,dwarka delhi,https://housing.com/in/buy/projects/page/83076-cghs-national-apartment-by-cghs-group-in-sector-3-dwarka
r268953,goyal riviera elite,ahmedabad west,https://housing.com/buy-goyal-riviera-elite-by-goyal-co-hariyana-group-in-bopal-ahmedabad-pid-48044
r8022,akshar valencia,navi mumbai,https://housing.com/in/buy/projects/page/1613-akshar-valencia-by-akshar-developers-in-kalamboli
r401703,skydale,siliguri,https://housing.com/in/buy/projects/page/299284-skydale-by-em-square-homes-private-limited-in-matigara
r5916,paradise sai symphony,navi mumbai,https://housing.com/in/buy/projects/page/33733-paradise-sai-symphony-by-paradise-group-in-kharghar
r72725,salarpuria sattva cadenza,bangalore south,https://housing.com/in/buy/projects/page/12856-sattva-cadenza-by-sattva-group-in-kudlu-gate
r419636,sagar sangeet adityaraj paradise,central mumbai,https://housing.com/in/buy/projects/page/315780-adityaraj-sagar-sangeet-chs-adityaraj-paradise-by-adityaraj-builders-in-vikhroli-east
r371084,candeur 40,hyderabad,https://housing.com/in/buy/projects/page/252583-candeur-40-by-candeur-developers-in-miyapur
r1150,mantri alpyne,bangalore south,https://housing.com/in/buy/projects/page/44758-mantri-alpyne-by-mantri-developers-in-subramanyapura
r421515,srv amulyam,mohali,https://housing.com/in/buy/sahibzada_ajit_singh_nagar/kurali_1
r413026,jhamtani ace atmosphere,pune west,https://housing.com/in/buy/projects/page/297728-jhamtani-ace-atmosphere-by-jhamtani-group-in-ravet
r212007,raunak bliss,thane,https://housing.com/in/buy/projects/page/150449-raunak-bliss-b1-by-raunak-group-in-kasarvadavali-thane-west
r217045,grand omaxe,lucknow,https://housing.com/buy-grand-omaxe-by-omaxe-ltd-in-sultanpur-road-lucknow-pid-27921
r280589,divya shree abhishek chsl,western mumbai,https://housing.com/in/buy/projects/page/102557-divya-shree-abhishek-chsl-wing-a-and-b-by-divya-enterprises-ltd-in-kandivali-west
r421369,raheja galaxy,pune south,https://housing.com/in/buy/projects/page/313220-k-raheja-t2-named-constella-of-raheja-galaxy-in-rv-premiere-by-k-raheja-corp-in-mohammed-wadi
r409570,laukik vastu luxuria,thane outskirts,https://housing.com/in/buy/projects/page/298609-laukik-vastu-luxuria-by-laukik-development-corporation-in-dombivli-east
r60161,embassy springs,bangalore north,https://housing.com/in/buy/projects/page/60480-embassy-springs-phase-1-plots-by-embassy-group-in-navarathna-agrahara
r5546,akshaya today,chennai south,https://housing.com/in/buy/projects/page/5035-akshaya-today-by-akshaya-homes-in-senganmal
r2502,imperial heights,western mumbai,https://housing.com/in/buy/projects/page/103112-radius-imperial-heights-wing-c-and-d-by-radius-developers-in-goregaon-west
r156047,priyanka utkarsh,navi mumbai,https://housing.com/in/buy/projects/page/3802-priyanka-priyanka-utkarsh-by-priyanka-regency-builders-developers-pvt-ltd-in-ulwe
r246097,pushpak society,chandigarh,https://housing.com/in/buy/projects/page/249096-pushpak-society-by-reputed-builder-in-sector-49
r367050,west wing skyville,ahmedabad west,https://housing.com/buy-west-wing-skyville-by-west-wing-infrastructure-in-shela-ahmedabad-pid-235419
r6762,gulmohar notting hill,pune south,https://housing.com/in/buy/projects/page/26208-gulmohar-notting-hill-by-gulmohar-builders-in-nibm
r428221,kabra embraze,central mumbai,https://housing.com/in/buy/projects/page/323295-kabra-embraze-redevelopment-of-shree-sahawas-chsl-by-kabra-group-in-ghatkopar-east
r423080,gagan micasaa,pune east,https://housing.com/in/buy/projects/page/314811-gagan-micasaa-by-gagan-properties-in-wagholi
r338211,avinash twin city,raipur,https://housing.com/in/buy/projects/page/237622-avinash-twin-city-by-avinash-developers-pvt-ltd-in-kumhari
r415113,golfland at vanaha,pune west,https://housing.com/in/buy/projects/page/306549-golfland-at-vanaha-by-shapoorji-pallonji-real-estate-in-bavdhan
r382816,srijan botanica,kolkata south,https://housing.com/buy-srijan-botanica-phase-i-by-srijan-realty-pvt-ltd-in-narendrapur-kolkata-pid-301910
r280039,bafana aloha towers,pune west,https://housing.com/in/buy/projects/page/95443-aloha-towers-by-the-bafana-group-in-baner
r374375,sheth 72 west,western mumbai,https://housing.com/in/buy/projects/page/254517-sheth-72-west-by-sheth-builder-and-developers-in-andheri-west
r383069,maa sharda green city,lucknow,https://housing.com/buy-dhanaakanksha-maa-sharda-city-by-dhanaakanksha-infradevelopers-pvt-ltd-in-sarojini-nagar-lucknow-pid-249490
r373831,adroit prosper,chennai south,https://housing.com/in/buy/projects/page/254054-adroit-prosper-by-adroit-urban-developers-pvt-ltd-in-thazhambur
r423539,ambuja utalika luxury panchami,kolkata south,https://housing.com/buy-ambuja-utalika-luxury-phase-5-panchami-by-ambuja-neotia-in-mukundapur-kolkata-pid-250818
r15670,sunteck signia high,western mumbai,https://housing.com/in/buy/projects/page/19564-sunteck-signia-high-by-sunteck-realty-limited-in-borivali-east
r1234,savvy swaraaj sports living,ahmedabad north,https://housing.com/buy-savvy-swaraaj-sports-living-by-savvy-infrastructure-in-gota-ahmedabad-pid-15879
r11362,runwal sanctuary,central mumbai,https://housing.com/in/buy/projects/page/238319-runwal-sanctuary-by-runwal-in-mulund-west
r420854,jindal air,navi mumbai,https://housing.com/in/buy/projects/page/268432-jindal-avenue-by-jindals-builders-developers-in-panvel
r18,raheja navodaya,gurgaon,https://housing.com/in/buy/projects/page/5404-raheja-navodaya-by-raheja-developers-ltd-in-sector-92
r288945,the residence,indore,https://housing.com/buy-maze-the-residence-by-maze-buildcon-pvt-ltd-in-sahara-city-homes-indore-pid-324071
r1166,vatika gurgaon 21,gurgaon,https://housing.com/in/buy/projects/page/35782-vatika-gurgaon-21-by-vatika-in-sector-83
r372421,bhashyam rrr county,hyderabad,https://housing.com/in/buy/projects/page/268952-bhashyam-rrr-county-by-bhashyam-developers-in-shankarpally
r2758,kwality vrindavan heights,pune east,https://housing.com/in/buy/projects/page/5505-kwality-vrindavan-heights-by-kwality-world-developers-in-hadapsar
r58750,ganpati apartment,dwarka delhi,https://housing.com/in/buy/projects/page/154029-ganpati-apartment-by-reputed-builder-in-mehrauli
r4876,haware citi,thane,https://housing.com/price-trends/property-rates-for-buy-in-haware_city_kasarvadavali_thane_west_thane-p6vavws7vcpug3qar
r336353,swapnabhoomi,surat,https://housing.com/buy-green-swapnabhoomi-by-green-builder-in-abhva-surat-pid-201634
r124877,prestige high fields,hyderabad,https://housing.com/in/buy/projects/page/31142-prestige-high-fields-by-prestige-estates-projects-ltd-in-nanakaramguda
r12676,antriksh rashi apartments,dwarka delhi,https://housing.com/in/buy/projects/page/90549-the-antriksh-rashi-apartments-by-the-antriksh-group-in-sector-7-dwarka
r309239,brigade parkside east,bangalore south,https://housing.com/in/buy/projects/page/332643-brigade-cornerstone-utopia-by-brigade-enterprises-ltd-in-varthur
r401489,delta palacio,navi mumbai,https://housing.com/in/buy/projects/page/289202-shreenathji-delta-palacio-by-shreenathji-enterprises-in-ulwe
r406640,omkar laxmi lifestyle,beyond mira road,https://housing.com/in/buy/projects/page/293760-omkar-laxmi-lifestyle-by-omkar-developer-borivali-west-in-naigaon-east
r380104,welworth purnam,pune west,https://housing.com/in/buy/projects/page/263391-purnam-by-vishwa-apartment-in-hinjawadi-phase-3
r4640,ramprastha primera,gurgaon,https://housing.com/in/buy/projects/page/38824-ramprastha-primera-by-ramprastha-promoters-developers-private-ltd-in-sector-37d
r29216,ideal grand,kolkata west,https://housing.com/buy-ideal-grand-by-ideal-group-in-shibpur-kolkata-pid-16363
r423602,micl aaradhya onepark,central mumbai,https://housing.com/in/buy/projects/page/314794-micl-aaradhya-one-park-by-micl-realty-llp-in-ghatkopar-east
r427,k raheja vivarea,south mumbai,https://housing.com/in/buy/projects/page/144340-k-raheja-vivarea-building-no-3-tower-e-by-k-raheja-corp-in-agripada
r136463,dda flat janakpuri,west delhi,https://housing.com/in/buy/projects/page/64396-dda-flat-janakpuri-by-dda-in-janakpuri
r304153,ashar edge,thane,https://housing.com/in/buy/projects/page/251647-ashar-edge-by-ashar-group-in-thane-west
r390423,unique poonam sky city,beyond mira road,https://housing.com/in/buy/projects/page/278547-unique-poonam-sky-city-phase-i-by-uniquepoonam-homes-llp-in-nalasopara-west
r299713,agi smart homes,jalandhar,https://housing.com/in/buy/projects/page/257813-agi-smart-homes-phase-1-by-gi-builders-in-pholriwal
r421503,gurukrupa sharanam,western mumbai,https://housing.com/in/buy/projects/page/311687-sharanam-by-gurukrupa-realcon-builders-and-developers-in-dahisar-east
r256145,kohinoor abhimaan homes,pune north,https://housing.com/in/buy/projects/page/278734-kohinoor-abhimaan-homes-phase-3-by-kohinoor-group-in-mamurdi
r387940,zoltan highway green,hyderabad,https://housing.com/in/buy/projects/page/274159-zoltan-highway-green-by-zoltan-infra-developers-private-limited-in-kadthal
r13440,ashok nagar,thane,https://housing.com/in/buy/projects/page/46621-shree-saibaba-ashok-nagar-by-shree-saibaba-construction-company-in-thane-west
r399894,satyamev royal 5,gandhinagar,https://housing.com/buy-satyamev-royal-5-by-satyamev-group-in-pethapur-gandhinagar-gujarat-pid-290211
r125521,ganga fernhill,pune south,https://housing.com/in/buy/projects/page/253277-goel-ganga-fernhill-by-goel-ganga-developments-in-undri
r234122,r r sanchar nagar,patna,https://housing.com/buy-r-r-sanchar-nagar-by-r-r-builders-and-developers-in-khagaul-patna-pid-254800/directions
r321145,neelsidhi regalia,navi mumbai,https://housing.com/in/buy/projects/page/130389-neel-sidhi-regalia-by-neel-sidhi-realties-in-panvel
r27834,k raheja residency,western mumbai,https://housing.com/in/buy/projects/page/233444-raheja-residency-by-k-raheja-realty-in-malad-east
r3620,agarwal lifestyle,beyond mira road,https://housing.com/in/buy/projects/page/20126-agarwal-lifestyle-by-agarwal-group-in-virar-west/photos
r1844,salarpuria sattva gold summit,bangalore north,https://housing.com/in/buy/projects/page/1058-sattva-gold-summit-by-sattva-group-in-visthar
r389427,codename rare by runwal,western mumbai,https://housing.com/in/buy/projects/page/276044-codename-rare-by-runwal-by-runwal-in-andheri-west
r18270,jaypee aman,noida,https://housing.com/in/buy/projects/page/35420-jaypee-aman-by-jaypee-greens-in-sector-151
r304533,shivom utopia,kolkata south,https://housing.com/buy-shivom-utopia-by-shivom-realty-and-natural-group-in-madurdaha-kolkata-pid-49765
r5046,gaur 12th avenue,greater noida,https://housing.com/in/buy/projects/page/366-gaursons-12th-avenue-by-gaurs-group-in-noida-extension
r4986,lodha venezia,south mumbai,https://housing.com/in/buy/projects/page/33364-lodha-venezia-by-lodha-group-in-parel
r401319,modirealty vatvriksh,western mumbai,https://housing.com/in/buy/projects/page/286870-modirealty-vatvriksh-by-modirealty-in-goregaon-west
r329241,shriram liberty square,bangalore south,https://housing.com/in/buy/projects/page/150543-shriram-liberty-square-by-shriram-properties-in-gulimangala
r220587,b1 vasant kunj,south delhi,https://housing.com/in/buy/new_delhi/sector_b_vasant_kunj
r59024,aparna western meadows,hyderabad,https://housing.com/in/buy/projects/page/77143-aparna-western-meadows-by-aparna-in-mokila
r297823,platinum emporius,navi mumbai,https://housing.com/in/buy/projects/page/86908-platinum-emporius-by-platinum-group-in-ulwe
r11366,l and t crescent bay,south mumbai,https://housing.com/in/buy/projects/page/52051-l-and-t-crescent-bay-t4-by-lt-realty-in-parel
r11352,hiland woods,kolkata east,https://housing.com/buy-hiland-woods-by-hiland-in-new-town-kolkata-pid-157244/directions
r2566,wadhwa promenade at the address,central mumbai,https://housing.com/in/buy/projects/page/13043-wadhwa-promenade-the-address-by-the-wadhwa-group-in-ghatkopar-west
r420567,kingmaker universe,indore,https://housing.com/buy-kingmaker-universe-by-kingmaker-infratech-private-limited-in-malharganj-indore-pid-312376
r29664,air india apartment,dwarka delhi,https://housing.com/in/buy/projects/page/239714-air-india-apartment-by-reputed-builder-in-sector-3-dwarka
r339929,amolik sankalp,faridabad,https://housing.com/in/buy/projects/page/226775-amolik-sankalp-by-amolik-housing-in-sector-85
r317033,the mpire,pune south,https://housing.com/in/buy/projects/page/272307-agn-the-mpire-phase-ii-by-agn-venture-in-fursungi
r20734,kingston atlantis,pune south,https://housing.com/in/buy/projects/page/52414-vedant-kingston-atlantis-b1-and-b2-building-by-vedant-developments-in-mohammed-wadi
