XID,Unit Type,Unit Size,Area Type,Price,Possession Date
R420281,2 BHK,1270 sq.ft,Super Area,91.2 Lac,Possession by Dec'26
R420746,3 BHK,2258 sq.ft,Super Area,1.93 Cr,Possession by Oct'28
R420746,3 BHK,2277 sq.ft,Super Area,1.94 Cr,Possession by Oct'28
R420746,3 BHK,2288 sq.ft,Super Area,1.95 Cr,Possession by Oct'28
R420746,3 BHK,2326 sq.ft,Super Area,1.98 Cr,Possession by Oct'28
R420746,3 BHK,2345 sq.ft,Super Area,2 Cr,Possession by Oct'28
R420746,3 BHK,2356 sq.ft,Super Area,2.01 Cr,Possession by Oct'28
R420746,3 BHK,2638 sq.ft,Super Area,2.25 Cr,Possession by Oct'28
R420746,3 BHK,2653 sq.ft,Super Area,2.26 Cr,Possession by Oct'28
R420746,3 BHK,2664 sq.ft,Super Area,2.27 Cr,Possession by Oct'28
R420746,3 BHK,2686 sq.ft,Super Area,2.29 Cr,Possession by Oct'28
R420746,3 BHK,2694 sq.ft,Super Area,2.30 Cr,Possession by Oct'28
R420746,4 BHK,4332 sq.ft,Super Area,3.70 Cr,Possession by Oct'28
R420746,4 BHK,4336 sq.ft,Super Area,3.70 Cr,Possession by Oct'28
R420746,4 BHK,4433 sq.ft,Super Area,3.79 Cr,Possession by Oct'28
R420746,4 BHK,4435 sq.ft,Super Area,3.79 Cr,Possession by Oct'28
R420746,4 BHK,4436 sq.ft,Super Area,3.79 Cr,Possession by Oct'28
R420746,4 BHK,4744 sq.ft,Super Area,4.05 Cr,Possession by Oct'28
R420746,4 BHK,4747 sq.ft,Super Area,4.05 Cr,Possession by Oct'28
R420746,4 BHK,4750 sq.ft,Super Area,4.06 Cr,Possession by Oct'28
R421539,3 BHK,2160 sq.ft,Super Area,1.53 Cr,Possession by Dec'28
R421539,3 BHK,2190 sq.ft,Super Area,1.55 Cr,Possession by Dec'28
R421539,3 BHK,2430 sq.ft,Super Area,1.72 Cr,Possession by Dec'28
R421539,4 BHK,3190 sq.ft,Super Area,2.26 Cr,Possession by Dec'28
R421711,Service apartment,865 sq.ft,Super Area,1.22 Cr,Possession by Jul'28
R421711,Service apartment,980 sq.ft,Super Area,1.38 Cr,Possession by Jul'28
R421711,Service apartment,1205 sq.ft,Super Area,1.69 Cr,Possession by Jul'28
R423077,3 BHK,2198 sq.ft,Super Area,1.13 Cr,Possession by Dec'29
R423077,3 BHK,2238 sq.ft,Super Area,1.16 Cr,Possession by Dec'29
R423077,2 BHK,1389 sq.ft,Super Area,72.2 Lac,Possession by Dec'29
R423085,3 BHK,1200 sq.ft,Super Area,3.04 Cr,Possession by Dec'28
R423085,3 BHK,2000 sq.ft,Super Area,3.10 Cr,Possession by Dec'28
R423085,2 BHK,578 sq.ft,Super Area,1.46 Cr,Possession by Dec'28
R423085,2 BHK,750 sq.ft,Super Area,1.90 Cr,Possession by Dec'28
R423085,2 BHK,1220 sq.ft,Super Area,1.90 Cr,Possession by Dec'28
R423085,1 BHK,332 sq.ft,Super Area,84.1 Lac,Possession by Dec'28
R423085,1 BHK,426 sq.ft,Super Area,1.07 Cr,Possession by Dec'28
R423085,1 BHK,450 sq.ft,Super Area,1.14 Cr,Possession by Dec'28
R424568,3 BHK,1745 sq.ft,Super Area,1.25 Cr,Possession by Dec'26
R424568,3 BHK,2403 sq.ft,Super Area,1.33 Cr,Possession by Dec'26
R424568,2 BHK,1340 sq.ft,Super Area,99 Lac,Possession by Dec'26
R424568,2 BHK,1408 sq.ft,Super Area,1.05 Cr,Possession by Dec'26
R424568,2 BHK,1835 sq.ft,Super Area,1.08 Cr,Possession by Dec'26
R424568,2 BHK,1939 sq.ft,Super Area,1.11 Cr,Possession by Dec'26
R425143,2 BHK,1195 sq.ft,Super Area,1.80 Cr,Possession by Oct'26
R425143,2 BHK,1206 sq.ft,Super Area,1.80 Cr,Possession by Oct'26
R425143,2 BHK,1238 sq.ft,Super Area,1.80 Cr,Possession by Oct'26
R425143,2 BHK,1249 sq.ft,Super Area,1.80 Cr,Possession by Oct'26
R425143,2 BHK,1281 sq.ft,Super Area,1.80 Cr,Possession by Oct'26
R425143,2 BHK,1862 sq.ft,Super Area,2.20 Cr,Possession by Oct'26
R425143,2 BHK,1873 sq.ft,Super Area,2.20 Cr,Possession by Oct'26
R425143,2 BHK,2174 sq.ft,Super Area,2.20 Cr,Possession by Oct'26
R425773,3 BHK,2975 sq.ft,Super Area,2.97 Cr,Possession by Feb'29
R425773,3 BHK,3800 sq.ft,Super Area,3.80 Cr,Possession by Feb'29
R425773,3 BHK,4000 sq.ft,Super Area,4 Cr,Possession by Feb'29
R426093,3 BHK,2442 sq.ft,Super Area,2.10 Cr,Possession by Jun'26
R426093,4 BHK,2930 sq.ft,Super Area,2.57 Cr,Possession by Jun'26
R426093,4 BHK,3200 sq.ft,Super Area,2.49 Cr,Possession by Jun'26
R426093,4 BHK,3480 sq.ft,Super Area,2.78 Cr,Possession by Jun'26
R426159,3 BHK,2100 sq.ft,Super Area,1.57 Cr,Possession by Mar'28
R426159,3 BHK,2150 sq.ft,Super Area,1.88 Cr,Possession by Mar'28
R426159,3 BHK,2175 sq.ft,Super Area,1.63 Cr,Possession by Mar'28
R426159,1 BHK,525 sq.ft,Super Area,69 Lac,Possession by Mar'28
R426778,2 BHK,623 sq.ft,Super Area,72.8 Lac,Possession by Dec'28
R426778,2 BHK,790 sq.ft,Super Area,70.1 Lac,Possession by Dec'28
R426778,1 BHK,369 sq.ft,Super Area,43.1 Lac,Possession by Dec'28
R426778,1 BHK,540 sq.ft,Super Area,44.8 Lac,Possession by Dec'28
R427388,3 BHK,1340 sq.ft,Super Area,89.2 Lac,Possession by Feb'27
R427388,3 BHK,1577 sq.ft,Super Area,1.05 Cr,Possession by Feb'27
R427388,3 BHK,1650 sq.ft,Super Area,1.09 Cr,Possession by Feb'27
R427388,3 BHK,1761 sq.ft,Super Area,1.17 Cr,Possession by Feb'27
R427388,3 BHK,1980 sq.ft,Super Area,1.31 Cr,Possession by Feb'27
R427388,3 BHK,2211 sq.ft,Super Area,1.47 Cr,Possession by Feb'27
R427388,3 BHK,2250 sq.ft,Super Area,1.49 Cr,Possession by Feb'27
R427388,2 BHK,1154 sq.ft,Super Area,76.9 Lac,Possession by Feb'27
R427388,2 BHK,1434 sq.ft,Super Area,95.5 Lac,Possession by Feb'27
R427388,2 BHK,1450 sq.ft,Super Area,96.6 Lac,Possession by Feb'27
R427484,2 BHK,676 sq.ft,Super Area,83.1 Lac,Possession by Dec'29
R427484,2 BHK,677 sq.ft,Super Area,83.2 Lac,Possession by Dec'29
R427484,2 BHK,680 sq.ft,Super Area,83.5 Lac,Possession by Dec'29
R427484,2 BHK,682 sq.ft,Super Area,83.8 Lac,Possession by Dec'29
R428050,3 BHK,915 sq.ft,Super Area,2.75 Cr,Possession by Oct'27
R428050,3 BHK,1055 sq.ft,Super Area,3.17 Cr,Possession by Oct'27
R428050,3 BHK,1165 sq.ft,Super Area,3.51 Cr,Possession by Oct'27
R428050,3 BHK,1365 sq.ft,Super Area,3.16 Cr,Possession by Oct'27
R428050,2 BHK,740 sq.ft,Super Area,2.23 Cr,Possession by Oct'27
R428050,2 BHK,835 sq.ft,Super Area,2.51 Cr,Possession by Oct'27
R428050,2 BHK,1166 sq.ft,Super Area,2.51 Cr,Possession by Oct'27
R428236,3 BHK,812 sq.ft,Super Area,83.6 Lac,Possession by Dec'28
R428236,3 BHK,943 sq.ft,Super Area,97.1 Lac,Possession by Dec'28
R428236,3 BHK,1096 sq.ft,Super Area,1.12 Cr,Possession by Dec'28
R428236,2 BHK,764 sq.ft,Super Area,78.7 Lac,Possession by Dec'28
R428236,4 BHK,1311 sq.ft,Super Area,1.34 Cr,Possession by Dec'28
R428236,4 BHK,1645 sq.ft,Super Area,1.69 Cr,Possession by Dec'28
R428365,3 BHK,1141 sq.ft,Super Area,2.31 Cr,Possession by Dec'28
R428365,2 BHK,760 sq.ft,Super Area,1.53 Cr,Possession by Dec'28
R428365,2 BHK,905 sq.ft,Super Area,1.83 Cr,Possession by Dec'28
R428385,Residential plot,1449 sq.ft,Super Area,37 Lac,Possession by Apr'27
R428385,Residential plot,1485 sq.ft,Super Area,38 Lac,Possession by Apr'27
R428385,Residential plot,1647 sq.ft,Super Area,42.1 Lac,Possession by Apr'27
R428385,Residential plot,1800 sq.ft,Super Area,46 Lac,Possession by Apr'27
R428385,Residential plot,1899 sq.ft,Super Area,48.5 Lac,Possession by Apr'27
R428385,Residential plot,2250 sq.ft,Super Area,57.5 Lac,Possession by Apr'27
R428385,Residential plot,2700 sq.ft,Super Area,69 Lac,Possession by Apr'27
R428385,Residential plot,3096 sq.ft,Super Area,79.1 Lac,Possession by Apr'27
R428385,2 BHK villa,1252 sq.ft,Super Area,66 Lac,Possession by Apr'27
R428385,2 BHK villa,1302 sq.ft,Super Area,71 Lac,Possession by Apr'27
R428412,3 BHK,2300 sq.ft,Super Area,3.68 Cr,Possession by Feb'31
R428412,3 BHK,2700 sq.ft,Super Area,4.32 Cr,Possession by Feb'31
R428412,3 BHK,2780 sq.ft,Super Area,4.42 Cr,Possession by Feb'31
R428412,4 BHK,3200 sq.ft,Super Area,5.12 Cr,Possession by Feb'31
R428412,4 BHK,3780 sq.ft,Super Area,6.42 Cr,Possession by Feb'31
R428688,3 BHK,3805 sq.ft,Super Area,5.48 Cr,Possession by Jun'28
R428688,4 BHK,5018 sq.ft,Super Area,7.22 Cr,Possession by Jun'28
R428688,4 BHK,5081 sq.ft,Super Area,7.32 Cr,Possession by Jun'28
R428688,4 BHK,5518 sq.ft,Super Area,7.94 Cr,Possession by Jun'28
R428688,4 BHK,5581 sq.ft,Super Area,8.04 Cr,Possession by Jun'28
R429180,3 BHK,1066 sq.ft,Super Area,2.53 Cr,Possession by Mar'30
R429180,2 BHK,671 sq.ft,Super Area,1.61 Cr,Possession by Mar'30
R429180,2 BHK,759 sq.ft,Super Area,1.74 Cr,Possession by Mar'30
R429967,3 BHK,1264 sq.ft,Super Area,2.47 Cr,Possession by Mar'28
R429967,3 BHK,1275 sq.ft,Super Area,2.49 Cr,Possession by Mar'28
R429967,2 BHK,833 sq.ft,Super Area,1.63 Cr,Possession by Mar'28
R430231,3 BHK,900 sq.ft,Super Area,2.60 Cr,Possession by Mar'31
R430231,3 BHK,901 sq.ft,Super Area,2.48 Cr,Possession by Mar'31
R430231,3 BHK,983 sq.ft,Super Area,2.66 Cr,Possession by Mar'31
R430231,2 BHK,546 sq.ft,Super Area,1.39 Cr,Possession by Mar'31
R430231,2 BHK,655 sq.ft,Super Area,1.65 Cr,Possession by Mar'31
R430231,2 BHK,704 sq.ft,Super Area,1.91 Cr,Possession by Mar'31
R430231,2 BHK,728 sq.ft,Super Area,1.96 Cr,Possession by Mar'31
R430664,2 BHK,533 sq.ft,Super Area,1.38 Cr,Possession by Apr'27
R430664,2 BHK,540 sq.ft,Super Area,1.40 Cr,Possession by Apr'27
R430664,2 BHK,610 sq.ft,Super Area,1.58 Cr,Possession by Apr'27
R430664,2 BHK,621 sq.ft,Super Area,1.61 Cr,Possession by Apr'27
R430664,1 BHK,384 sq.ft,Super Area,99.7 Lac,Possession by Apr'27
R430664,1 BHK,394 sq.ft,Super Area,1.02 Cr,Possession by Apr'27
R430664,1 BHK,417 sq.ft,Super Area,1.08 Cr,Possession by Apr'27
R430890,3 BHK,992 sq.ft,Super Area,86.9 Lac,Possession by Dec'28
R430890,3 BHK,1018 sq.ft,Super Area,84.4 Lac,Possession by Dec'28
R430890,3 BHK,1051 sq.ft,Super Area,90.8 Lac,Possession by Dec'28
R430890,3 BHK,1105 sq.ft,Super Area,95 Lac,Possession by Dec'28
R430890,2 BHK,733 sq.ft,Super Area,63.5 Lac,Possession by Dec'28
R430890,2 BHK,745 sq.ft,Super Area,64.5 Lac,Possession by Dec'28
R430890,2 BHK,796 sq.ft,Super Area,68.5 Lac,Possession by Dec'28
R430897,2 BHK,584 sq.ft,Super Area,1.38 Cr,Possession by Dec'27
R430897,2 BHK,639 sq.ft,Super Area,1.48 Cr,Possession by Dec'27
R430897,1 BHK,428 sq.ft,Super Area,1.02 Cr,Possession by Dec'27
R431012,3 BHK,2079 sq.ft,Super Area,99.9 Lac,Possession by Dec'27
R431012,3 BHK,2268 sq.ft,Super Area,1.08 Cr,Possession by Dec'27
R431012,3 BHK,2376 sq.ft,Super Area,1.14 Cr,Possession by Dec'27
R431012,3 BHK,2475 sq.ft,Super Area,1.18 Cr,Possession by Dec'27
R431012,4 BHK,3636 sq.ft,Super Area,1.74 Cr,Possession by Dec'27
R431285,4 BHK,1898 sq.ft,Super Area,98.7 Lac,Possession by Sep'24
R431285,4 BHK,1935 sq.ft,Super Area,1 Cr,Possession by Sep'24
R431285,4 BHK,2008 sq.ft,Super Area,1.04 Cr,Possession by Sep'24
R431285,4 BHK,2040 sq.ft,Super Area,1.06 Cr,Possession by Sep'24
R431532,3 BHK,1191 sq.ft,Super Area,3.45 Cr,Possession by Jun'30
R431532,3 BHK,1319 sq.ft,Super Area,3.82 Cr,Possession by Jun'30
R431532,2 BHK,780 sq.ft,Super Area,2.77 Cr,Possession by Jun'30
R431532,2 BHK,781 sq.ft,Super Area,2.26 Cr,Possession by Jun'30
R431532,4 BHK,1835 sq.ft,Super Area,5.31 Cr,Possession by Jun'30
R432133,2 BHK,1027 sq.ft,Super Area,31.9 Lac,Possession Not Available
R432133,2 BHK,1032 sq.ft,Super Area,32.1 Lac,Possession Not Available
R432133,1 BHK,643 sq.ft,Super Area,20 Lac,Possession Not Available
R433633,3 BHK,2243 sq.ft,Super Area,3.21 Cr,Possession by Jun'32
R433633,3 BHK,2601 sq.ft,Super Area,3.73 Cr,Possession by Jun'32
R433633,4 BHK,2724 sq.ft,Super Area,3.90 Cr,Possession by Jun'32
R433781,3 BHK,1045 sq.ft,Super Area,2.54 Cr,Possession by Jun'30
R433781,3 BHK,1075 sq.ft,Super Area,2.61 Cr,Possession by Jun'30
R433781,2 BHK,780 sq.ft,Super Area,1.90 Cr,Possession by Jun'30
R433781,2 BHK,804 sq.ft,Super Area,1.95 Cr,Possession by Jun'30
R433781,2 BHK,890 sq.ft,Super Area,2.16 Cr,Possession by Jun'30
R433781,5 BHK,3332 sq.ft,Super Area,8.11 Cr,Possession by Jun'30
R433781,4 BHK,2365 sq.ft,Super Area,5.76 Cr,Possession by Jun'30
R433781,4 BHK,2785 sq.ft,Super Area,6.78 Cr,Possession by Jun'30
R433781,4 BHK,3185 sq.ft,Super Area,7.75 Cr,Possession by Jun'30
R433808,3 BHK,938 sq.ft,Super Area,2.95 Cr,Possession by Mar'29
R433808,3 BHK,1065 sq.ft,Super Area,3.35 Cr,Possession by Mar'29
R433808,2 BHK,758 sq.ft,Super Area,2.38 Cr,Possession by Mar'29
R433815,3 BHK,900 sq.ft,Super Area,1.75 Cr,Possession by Mar'29
R433815,2 BHK,687 sq.ft,Super Area,1.28 Cr,Possession by Mar'29
R433815,2 BHK,717 sq.ft,Super Area,1.35 Cr,Possession by Mar'29
R433815,2 BHK,731 sq.ft,Super Area,1.49 Cr,Possession by Mar'29
R433815,2 BHK,759 sq.ft,Super Area,1.49 Cr,Possession by Mar'29
R433815,2 BHK,774 sq.ft,Super Area,1.53 Cr,Possession by Mar'29
R433815,2 BHK,782 sq.ft,Super Area,1.60 Cr,Possession by Mar'29
R433815,1 BHK,505 sq.ft,Super Area,94 Lac,Possession by Mar'29
R433863,3 BHK,1483 sq.ft,Super Area,4.44 Cr,Possession by Dec'29
R433863,3 BHK,1485 sq.ft,Super Area,4.45 Cr,Possession by Dec'29
R433863,2 BHK,849 sq.ft,Super Area,2.54 Cr,Possession by Dec'29
R433863,2 BHK,850 sq.ft,Super Area,2.54 Cr,Possession by Dec'29
R433863,5 BHK,2332 sq.ft,Super Area,6.98 Cr,Possession by Dec'29
R433863,5 BHK,2465 sq.ft,Super Area,7.38 Cr,Possession by Dec'29
R434125,Residential plot,480 sq.ft,Super Area,10.5 Lac,Possession by Apr'25
R434125,Residential plot,653 sq.ft,Super Area,14.3 Lac,Possession by Apr'25
R434125,Residential plot,871 sq.ft,Super Area,19 Lac,Possession by Apr'25
R434125,Residential plot,1089 sq.ft,Super Area,23.8 Lac,Possession by Apr'25
R434125,Residential plot,1306 sq.ft,Super Area,28.5 Lac,Possession by Apr'25
R434125,3 BHK,1000 sq.ft,Super Area,55.4 Lac,Possession by Apr'25
R434125,3 BHK,1250 sq.ft,Super Area,56.1 Lac,Possession by Apr'25
R434125,2 BHK,725 sq.ft,Super Area,35 Lac,Possession by Apr'25
R434125,2 BHK,1250 sq.ft,Super Area,53.5 Lac,Possession by Apr'25
R434125,1 BHK,700 sq.ft,Super Area,26 Lac,Possession by Apr'25
R434439,Residential plot,375 sq.ft,Super Area,13.4 Lac,Possession by Jul'27
R434439,Residential plot,473 sq.ft,Super Area,16.9 Lac,Possession by Jul'27
R434439,Residential plot,853 sq.ft,Super Area,30.5 Lac,Possession by Jul'27
R434439,Residential plot,880 sq.ft,Super Area,31.4 Lac,Possession by Jul'27
R434439,Residential plot,1032 sq.ft,Super Area,36.8 Lac,Possession by Jul'27
R434439,Residential plot,1152 sq.ft,Super Area,41.1 Lac,Possession by Jul'27
R434439,Residential plot,1258 sq.ft,Super Area,44.9 Lac,Possession by Jul'27
R434439,Residential plot,1324 sq.ft,Super Area,47.3 Lac,Possession by Jul'27
R434439,Residential plot,1377 sq.ft,Super Area,49.2 Lac,Possession by Jul'27
R434439,Residential plot,1527 sq.ft,Super Area,54.5 Lac,Possession by Jul'27
R434439,Residential plot,1990 sq.ft,Super Area,71 Lac,Possession by Jul'27
R434959,3 BHK,1193 sq.ft,Super Area,1.06 Cr,Possession by Dec'29
R434959,3 BHK,1194 sq.ft,Super Area,1.11 Cr,Possession by Dec'29
R434959,3 BHK,1197 sq.ft,Super Area,1.12 Cr,Possession by Dec'29
R434959,3 BHK,1198 sq.ft,Super Area,1.14 Cr,Possession by Dec'29
R434959,2 BHK,861 sq.ft,Super Area,79 Lac,Possession by Dec'29
R434959,2 BHK,862 sq.ft,Super Area,77.9 Lac,Possession by Dec'29
R435018,2 BHK,754 sq.ft,Super Area,65.9 Lac,Possession by Dec'29
R435018,2 BHK,760 sq.ft,Super Area,65.8 Lac,Possession by Dec'29
R435018,2 BHK,770 sq.ft,Super Area,66.7 Lac,Possession by Dec'29
R435018,2 BHK,773 sq.ft,Super Area,68.1 Lac,Possession by Dec'29
R435018,1 BHK,468 sq.ft,Super Area,39.2 Lac,Possession by Dec'29
R435018,1 BHK,470 sq.ft,Super Area,39.7 Lac,Possession by Dec'29
R435018,1 BHK,473 sq.ft,Super Area,39.6 Lac,Possession by Dec'29
R435520,3 BHK,900 sq.ft,Super Area,2.25 Cr,Possession by Dec'27
R435520,2 BHK,580 sq.ft,Super Area,1.50 Cr,Possession by Dec'27
R435520,2 BHK,700 sq.ft,Super Area,1.75 Cr,Possession by Dec'27
R435926,3 BHK,1510 sq.ft,Super Area,2.24 Cr,Possession by Sep'29
R435926,3 BHK,1513 sq.ft,Super Area,2.24 Cr,Possession by Sep'29
R435926,3 BHK,1898 sq.ft,Super Area,2.80 Cr,Possession by Sep'29
R435926,3 BHK,2085 sq.ft,Super Area,3.10 Cr,Possession by Sep'29
R435926,3 BHK,2088 sq.ft,Super Area,3.10 Cr,Possession by Sep'29
R435926,4 BHK,2486 sq.ft,Super Area,3.69 Cr,Possession by Sep'29
R435926,4 BHK,2514 sq.ft,Super Area,3.73 Cr,Possession by Sep'29
R435926,4 BHK,2846 sq.ft,Super Area,4.23 Cr,Possession by Sep'29
R435926,4 BHK,2863 sq.ft,Super Area,4.25 Cr,Possession by Sep'29
R437068,2 BHK,634 sq.ft,Super Area,75 Lac,Possession by Dec'31
R437068,2 BHK,707 sq.ft,Super Area,83.6 Lac,Possession by Dec'31
R437068,1 BHK,457 sq.ft,Super Area,54 Lac,Possession by Dec'31
R437137,3 BHK,1338 sq.ft,Super Area,2.95 Cr,Possession by Dec'30
R437137,3 BHK,1426 sq.ft,Super Area,3.15 Cr,Possession by Dec'30
R437137,4 BHK,2504 sq.ft,Super Area,5.75 Cr,Possession by Dec'30
