XID,Project Name,City,Squareyards.com Link
R12432,CGHS IIT Engineers,Delhi South West,https://www.squareyards.com/shalimar-garden-in-ghaziabad-overview-4925
R27756,Jaipurias Sunrise Greens,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/jaipurias-sunrise-greens/108491/project
R257119,Kakad Paradise,Mira Bhayandar,https://www.squareyards.com/thane-residential-property/kakad-paradise-phase-2/102420/project/floor-plans
R14506,Mahaavir Heritage,Navi Mumbai,https://www.squareyards.com/projects-by-mahaavir-universal-homes-pvt-ltd-in-navi-mumbai
R263673,My Home Avatar,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-my-home-avatar-hyderabad
R43048,Gaur Green City,Ghaziabad,https://www.squareyards.com/sale/resale-properties-in-gaur-green-city-ghaziabad
R76733,Purva Palm Beach,Bangalore North,https://www.squareyards.com/bangalore-residential-property/purva-palm-beach/17458/project
R37566,Bestech City,Dharuhera,https://www.squareyards.com/gurgaon-residential-property/bestech-park-view-sanskruti/157/project/floor-plans
R12866,Raunak Unnathi Woods Phase 1 and 2,Thane,https://www.squareyards.com/sale/resale-properties-in-unnathi-woods-phase-1-and-2-thane
R31638,Haware Tiara,Navi Mumbai,https://www.squareyards.com/rental-2-bhk-pooja-room-1200-sq-ft-apartment-in-haware-tiara/8131603
R28724,Haware Splendor,Navi Mumbai,https://www.squareyards.com/resale-250-sq-ft-retail-shop-in-haware-splendor/7978686
R89055,Suhas Modi Society,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/suhas-modi-sra/57045/project
R12690,New Ashiana Apartment,Delhi South West,https://www.squareyards.com/ashiana-projects/17/builder
R278207,Acme Oasis,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/acme-oasis/5816/project
R28830,Arihant F Residences,Central Mumbai,https://www.squareyards.com/sale/resale-properties-in-ashapura-f-residences-mumbai
R28026,DDA Radhika Apartment,Delhi South West,https://www.squareyards.com/sale/property-for-sale-in-sector-3-dwarka-delhi
R53010,Shree Balaji Wind Park,Ahmedabad West,https://www.squareyards.com/sale/3-bhk-for-sale-in-near-nirma-university-on-sg-highway-ahmedabad
R353892,Centreo By Prime One Corp  and Enessen Estates,Bangalore South,Not Found
R349637,Candeur Signature,Bangalore East,https://www.squareyards.com/bangalore-residential-property/candeur-signature/100324/project
R169797,Cosmos Habitat,Thane,https://www.squareyards.com/sale/resale-properties-in-cosmos-habitat-thane
R412453,Astrum Grandview Mysore Phase 1,Mysore,https://www.squareyards.com/sale/furnished-properties-for-sale-in-vijayanagar-3rd-stage-mysore
R299129,The Park Residences,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/gaiagen-park-residences/230404/project
R26232,Unique Apartments,Delhi South West,https://www.squareyards.com/sale/3-bhk-for-sale-in-sector-22-dwarka-delhi
R307055,Goodwill Unique Zest County,Pune East,https://www.squareyards.com/pune-residential-property/unique-legacy-grand/30382/project/floor-plans
R12724,K.M. Apartments,Delhi South West,https://www.squareyards.com/sale/apartments-flats-for-sale-near-maitreyi-college-chanakyapuri-in-delhi
R296663,Nirman Aura,Pune South,https://www.squareyards.com/pune-residential-property/nirman-aura/101311/project
R983,Elita Garden Vista,Kolkata East,https://www.squareyards.com/kolkata-residential-property/elita-garden-vista/8324/project
R12510,My Home Vihanga,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/my-home-vihanga/11437/project
R272631,Vision Indramegh,Pune West,https://www.squareyards.com/pune-residential-property/vision-starwest-phase-2/102238/project/floor-plans
R370528,Adarsh Greens,Bangalore North,https://www.squareyards.com/bangalore-residential-property/adarsh-greens/101829/project
R43540,Kohinoor Grandeur,Pune West,https://www.squareyards.com/pune-residential-property/kohinoor-grandeur/24558/project
R69602,Shree Shagun,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-shree-shagun-apartment-navi-mumbai
R222693,Jai Makk Anusaya Heights,Navi Mumbai,Not Found
R430657,Saaswatha Sattva Prime,Visakhapatnam,https://www.squareyards.com/projects-in-budhera-hyderabad
R203531,SubhaGruha Sukrithi Avanthika,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-subhagruha-sukrithi-avanthika-kondakal-hyderabad
R27284,Gardenia Glamour,Ghaziabad,https://www.squareyards.com/rent/property-for-rent-in-gardenia-glamour-ghaziabad
R317557,GK Rose Aster,Pune West,https://www.squareyards.com/pune-residential-property/gaikwad-miro/10753/project
R349833,Apple Gate Royal Farm,Hyderabad,https://www.squareyards.com/resale-150-sq-yd-plot-in-incredible-india-projects/7184765
R332921,Quality Nana Patil Residency,Thane Outskirts,https://www.squareyards.com/projects-in-jawsaigaon-thane
R55460,Manohar Multitech Towers,Mohali,https://www.squareyards.com/projects-in-mohali-sector-91-chandigarh
R53018,Kunal Regulus,Pune West,https://www.squareyards.com/pune-residential-property/kunal-regulus/24416/project
R899,Raheja Interface Heights,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/k-raheja-interface-heights/3056/project/floor-plans
R4058,TVH Ouranya Bay,Chennai South,https://www.squareyards.com/rental-1-bhk-pooja-room-servant-room-study-room-extra-room-690-sq-ft-apartment-in-tvh-ouranya-bay/8066542
R11938,Sahara Grace,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/sahara-grace-gurgaon/362/project
R25710,Platinum The Springs,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-platinum-the-springs-navi-mumbai
R29136,Mehak Eco City,Greater Noida,https://www.squareyards.com/sale/property-for-sale-near-css-public-school-chhapraula-in-ghaziabad
R29,Grand Omaxe,Noida,https://www.squareyards.com/noida-residential-property/omaxe-grand/557/project
R6548,5P Bhagwati Heritage,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-5p-bhagwati-heritage-navi-mumbai
R75911,Bajaj Emerald,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/bajaj-emerald/5911/project
R379998,Vaishno Heights,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/poonam-vaishno-heights/112754/project
R222185,BU Bhandari Vaastu Viva,Pune West,https://www.squareyards.com/projects-by-bu-bhandari-in-pune
R11008,Hiranandani Glen Dale Apartment,Central Mumbai,https://www.squareyards.com/sale/resale-properties-in-hiranandani-glen-dale-mumbai
R9530,Terra Heritage,Bhiwadi,https://www.squareyards.com/sale/2-bhk-flat-in-terra-heritage-bhiwadi
R58696,Unique Twins Tower CHS,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-unique-twins-tower-chs-navi-mumbai
R378556,Olive Greens,Ahmedabad North,https://www.squareyards.com/rental-2000-sq-ft-warehouse-in-gota/7957618
R55698,Dhoot Pratham,Kolkata North,https://www.squareyards.com/dunlop-in-kolkata-overview-1400
R163343,Mont Vert Oystera,Pune West,https://www.squareyards.com/pune-residential-property/mont-vert-belair/11072/project
R1834,Exotica Fresco,Noida,https://www.squareyards.com/sale/resale-properties-in-exotica-fresco-noida
R392137,HLP Palmillas,Chandigarh,https://www.squareyards.com/sale/lands-for-sale-in-vip-road-zirakpur
R26164,Classic Apartments CGHS,Delhi South West,https://www.squareyards.com/sale/property-for-sale-in-sector-12-dwarka-delhi
R16794,Indis PBEL City,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-indis-pbel-city-hyderabad
R1416,Rose Icon,Pune West,https://www.squareyards.com/pune-residential-property/gk-rose-icon/23105/project
R376661,Kolte Patil Verve,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/kolte-patil-verve/104015/project
R886,Vaishnavi Orchids,Bangalore East,https://www.squareyards.com/projects-in-kaikondrahalli-bangalore
R332195,Goyal Riviera Woods,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/applewoods-township/111980/project
R56820,Nirman Nandanavana,Bangalore South,https://www.squareyards.com/sale/resale-properties-in-nirman-nandanavana-bangalore
R375643,Poulomi Avante,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/poulomi-avante/113615/project
R210497,Abrol Signature,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/abrol-signature/189390/project
R379953,UCC Adityaraj Star,Central Mumbai,https://www.squareyards.com/projects-by-adityaraj-builders-in-mumbai
R1660,Prescon Prestige Residency,Thane,https://www.squareyards.com/sale/resale-properties-in-prestige-residency-hill-view-thane
R25910,43 Privet Drive,Pune West,https://www.squareyards.com/rent/property-for-rent-in-bhandari-43-privet-drive-pune
R11818,Nyati Epitome,Pune South,https://www.squareyards.com/pune-residential-property/nyati-enclave/2377/project
R18642,Balaji Avenue Apartment,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/balaji-avenue-apartment/50794/project
R297765,Manbhum Around The Grove,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-manbhum-around-the-grove-hyderabad
R262618,Bramha Sun City Phase 2,Pune East,https://www.squareyards.com/pune-residential-property/bramha-sun-city-phase-ii/37230/project
R34272,DGS Sheetal Sejal,Beyond Mira Road,https://www.squareyards.com/palghar-residential-property/d-g-land-sheetal-sejal/5987/project
R137819,Shabad CGHS,Delhi South West,Not Found
R268931,Swan Court,Kolkata East,https://www.squareyards.com/kolkata-residential-property/swan-court/8648/project
R1041,Amrapali Terrace Homes,Greater Noida,https://www.squareyards.com/rental-2-5-bhk-study-room-1000-sq-ft-apartment-in-amrapali-terrace-homes/8222785
R29854,CGHS Pacific Apartments,Delhi South West,https://www.squareyards.com/delhi-residential-property/the-bhagwati-cghs/102530/project
R27750,Marvel Ritz,Pune East,https://www.squareyards.com/resale-3-5-bhk-2350-sq-ft-apartment-in-marvel-ritz/7051249
R12172,Ashoka Enclave CGHS,Delhi South West,https://www.squareyards.com/sale/apartments-for-sale-in-sector-18-dwarka-delhi
R130133,Shafalya Shlok Parisar,Ahmedabad North,Not Found
R12358,Shriram Chirping Woods,Bangalore South,https://www.squareyards.com/bangalore-residential-property/shriram-chirping-woods/1525/project
R30352,Sai Chaturbhuj,Navi Mumbai,https://www.squareyards.com/rent/property-for-rent-in-sai-chaturbhuj-apartment-navi-mumbai
R251,DLF New Town Heights Kochi,Kochi,https://www.squareyards.com/rent/property-for-rent-in-dlf-new-town-heights-i-gurgaon
R425341,HR Eliseo 2,Ahmedabad West,https://www.squareyards.com/sale/3-bhk-for-sale-in-shela-ahmedabad
R318639,My Home Krishe,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-my-home-krishe-hyderabad
R5642,CasaGrand Pavilion,Chennai South,https://www.squareyards.com/ready-to-move-by-casagrand-in-chennai
R272889,Sitara,Secunderabad,https://www.squareyards.com/sale/plots-for-sale-in-secunderabad-hyderabad
R169275,Shanti Siddheshwar Heights,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/neelkanth-heights/6383/project
R278475,Kapil Akhila,Pune West,https://www.squareyards.com/pune-residential-property/shree-bal-kapil-akhila/10815/project
R408416,Adityaram Palace City Paradise,Chennai South,https://www.squareyards.com/new-launch-by-adityaram-group-in-chennai
R1377,Ajmera Iland,Mumbai South,https://www.squareyards.com/mumbai-residential-property/ajmera-i-land-zeon/2814/project
R28906,Bhoomi Sagar,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-bhoomi-sagar-apartment-navi-mumbai
R271843,Godrej Golf Links The Suites,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/godrej-the-suites/8760/project
R385565,Pratik Springwoods,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/pratik-springwoods/157903/project/floor-plans
R24872,ACE Platinum,Greater Noida,https://www.squareyards.com/sale/3-bhk-flat-in-ace-platinum-greater-noida
R370113,Vipul Mahavir Sapphire,Navi Mumbai,https://www.squareyards.com/rent/property-for-rent-in-vipul-mahavir-sapphire-navi-mumbai
R8678,Paradise Sai Riverdale,Navi Mumbai,https://www.squareyards.com/rent/property-for-rent-in-paradise-sai-riverdale-navi-mumbai
R178983,Nav Nirman CGHS,Delhi South West,https://www.squareyards.com/rent/apartments-for-rent-in-delhi
R236918,Naiknavare Avon Vista,Pune West,https://www.squareyards.com/pune-residential-property/naiknavare-avon-vista-balewadi/21686/project
R1742,Godrej Platinum,Bangalore North,https://www.squareyards.com/bangalore-residential-property/godrej-platinum-bangalore/1399/project
R393852,Shiv Shubham Pearl,Surat,https://www.squareyards.com/resale-3-bhk-1775-sq-ft-apartment-in-shubham-pearl/7500526
R175175,DLF My Pad,Lucknow,https://www.squareyards.com/rent/studio-in-dlf-my-pad-lucknow
R296569,Sobha Forest Edge,Bangalore South,https://www.squareyards.com/bangalore-residential-property/sobha-forest-edge/10360/project
R8306,Sai Haridra,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-sai-haridra-navi-mumbai
R54066,DDA Sukh Sagar Apartments,Delhi South West,https://www.squareyards.com/rent/property-for-rent-in-sector-9-dwarka-delhi
R16108,Mantri Classic,Bangalore South,https://www.squareyards.com/bangalore-residential-property/mantri-classic/1935/project
R31476,Nyati Chesterfield,Pune South,https://www.squareyards.com/pune-residential-property/nyati-chesterfield/2736/project
R309971,Swagat Clifton,Surat,https://www.squareyards.com/resale-3-bhk-extra-room-1806-sq-ft-apartment-in-swagat-clifton/6259542
R18500,Ravechi La Vista,Navi Mumbai,https://www.squareyards.com/resale-3-bhk-1630-sq-ft-apartment-in-aum-sai/7026481
R2452,Gaur Cascades,Ghaziabad,https://www.squareyards.com/sale/4-bhk-flat-in-gaurs-cascades-ghaziabad
R28706,Beverly Hills,Pune West,https://www.squareyards.com/sale/resale-properties-in-rachana-beverly-hills-pune
R137599,Belur Apartments,Delhi South West,https://www.squareyards.com/sale/5-bhk-for-sale-in-sector-11-dwarka-delhi
R4216,Marvel Ganga Fria Phase 1,Pune East,https://www.squareyards.com/pune-residential-property/marvel-fria-phase-2/22861/project
R28514,DDA Atulya Apartments,Delhi South West,https://www.squareyards.com/sale/3-bhk-apartments-flats-in-sector-12-dwarka-delhi-between-1-crore-to-2-crore-for-sale
R43084,DDA Flats Vasant Kunj,South Delhi,https://www.squareyards.com/sale/apartments-for-sale-in-south-delhi-delhi
R52580,Swarnamani,Kolkata North,https://www.squareyards.com/sale/apartments-flats-for-sale-near-salt-lake-stadium-salt-lake-city-in-kolkata
R1293,One Rise,Mohali,https://www.squareyards.com/resale-3-bhk-study-room-1609-sq-ft-apartment-in-one-rise-mohali/8216236
R13168,Kesar Gardens,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-kesar-gardens-navi-mumbai
R323159,Vastu Vihar Aiims,Patna,https://www.squareyards.com/sale/apartments-for-sale-in-patna
R240917,Hero Homes,Ludhiana,https://www.squareyards.com/gurgaon-residential-property/hero-homes-gurgaon/10213/project
R264339,Juniper at Brigade Orchards,Bangalore North,https://www.squareyards.com/rent/property-for-rent-in-brigade-orchards-juniper-bangalore
R29780,Raghuvir Star Galaxy,Surat,https://www.squareyards.com/sale/1-bhk-apartments-flats-in-vesu-surat-under-20-lakhs-for-sale
R342213,Takshashila Elegna,Ahmedabad West,https://www.squareyards.com/law-garden-in-ahmedabad-overview-1321
R28334,CGHS Hum Sub Apartments,Delhi South West,https://www.squareyards.com/sale/2-bhk-for-sale-in-sector-13-dwarka-delhi
R32146,Vihaan Greens,Greater Noida,https://www.squareyards.com/sale/resale-properties-in-vihaan-greens-greater-noida
R310781,Jayabheri The Summit,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-jayabheri-the-summit-hyderabad
R258435,Suvidha Jewel,Central Mumbai,https://www.squareyards.com/sale/property-in-mulund-east-mumbai-without-brokerage-for-sale
R16580,Paarth Aadyant,Lucknow,https://www.squareyards.com/rent/1-bhk-flat-in-paarth-aadyant-lucknow
R271411,Kolte Patil Mount Castle,Pune East,https://www.squareyards.com/pune-residential-property/sancheti-mount-castle/34866/project
R32316,Karan Madhupushpa,Pune West,Not Found
R177021,DDA Santushti Apartments,South Delhi,https://www.squareyards.com/rent/2-bhk-for-rent-in-nangal-dewat-delhi
R40536,Megapolis Splendour,Pune West,https://www.squareyards.com/pune-residential-property/megapolis-sparklet/24908/project
R322,Bestech Park View Residency,Gurgaon,https://www.squareyards.com/sale/resale-properties-in-bestech-park-view-residency-gurgaon
R184,Shrachi Greenwood Elements,Kolkata East,https://www.squareyards.com/kolkata-residential-property/shrachi-greenwood-elements/5232/project
R1920,Proview Officer City,Ghaziabad,https://www.squareyards.com/sale/resale-properties-in-proview-officer-city-2-ghaziabad
R33378,Indiabulls Sky Forest,Mumbai South,https://www.squareyards.com/mumbai-residential-property/indiabulls-sky-forest/3151/project
R200893,Shanti Hari Heritage,Navi Mumbai,https://www.squareyards.com/sale/2-bhk-for-sale-in-kamothe-navi-mumbai
R26406,DDA Yamuna Block Apartment,South Delhi,https://www.squareyards.com/sale/apartments-for-sale-in-south-delhi-delhi
R28460,Skytech Matrott,Noida,https://www.squareyards.com/sale/resale-properties-in-skytech-matrott-noida
R42724,Gulmohar Renaissance,Pune East,https://www.squareyards.com/projects-by-gulmohar-in-pune
R268873,Nyati Evara,Pune South,https://www.squareyards.com/sale/3-bhk-for-sale-in-undri-pune
R37306,Ansal Heights,Gurgaon,https://www.squareyards.com/resale-2-bhk-1320-sq-ft-apartment-in-ansal-heights-gurgaon/8492794
R144365,Karan Suncoast,Pune West,https://www.squareyards.com/rent/3-bhk-for-rent-in-bhugaon-pune
R153067,Art Nirman Shree Vishnudhara Cross Road,Ahmedabad North,https://www.squareyards.com/ahmedabad-residential-property/art-nirman-shree-vishnudhara-homes/5452/project
R15288,Bengal DCL Sampoorna,Kolkata East,https://www.squareyards.com/rent/property-for-rent-in-bengal-dcl-sampoorna-kolkata
R137441,Renovated Apartments Saket,South Delhi,https://www.squareyards.com/sale/apartments-for-sale-in-south-delhi-delhi
R266417,Belmac Residences,Pune East,https://www.squareyards.com/pune-residential-property/supreme-belmac-residences/8951/project
R378,Lake Primrose,Central Mumbai,https://www.squareyards.com/sale/resale-properties-in-ekta-world-lake-primrose-mumbai
R19864,Pratik Gems,Navi Mumbai,https://doc.squareyards.com/ProjectKnowledge/248994-pratik-paradise-8139.pdf
R5556,VGN Stafford,Chennai North,https://www.squareyards.com/projects-by-vgn-in-chennai
R12440,Vishrantika Apartments,Delhi South West,https://www.squareyards.com/sale/4-bhk-flat-in-sarv-priya-mahajan-cghs-delhi
R168701,Sky City Floris,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/sky-city-floris/109373/project
R371041,Casagrand Millenia,Chennai North,https://www.squareyards.com/chennai-residential-property/brigade-xanadu/8675/project/floor-plans
R104374,Kolte Patil Green Acres,Pune South,https://www.squareyards.com/salunkhe-vihar-society-in-pune-overview-98520
R12286,The Metrozone,Chennai North,https://www.squareyards.com/chennai-residential-property/the-metrozone/77450/project
R30148,Embassy Habitat,Bangalore Central,https://www.squareyards.com/bangalore-residential-property/embassy-habitat/1947/project
R12950,Kalpataru Estate,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/kalpataru-estate-mumbai/27013/project
R480,Lodha Casa Bella,Thane Outskirts,https://www.squareyards.com/thane-residential-property/lodha-casa-bella/3088/project
R382677,Montage,Kolkata Central,https://www.squareyards.com/rent/property-for-rent-in-ps-montage-kolkata
R382656,Sheladia Luxuria,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/royal-square-science-city/248421/project
R19510,Raheja Atlantis,Mumbai South,https://www.squareyards.com/mumbai-residential-property/raheja-atlantis-mumbai/2956/project
R407822,Nandivardhan Monopoli,Mumbai South,https://www.squareyards.com/projects-by-nandivardhan-in-mumbai
R351747,Realty Sports Village,Dehradun,https://www.squareyards.com/bangalore-residential-property/century-sports-village/18987/project
R764,Unitech South City 2,Gurgaon,https://www.squareyards.com/sale/builder-floors-for-sale-in-south-city-2-gurgaon
R429330,SPD Chaitanya Avenue,Chennai West,https://www.squareyards.com/mumbai-residential-property/torana-apartments/106944/project
R12504,CGHS Hare Krishna Valley,Delhi South West,https://www.squareyards.com/sector-23-dwarka-in-delhi-overview-65977
R178353,Divya Jyoti Apartment,North Delhi,https://www.squareyards.com/rent/property-for-rent-in-aratt-divya-jyothi-lake-point-tower-bangalore
R329995,Kanifnath Archana Paradise,Pune South,https://www.squareyards.com/pune-residential-property/kanifnath-archana-paradise/11260/project
R991,National Sea Queen Excellency,Navi Mumbai,https://www.squareyards.com/rent/property-for-rent-in-national-sea-queen-excellency-navi-mumbai
R91091,E2 Vasant Kunj,South Delhi,https://www.squareyards.com/sale/properties-for-sale-in-vasant-kunj-delhi-under-1-crore
R371290,Godrej Green Cove,Pune West,https://www.squareyards.com/pune-residential-property/godrej-green-cove/102012/project
R143,Jaypee Greens Pavilion Heights,Noida,https://www.squareyards.com/sale/resale-properties-in-jaypee-greens-pavilion-heights-1-noida
R501,Tata Eden Court,Kolkata East,https://www.squareyards.com/sale/3-bhk-flat-in-tata-eden-court-primo-kolkata
R12072,La Lagune,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/abw-la-lagune/341/project
R402636,Star ARB Gateway,Bangalore East,https://www.squareyards.com/sale/2-bhk-for-sale-in-byculla-mumbai
R123101,Ganga Acropolis,Pune West,https://www.squareyards.com/rent/property-for-rent-in-atul-western-hills-townhouses-pune
R482,Emaar Vaikunth at Jaipur Greens,Jaipur,https://www.squareyards.com/jaipur-residential-property/emaar-vaikunth/30262/project
R248391,Signature Global Grand IVA,Gurgaon,https://www.squareyards.com/sale/resale-properties-in-signature-global-grand-iva-gurgaon
R670,Lodha Casa Bella Gold,Thane Outskirts,https://www.squareyards.com/thane-residential-property/lodha-casa-bella-gold/3175/project
R12836,Karuna Vihar,Delhi South West,https://www.squareyards.com/rent/gated-community-for-rent-in-delhi
R369089,Aditya Prime,Ahmedabad North,https://www.squareyards.com/sale/resale-properties-in-aditya-trade-center-hyderabad
R10986,Hiranandani Verona CHS,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/hiranandani-verona-co-op-housing-society-ltd/27165/project
R33398,Marvel Sangria,Pune South,https://www.squareyards.com/pune-residential-property/marvel-sangria/2514/project
R354792,Kohinoor by Auro Realty,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/aurobindo-kohinoor/155894/project
R26352,CGHS Shree Balaji Apartment,Delhi South West,https://www.squareyards.com/sale/apartments-for-sale-in-sector-6-dwarka-delhi
R378203,Sheladia Eris,Ahmedabad West,Not Found
R60693,Raikar Yashodeep Heights,Navi Mumbai,https://www.squareyards.com/projects-by-raikar-group-in-navi-mumbai
R29074,CGHS HEWO Apartments,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/cghs-hewo-apartments/105857/project
R402372,Shivanta Rigel,Ahmedabad North,Not Found
R256033,Rehayashi Apartments,Delhi South West,Not Found
R9040,Sea Princess Gundecha Trillium,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/gundecha-trillium/28389/project
R329207,Nirvana Lifecity,Pune East,https://www.squareyards.com/pune-residential-property/nirvana-lifecity/116861/project
R44208,Nanded Lalit,Pune South,https://www.squareyards.com/sale/property-for-sale-in-sinhagad-road-pune
R393918,Casagrand Platinum,Chennai South,https://www.squareyards.com/projects-by-casagrand-in-chennai
R300137,Sheth Irene,Western Mumbai,https://www.squareyards.com/rental-1-bhk-434-sq-ft-apartment-in-sheth-irene/8149607
R4292,Velocity Hill Spring,Thane,https://www.squareyards.com/sale/resale-properties-in-velocity-hill-spring-thane
R18848,Adani Elysium,Ahmedabad North,https://www.squareyards.com/sale/resale-properties-in-adani-elysium-ahmedabad
R209951,MLH Unique City Plots,Jaipur,https://www.squareyards.com/sale/plots-for-sale-in-teelawas-jaipur
R112315,Swami Vivekanand Enclave,Ghaziabad,https://www.squareyards.com/projects-in-raj-bagh-ghaziabad
R28342,Exotica Eastern Court,Ghaziabad,https://www.squareyards.com/sale/4-bhk-flat-in-gaurs-cascades-ghaziabad
R266729,Megapolis Symphony,Pune West,https://www.squareyards.com/rent/property-for-rent-in-megapolis-symphony-pune
R74129,Shriram Greenfield,Bangalore East,https://www.squareyards.com/bangalore-residential-property/shriram-greenfield-phase-2/15040/project/floor-plans
R1226,Raunak City 2,Thane Outskirts,https://www.squareyards.com/resale-1-bhk-607-sq-ft-apartment-in-raunak-city-3/7870070
R59602,Prestige Neptunes Courtyard,Kochi,https://www.squareyards.com/hyderabad-residential-property/cybercity-villa-verde/179853/project
R313057,Viridian The Plaza 106,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/viridian-plaza-106-phase-2/113776/project
R388494,Vimal Yashwant County,Beyond Mira Road,https://www.squareyards.com/mumbai-residential-property/mayfair-residency-chs/142557/project
R294921,Lakhani Royale,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/lakhani-royale/53090/project
R316,Trinity World,Kochi,https://www.squareyards.com/kochi-residential-property/manjooran-rowan-park-scarlet/314239/project
R406501,Uptown Park,Chennai North,https://www.squareyards.com/pune-residential-property/tatvam-v-uptown/29936/project
R7086,Satya The Hermitage,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/satya-the-hermitage/262/project
R282091,Vraj Tiara,Mumbai South,https://www.squareyards.com/mumbai-residential-property/vraj-tiara/111465/project
R54170,Hanumant Bollywood Heights,Panchkula,https://www.squareyards.com/sale/resale-properties-in-hanumant-bollywood-heights-zirakpur
R818,Nahars Amrit Shakti,Central Mumbai,https://www.squareyards.com/sale/resale-properties-in-nahar-amrit-shakti-yvonne-mumbai
R11742,Ardee City,Gurgaon,https://www.squareyards.com/sale/2-bhk-flat-in-ardee-city-gurgaon
R141541,The Grande,Meerut,https://www.squareyards.com/projects-in-meerut-south-meerut
R39038,Bhagwati Bay Bliss,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/bhagwati-greens-3/100927/project/floor-plans
R29202,Nav Ratan Apartments,Delhi South West,https://www.squareyards.com/mumbai-residential-property/navratan-premises/64402/project/location-map
R894,Neptune Flying Kite,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/neptune-flying-kite/138907/project
R1291,Lodha Casa Rio Gold,Thane Outskirts,https://www.squareyards.com/thane-residential-property/lodha-casa-rio-gold/3189/project
R351483,Raipur Greens,Dehradun,https://www.squareyards.com/sale/plots-for-sale-in-raipur-dehradun
R268877,Gaurs Siddhartham,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/gaurs-siddhartham/10256/project
R384062,DS Max Stavam,Bangalore North,https://www.squareyards.com/ds-max-properties-pvt-ltd-projects/1816/builder
R222653,Jupiter Commanders' Renaissance,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/jupiter-blossom/6185/project/photos
R82749,Harmony Apartment,Delhi South West,https://www.squareyards.com/sale/3-bhk-for-sale-in-sector-23-dwarka-delhi
R29844,Harmony Apartments,Delhi South West,https://www.squareyards.com/sale/2-bhk-for-sale-in-sector-12-dwarka-delhi
R912,Rustomjee Oriana,Western Mumbai,https://www.squareyards.com/resale-3-bhk-1586-sq-ft-apartment-in-rustomjee-oriana/7305662
R43030,CGEWHO Kendriya Vihar 2,Noida,https://www.squareyards.com/sale/resale-properties-in-kendriya-vihar-noida-noida
R28784,The Bahawalpur CGHS,Delhi South West,https://www.squareyards.com/sale/3-bhk-for-sale-in-sector-23-dwarka-delhi
R72931,Marina Suites,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/palm-marina-suites/86422/project
R28866,Omaxe Shubhangan,Bahadurgarh,https://www.squareyards.com/jaipur-residential-property/mahindra-world-city-jaipur/223175/project/photos
R399203,Jashn Samsara Homes,Lucknow,https://www.squareyards.com/resale-5-bhk-servant-room-3200-sq-ft-villa-in-jashn-samsara-homes/7009706
R18392,Pushpanjali Residency Phase 3,Thane,https://www.squareyards.com/thane-residential-property/paradigm-zenith-pushpanjali-residency-phase-iii/13618/project
R178343,RWA Panchseel Enclave,South Delhi,https://www.squareyards.com/sale/property-for-sale-in-panchsheel-enclave-delhi
