XID,Project Name,City,Squareyards.com Link
R130661,Maxheights,Sonipat,https://www.squareyards.com/sale/resale-properties-in-maxheights-sonipat
R131787,Zen,Kolkata South,https://www.squareyards.com/resale-4-bhk-2363-sq-ft-apartment-in-mahindra-zen/6810013
R134469,Palm Village,Mohali,https://www.squareyards.com/projects-in-mohali-sector-126-chandigarh
R135113,Progressive Solitaire,Navi Mumbai,https://www.squareyards.com/progressive-group-projects/593/builder
R137021,Antriksh Green,Gurgaon,https://www.squareyards.com/ghaziabad-residential-property/antriksh-green-kaushambi/3868/project
R137123,DDA Bagwan Apartment,North Delhi,https://www.squareyards.com/sale/property-for-sale-in-hari-nagar-ashram-delhi
R139725,Omaxe Silver Birch,Chandigarh,https://www.squareyards.com/sale/resale-properties-in-omaxe-silver-birch-chandigarh
R141541,The Grande,Meerut,https://www.squareyards.com/projects-in-meerut-south-meerut
R144365,Karan Suncoast,Pune West,https://www.squareyards.com/rent/3-bhk-for-rent-in-bhugaon-pune
R145129,AMG Palm Garden,Ludhiana,https://www.squareyards.com/sale/independent-houses-in-sahnewal-ludhiana-between-20-lakhs-to-50-lakhs-for-sale
R145211,Sai Yashvasin,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-sai-yashaskaram-navi-mumbai
R145229,Emaar MGF The Bungalows,Mohali,https://www.squareyards.com/chandigarh-residential-property/emaar-the-villas/9022/project
R145261,Essen Raj Manohar Residency,Bhubaneswar,Not Found
R146047,Acme Eden and Emerald Court,Mohali,Not Found
R146149,Ashiana Aangan,Neemrana,https://www.squareyards.com/rent/property-for-rent-in-ashiana-aangan-bhiwadi
R146579,Sunny Enclave,Mohali,https://www.squareyards.com/sale/independent-houses-for-sale-in-sunny-enclave-mohali
R146623,Ansal Sushant City 1,Jaipur,https://www.squareyards.com/sale/independent-houses-for-sale-in-ansal-sushant-city-i-jaipur
R149213,Omaxe City Plots,Bahadurgarh,https://www.squareyards.com/sale/plots-in-omaxe-city-lucknow-between-50-lakhs-to-75-lakhs-for-sale
R152163,JTPL City Mohali,Mohali,https://www.squareyards.com/mohali-sector-115-in-chandigarh-overview-11102
R152285,DB Pride,Indore,https://www.squareyards.com/sale/apartments-for-sale-in-bengali-square-indore
R152473,Krishna Tower,Lucknow,https://www.squareyards.com/sale/resale-properties-in-himveer-society-lucknow
R152579,Omaxe Plots Phase 3,Chandigarh,https://www.squareyards.com/sale/resale-properties-in-omaxe-new-chandigarh-chandigarh
R153067,Art Nirman Shree Vishnudhara Cross Road,Ahmedabad North,https://www.squareyards.com/ahmedabad-residential-property/art-nirman-shree-vishnudhara-homes/5452/project
R153975,Ansal Sushant City,Sonipat,https://www.squareyards.com/sale/resale-properties-in-ansal-sushant-city-sonipat-sonipat
R154285,Omaxe New Chandigarh,Chandigarh,https://www.squareyards.com/rental-4-bhk-servant-room-extra-room-3300-sq-ft-apartment-in-omaxe-new-chandigarh/7779959
R156047,Priyanka Utkarsh,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/priyanka-avenue/232497/project
R156171,Unique Poonam Cluster 3,Mira Bhayandar,https://www.squareyards.com/thane-residential-property/unique-poonam-estate-cluster-3/6490/project
R156481,Siddhivinayak Aarambh,Pune East,https://www.squareyards.com/resale-1-bhk-extra-room-765-sq-ft-apartment-in-riu-siddhivinayak-aarambh/7930524
R156981,TDI Wellington Heights,Mohali,https://www.squareyards.com/mohali-sector-117-in-chandigarh-overview-11100
R158275,SandeepG Mayfair Utsav,Siliguri,Not Found
R163343,Mont Vert Oystera,Pune West,https://www.squareyards.com/pune-residential-property/mont-vert-belair/11072/project
R164753,Shivalik City,Mohali,Not Found
R167105,Ideal Spacio,Pune South,https://www.squareyards.com/pune-residential-property/marvel-ideal-spacio-phase-1/8262/project
R168701,Sky City Floris,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/sky-city-floris/109373/project
R169275,Shanti Siddheshwar Heights,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/neelkanth-heights/6383/project
R169797,Cosmos Habitat,Thane,https://www.squareyards.com/sale/resale-properties-in-cosmos-habitat-thane
R170677,Guardian Eastern Meadows,Pune East,https://www.squareyards.com/pune-residential-property/guardian-eastern-meadows/8256/project
R170709,Mantra Happy Homes,Haridwar,https://www.squareyards.com/bangalore-residential-property/vrl-happy-homes/247608/project
R171063,Sheres Shalimar Mannat,Lucknow,https://www.squareyards.com/lucknow-residential-property/shalimar-mannat/8874/project
R171867,Majestique Manhattan,Pune East,https://www.squareyards.com/pune-residential-property/majestique-manhattan-phase-2/100172/project
R172071,Amanora Adreno Towers,Pune East,https://www.squareyards.com/pune-residential-property/amanora-adreno-towers/22433/project
R173447,JLPL Sky Gardens,Mohali,https://www.squareyards.com/chandigarh-residential-property/janta-land-falcon-view/9060/project
R173993,Simran Uptown Avenue,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/simran-uptown-avenue-building-no-3/102966/project
R174055,RCP VIP City,Raipur,Not Found
R175175,DLF My Pad,Lucknow,https://www.squareyards.com/rent/studio-in-dlf-my-pad-lucknow
R177419,R Block RWA Greater Kailash 1,South Delhi,https://www.squareyards.com/sale/property-for-sale-in-greater-kailash-i-delhi
R177613,Durga Pooja CGHS,Delhi South West,https://www.squareyards.com/rental-2-5-bhk-pooja-room-950-sq-ft-apartment-in-anuradha-apartments-cghs/8001198
R177653,Rohini Apartments RWA,North Delhi,https://www.squareyards.com/sale/apartments-for-sale-in-north-delhi-delhi
R177815,E Block RWA Greater Kailash 1,South Delhi,https://www.squareyards.com/sale/property-for-sale-in-greater-kailash-i-delhi
R178183,Aditya Orbit,Vadodara,https://www.squareyards.com/vadodara-residential-property/kanha-nirmal/320558/project/photos
R178353,Divya Jyoti Apartment,North Delhi,https://www.squareyards.com/rent/property-for-rent-in-aratt-divya-jyothi-lake-point-tower-bangalore
R180101,Peepal Apartments,Delhi South West,https://www.squareyards.com/sale/1-rk-for-sale-in-delhi
R180383,M2K County,Dharuhera,https://www.squareyards.com/sale/plots-for-sale-in-dharuhera
R181115,JLPL Galaxy Heights,Mohali,https://www.squareyards.com/chandigarh-residential-property/janta-land-falcon-view/9060/project
R181269,G Corp Mahalakshmi,Bangalore North,https://www.squareyards.com/projects-by-g-corp-group-in-bangalore
R184665,Navami Funique,Bangalore South,https://www.squareyards.com/bangalore-residential-property/navami-funique/95472/project
R185219,Lansum Etania,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/lansum-etania/12729/project
R190723,Supreme Amadore,Pune West,https://www.squareyards.com/sale/property-for-sale-in-baner-pune
R191639,New Krishna Tower,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-new-krishna-tower-navi-mumbai
R196091,Ansal Villas,South Delhi,https://www.squareyards.com/sale/villas-for-sale-in-sainik-farm-delhi
R197309,Thanekar Bhagirathi Regency,Thane Outskirts,https://www.squareyards.com/projects-by-thanekar-group-in-thane
R200893,Shanti Hari Heritage,Navi Mumbai,https://www.squareyards.com/sale/2-bhk-for-sale-in-kamothe-navi-mumbai
R201167,Shreeji Arcade,Navi Mumbai,https://www.squareyards.com/mumbai-residential-property/shreeji-arcade-girgaon/126795/project/photos
R203531,SubhaGruha Sukrithi Avanthika,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-subhagruha-sukrithi-avanthika-kondakal-hyderabad
R204817,Manglam Aadhar,Jaipur,https://www.squareyards.com/sale/resale-properties-in-manglam-aadhar-jaipur
R205785,Kohinoor Presidentia,Pune East,https://www.squareyards.com/sale/resale-properties-in-kohinoor-presidentia-pune
R207763,Ganga Triveni Apartment,North Delhi,https://www.squareyards.com/resale-3-bhk-extra-room-1250-sq-ft-apartment-in-ganga-triveni-apartment/8000047
R208065,RWA DDA Flats L Block,South Delhi,https://www.squareyards.com/sale/apartments-for-sale-in-south-delhi-delhi
R208341,Prakriti Apartments,Delhi South West,https://www.squareyards.com/sale/resale-properties-in-alcove-new-kolkata-kolkata
R209951,MLH Unique City Plots,Jaipur,Not Found
R210089,Manglams Grand City,Jaipur,https://www.squareyards.com/sale/resale-properties-in-manglams-grand-city-jaipur
R210515,DDA Nilgiri Apartments,South Delhi,https://www.squareyards.com/sale/apartments-for-sale-in-south-delhi-delhi
R211417,Vedant Kingston Greens,Pune South,https://www.squareyards.com/pune-residential-property/vedant-kingston-greens-phase-1/11172/project
R213691,Ratan Panorama,Kanpur,https://www.squareyards.com/mumbai-residential-property/shraddha-panorama/234361/project
R214255,Empress City,Nagpur,https://www.squareyards.com/nagpur-residential-property/godrej-anandam/239901/project
R214597,Pramod Rajshree Plaza,Nagpur,https://www.squareyards.com/sale/plots-for-sale-in-dharampeth-nagpur
R217045,Grand Omaxe,Lucknow,https://www.squareyards.com/sale/resale-properties-in-grand-omaxe-lucknow
R217349,Swastik Signature Park,Lucknow,https://www.squareyards.com/lucknow-residential-property/swastik-signature-park/10221/project
R217985,Rishita Manhattan,Lucknow,https://www.squareyards.com/sale/3-bhk-flat-in-rishita-manhattan-lucknow
R219469,Fortune Landmark,Bhopal,https://www.squareyards.com/resale-3-bhk-1800-sq-ft-villa-in-skyline-villa/7954665
R219877,NK Savitry Greens 2,Chandigarh,https://www.squareyards.com/zirakpur-residential-property/nk-sharma-savitry-greens-2/9100/project
R219929,Housefed Flats,Mohali,https://www.squareyards.com/sale/resale-properties-in-housefed-apartment-mohali
R220089,Ratan Orbit,Kanpur,https://www.squareyards.com/thane-residential-property/raj-ratna-park-chs/118511/project
R220231,KBL Silicon City,Mysore,https://www.squareyards.com/sale/property-for-sale-in-mysore
R221935,MIG Super Flats,Mohali,https://www.squareyards.com/sale/property-for-sale-in-phase-11-mohali
R222185,BU Bhandari Vaastu Viva,Pune West,https://www.squareyards.com/projects-by-bu-bhandari-in-pune
R222311,TDI Emperor Floors,Sonipat,https://www.squareyards.com/rent/property-for-rent-in-tdi-emperor-floors-sonipat
R222359,Nirman Altius,Pune East,https://www.squareyards.com/pune-residential-property/nirman-altius/22040/project
R222581,Tricone City,Indore,https://www.squareyards.com/indore-residential-property/pakiza-city/316319/project
R223445,Nabhraj Nandanvan Phase 3,Aurangabad,Not Found
R223869,Magarpatta City Iris,Pune East,https://www.squareyards.com/pune-residential-property/magarpatta-city-iris/25022/project
R224799,Parsvnath City,Dharuhera,https://www.squareyards.com/sale/plots-for-sale-in-parsvnath-city-ujjain
R225681,Pooja Apartment,Guwahati,https://www.squareyards.com/resale-3-bhk-pooja-room-1250-sq-ft-apartment-in-aditya-enclave-ajanta-pat/7897483
R226825,Om Metals Pallacia,Jaipur,https://www.squareyards.com/jaipur-residential-property/om-pallacia/249474/project
R227169,Doon Boulevard,Dehradun,https://www.squareyards.com/sale/resale-properties-in-supertech-doon-square-dehradun
R227327,Saksham Welfare Association,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/queens-plaza/120370/project/location-map
R228057,PDA Omaxe City,Patiala,https://www.squareyards.com/sale/resale-properties-in-dayal-friends-colony-lucknow
R228459,B and A Prime Crescent Avenue,Tirunelveli,https://www.squareyards.com/bangalore-residential-property/concorde-crescent-bay/8561/project
R228565,Jindal Global City,Sonipat,https://www.squareyards.com/projects-in-sector-35-sonipat
R230607,Omaxe The Palace,Lucknow,https://www.squareyards.com/sale/3-bhk-flat-in-omaxe-the-palace-lucknow
R231981,Modern Housing Complex,Chandigarh,https://www.squareyards.com/resale-4-bhk-170-sq-ft-independent-house-in-modern-housing-complex-sector-13-chandigarh/6907707
R232001,Srinath Rock Garden,Jamshedpur,https://www.squareyards.com/mumbai-residential-property/siddha-seabrook/10321/project
R235520,Fortune Butterfly City,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-fortune-butterfly-city-hyderabad
R237360,Vasant Apartment,Noida,https://www.squareyards.com/rent/2-bhk-flat-in-purvanchal-vasant-vihar-apartment-noida
R239030,Neelkanth Pride,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-neelkanth-pride-navi-mumbai
R239268,DNV Elvira,Pune West,Not Found
R239550,Kolte Patil Downtown Xenia,Pune East,https://www.squareyards.com/pune-residential-property/kolte-patil-downtown-xenia/39610/project
R240917,Hero Homes,Ludhiana,Not Found
R241789,Evening Glory CHS,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/evening-glory/63252/project
R241825,Riddhi Siddhi Heights,Pune West,https://www.squareyards.com/pune-residential-property/rr-lunkad-riddhi-siddhi-heights/103715/project/floor-plans
R242473,New Hind Mill,Mumbai South,https://www.squareyards.com/sale/resale-properties-in-new-hind-mill-compound-mumbai
R242619,Aditya Park Town,Ghaziabad,https://www.squareyards.com/sale/resale-properties-in-aditya-park-town-ghaziabad
R242735,Supreme Krishiv Kripa,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-paradise-sai-symphony-navi-mumbai
R243243,Provident Kenworth,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/provident-kenworth/8332/project
R245097,Trimurti Apartments,Delhi South West,https://www.squareyards.com/
R245205,Swati Florence,Ahmedabad West,https://www.squareyards.com/sale/3-bhk-for-sale-in-shela-ahmedabad
R245665,SandeepG Mayfair Greens 2,Siliguri,Not Found
R246097,Pushpak Society,Chandigarh,https://www.squareyards.com/pushpak-nagar-in-navi-mumbai-overview-18117
R246665,Eco City,Chandigarh,https://www.squareyards.com/sale/resale-properties-in-gmada-eco-city-chandigarh
R246921,Progressive Society,Chandigarh,https://www.squareyards.com/sale/property-for-sale-in-sector-48-chandigarh
R247113,Hero Homes Mohali,Mohali,https://www.squareyards.com/chandigarh-residential-property/hero-homes/9051/project
R248077,Lokhandwala Green Hills,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/lokhandwala-green-acres/150832/project/floor-plans
R248397,Alica Nagar CHS,Western Mumbai,https://www.squareyards.com/sale/resale-properties-in-alica-nagar-chs-mumbai
R249017,Poonam Park View,Beyond Mira Road,https://www.squareyards.com/thane-residential-property/poonam-square/60558/project
R249191,Singhania Harshit Harmony,Raipur,Not Found
R250603,Royal Avenue,Trichy,https://www.squareyards.com/noida-residential-property/nehra-royal-avenue/107336/project
R250667,Ace Aurum,Pune West,https://www.squareyards.com/projects-by-jhamtani-group-in-pune
R250683,Vision Ace,Pune West,https://www.squareyards.com/pune-residential-property/jhamtani-nandan-ace/188806/project
R250877,Global City,Mohali,https://www.squareyards.com/sale/resale-properties-in-global-city-mohali
R251343,Rajhans Synfonia,Surat,https://www.squareyards.com/resale-3-bhk-pooja-room-2018-sq-ft-apartment-in-rajhans-synfonia/6264538
R252895,Kalyan Sampat Gardens,Indore,https://www.squareyards.com/projects-in-bicholi-mardana-indore
R254893,Neelkanth Lakeview,Thane,https://www.squareyards.com/thane-residential-property/neelkanth-lake-view/42086/project
R254971,Platinum Escaso,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/platinum-escaso/55568/project
R255405,Shree Krishna Sentosa Pride,Pune West,https://www.squareyards.com/projects-by-shree-krishna-associates-in-pune
R255417,Shilpa Society,Nagpur,https://www.squareyards.com/sale/plots-for-sale-in-gorewada-nagpur
R255867,Dnyan Sarathi CHS,Navi Mumbai,https://www.squareyards.com/rent/1-bhk-flat-in-dnyan-sarathi-chs-navi-mumbai
R257091,RKN Nakshatra Enclave,Bhopal,Not Found
R257217,Konark Krish 2,Pune East,https://www.squareyards.com/sale/resale-properties-in-konark-krish-2-pune
R257887,The Future City,Jaipur,https://www.squareyards.com/sale/resale-properties-in-trimurty-the-future-city-jaipur
R257934,Prithvi Pride,Mira Bhayandar,https://www.squareyards.com/sale/resale-properties-in-prithvi-pride-phase-1-mumbai
R258111,VSR Rejoice,Bangalore North,Not Found
R258435,Suvidha Jewel,Central Mumbai,https://www.squareyards.com/sale/property-in-mulund-east-mumbai-without-brokerage-for-sale
R258491,Prozone Palms,Coimbatore,https://www.squareyards.com/coimbatore-residential-property/star-lands-dr-apj-abdul-kalam-nagar/318032/project/photos
R259309,Oranje Castle,Lucknow,https://www.squareyards.com/sale/5-bhk-for-sale-in-gomti-nagar-lucknow
R260448,Shalimar Oneworld Vista,Lucknow,https://www.squareyards.com/sale/3-bhk-flat-in-shalimar-oneworld-vista-lucknow
R261398,Juhi Serenity,Navi Mumbai,Not Found
R261562,Dynamic Crest,Navi Mumbai,https://www.squareyards.com/rent/property-for-rent-near-jivdani-hospital-desai-village-in-thane
R262156,Omaxe Aananda,Allahabad,https://www.squareyards.com/rent/property-for-rent-in-omaxe-aananda-allahabad
R262306,Rushabhdev Sharan Circle Homes,Ahmedabad North,https://www.squareyards.com/rent/apartments-for-rent-in-motera-ahmedabad
R262382,Shiv Kailasa,Nagpur,https://www.squareyards.com/sale/2-bhk-for-sale-in-wardha-rd-nagpur
R262402,Bhavishya Metro City,Bhopal,https://www.squareyards.com/awadhpuri-in-bhopal-overview-3008
R262618,Bramha Sun City Phase 2,Pune East,https://www.squareyards.com/pune-residential-property/bramha-sun-city-phase-ii/37230/project
R262734,Kolte Patil Western Avenue,Pune West,https://www.squareyards.com/pune-residential-property/kolte-patil-western-avenue/8250/project
R262874,Beverly Golf Avenue,Mohali,https://www.squareyards.com/resale-4-bhk-pooja-room-3140-sq-ft-apartment-in-beverly-golf-avenue/7426708
R263605,Hiranandani Lavinia,Thane,https://www.squareyards.com/thane-residential-property/hiranandani-lavinia/3386/project/floor-plans
R263705,Hiranandani Rodas Enclave Woodville,Thane,https://www.squareyards.com/thane-residential-property/hiranandani-estate-rodas-enclave/2950/project
R263851,DSMAX Stonescape,Bangalore South,https://www.squareyards.com/sale/property-for-sale-near-anjanapura-central-park-anjanapura-in-bangalore
R264715,Provenance Four Seasons Private Residences,Mumbai South,https://www.squareyards.com/mumbai-residential-property/provenance-four-seasons-private-residences/104719/project
R264873,SSD Sai Pearl,Pune West,https://www.squareyards.com/sale/2-bhk-for-sale-in-pimple-saudagar-pune
R264981,Shiv Serenity Space,Ahmedabad North,https://www.squareyards.com/ahmedabad-residential-property/rudra-shiv-vivanta/251433/project
R265009,Omaxe North Avenue 2,Bahadurgarh,https://www.squareyards.com/sale/2-bhk-for-sale-in-north-mullanpur-chandigarh
R265039,Omaxe City 1,Indore,https://www.squareyards.com/sale/property-for-sale-in-tejaji-nagar-indore
R265191,Green Fields Crown City,Coimbatore,https://www.squareyards.com/sale/resale-properties-in-avalon-park-at-the-prestige-city-bangalore
R265279,Pratik Residency,Navi Mumbai,https://www.squareyards.com/sale/2-bhk-flat-in-pratik-residency-ulwe-navi-mumbai
R265669,Aditya Casa Grande,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-aditya-casa-grande-hyderabad
R266138,Amaltas Castle,Raipur,https://www.squareyards.com/sale/plots-for-sale-in-rajeev-nagar-raipur
R266407,Highland Park,Chandigarh,https://www.squareyards.com/zirakpur-residential-property/highland-park-chandigarh/105086/project
R266617,Casagrand Ferns,Chennai South,https://www.squareyards.com/projects-by-ceebros-in-chennai
R266671,Excella Kutumb,Lucknow,https://www.squareyards.com/sale/resale-properties-in-excella-kutumb-lucknow
R266729,Megapolis Symphony,Pune West,https://www.squareyards.com/rent/property-for-rent-in-megapolis-symphony-pune
R266739,ARG Ananta Jagatpura,Jaipur,https://www.squareyards.com/projects-by-arg-group-in-jaipur
R267059,Vrindapuram,Vrindavan,Not Found
R267245,Green City Homes,Visakhapatnam,https://www.squareyards.com/vizag-residential-property/vizag-green-city-homes/10024/project
R267279,Sri Heritage,Thane Outskirts,https://www.squareyards.com/projects-in-diva-thane
R267281,SBP City of Dreams,Mohali,https://www.squareyards.com/chandigarh-residential-property/sbp-city-of-dreams/108671/project
R267693,Suhana Green Aalyam,Kota,https://www.squareyards.com/projects-in-ghatkopar-east-mumbai
R267888,Oriental Palms,Kolkata North,https://www.squareyards.com/bangalore-residential-property/purva-palm-beach/17458/project
R267986,Nanded Pancham,Pune South,https://www.squareyards.com/projects-by-nanded-city-in-pune
R268016,Rustomjee Aurelia,Thane,https://www.squareyards.com/sale/resale-properties-in-rustomjee-urbania-aurelia-thane
R268065,Goodwill Palette,Pune West,https://www.squareyards.com/navi-mumbai-residential-property/ruparel-sea-palace/3696/project
R268113,Konig North County,Bangalore North,https://www.squareyards.com/bangalore-residential-property/konig-north-county/324017/project/photos
R268273,Millennium Acropolis,Pune West,https://www.squareyards.com/projects-by-millennium-developers-in-pune
R268339,DLF City Plots Phase 4,Gurgaon,https://www.squareyards.com/sale/plots-for-sale-in-dlf-phase-iv-gurgaon
R268707,Ambika Florence Park,Chandigarh,Not Found
R269013,Century Heights,Bhopal,https://www.squareyards.com/resale-3-bhk-1500-sq-ft-villa-in-century-enclave/6638289
R269041,Archstone Infinity Tower,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-archstone-infinity-tower-navi-mumbai
R269113,RBS NILAYA HEIGHTS,Dehradun,https://www.squareyards.com/dehradun-residential-property/r-b-s-nilaya-hills/9226/project
R269195,Park East,Mohali,https://www.squareyards.com/sale/apartments-for-sale-in-aerocity-mohali
R269423,Tirupati Paradise,Varanasi,https://www.squareyards.com/varanasi-residential-property/tirupati-paradise-varanasi/246205/project
R269461,VTP Solitaire,Pune West,https://www.squareyards.com/pune-residential-property/vtp-solitaire/8667/project
R269844,Anukampa Sky Lounges,Jaipur,https://www.squareyards.com/rent/2-bhk-flat-in-anukampa-sky-lounges-jaipur
R270238,Pebbles Urbania,Pune West,https://www.squareyards.com/pune-residential-property/abhinav-pebbles-urbania/24945/project
R270301,Aakriti Miro,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-aakriti-miro-hyderabad
R270557,Anandtara Siliconbay,Pune East,https://www.squareyards.com/pune-residential-property/anandtara-silicon-bay/8736/project
R270621,Greenfield Meadows,Mangalore,https://www.squareyards.com/mumbai-residential-property/green-field-b-chs-ltd/65487/project
R270741,Signature The Roselia,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/signature-global-the-roselia/87811/project
R270755,Runal Gateway,Pune West,https://www.squareyards.com/projects-by-runal-developers-in-pune
R270895,Sowparnika Columns,Bangalore East,https://www.squareyards.com/bangalore-residential-property/sowparnika-the-columns/10233/project
R271059,Aastha Nest,Coimbatore,https://www.squareyards.com/hyderabad-residential-property/identity-aastha/324733/project/floor-plans
R271411,Kolte Patil Mount Castle,Pune East,https://www.squareyards.com/pune-residential-property/sancheti-mount-castle/34866/project
R271757,Lodha Casa Essenza,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/lodha-casa-essenza/3057/project
R271773,Swastik East 12,Raipur,https://www.squareyards.com/sale/2-bhk-for-sale-in-shankar-nagar-raipur
R271885,Asha Bhadurgarh,Bahadurgarh,Not Found
R271891,Ruchi One Rajarhat,Kolkata East,https://www.squareyards.com/kolkata-residential-property/ruchi-one-rajarhat/8488/project
R272299,VVIP Mangal,Ghaziabad,https://www.squareyards.com/sale/4-bhk-flat-in-vvip-mangal-ghaziabad
R272317,Tricity Luxuria,Navi Mumbai,https://www.squareyards.com/rent/1-bhk-flat-in-gami-radha-krishna-complex-navi-mumbai
R272349,Lodha Altia,Mumbai South,https://www.squareyards.com/mumbai-residential-property/lodha-altia/8928/project
R272631,Vision Indramegh,Pune West,https://www.squareyards.com/pune-residential-property/vision-starwest-phase-2/102238/project/floor-plans
R273001,Charms Global City,Thane Outskirts,https://www.squareyards.com/sale/plots-for-sale-in-ambernath-east-thane
R273211,Marina One,Kochi,https://www.squareyards.com/resale-3-5-bhk-servant-room-study-room-2500-sq-ft-apartment-in-marina-one/7767559
R273489,Godrej Reserve,Bangalore North,https://www.squareyards.com/sale/resale-properties-in-godrej-reserve-bangalore
R273591,Shraddha Evoque,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/shraddha-evoque/58014/project
R273787,GPS Meena Pride,Kolkata East,Not Found
R274133,VTP Celesta,Pune South,https://www.squareyards.com/pune-residential-property/meera-crystal/151406/project
R274169,Omkar Signet,Western Mumbai,https://www.squareyards.com/rental-2-bhk-481-sq-ft-apartment-in-omkar-signet/8076902
R274187,Ashar Sapphire And Galleria,Thane,https://www.squareyards.com/kailash-nagar-in-thane-overview-5131
R274375,Dilkap Grandeur,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/d-kapoor-dilkap-grandeur/101614/project
R274649,Smart Homes Karnal,Karnal,https://www.squareyards.com/resale-3-acre-land-in-r-zone-land/7321892
R274719,The Parksyde,Raipur,https://www.squareyards.com/mumbai-residential-property/lodha-the-park-trump-tower/28904/project/floor-plans
R274847,Bhumiraj Hills,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/bhumiraj-hills/108711/project
R275023,Vaswani Menlo Park,Bangalore East,https://www.squareyards.com/bangalore-residential-property/vaswani-menlo-park/8739/project
R275839,Town Tech City,Coimbatore,Not Found
R275989,Signature Global the Millennia,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/signature-the-millennia-2/10963/project/floor-plans
R276055,Chordias The Crown,Jaipur,https://www.squareyards.com/rent/apartments-for-rent-in-durgapura-jaipur
R276781,Raghuvir Silverstone,Surat,https://www.squareyards.com/surat-residential-property/silverstone-springhill/312529/project
R276977,K Raheja Artesia,Mumbai South,https://www.squareyards.com/sale/resale-properties-in-k-raheja-artesia-mumbai
R277439,GK Rose Mansion,Pune West,https://www.squareyards.com/pune-residential-property/gk-rose-mansion/10270/project
R277557,QN Greens,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/qn-greens-phase-2/101171/project
R278475,Kapil Akhila,Pune West,https://www.squareyards.com/pune-residential-property/shree-bal-kapil-akhila/10815/project
R278613,Tridev Indraprastha,Varanasi,https://www.squareyards.com/varanasi-residential-property/tridev-indraprastha/245685/project
R278783,La Mer Residency,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-la-mer-regency-navi-mumbai
R279801,Maple Aapla Ghar Moshi Annex,Pune North,https://www.squareyards.com/pune-residential-property/sara-nilaay/249208/project/floor-plans
R280039,Bafana Aloha Towers,Pune West,Not Found
R280099,Ashok Odyssey,Central Mumbai,https://www.squareyards.com/sale/apartments-for-sale-in-ghatkopar-west-mumbai
R280169,MGH Anandam Awaas,Dharuhera,Not Found
R282229,Vfive Elysium Phase 2,Trivandrum,https://www.squareyards.com/bangalore-residential-property/sbr-florenso/235108/project
R283275,Courtyard Rozanne,Thane,https://www.squareyards.com/projects-by-narang-realty-in-thane
R283965,Sheetal Westpark Residency,Ahmedabad West,https://www.squareyards.com/sale/resale-properties-in-ajmera-casa-vyoma-ahmedabad
R284525,Lodha Codename Bullseye,Mira Bhayandar,https://www.squareyards.com/real-estate-agents-in-thane
R285221,Shalimar One World Belvedere Court,Lucknow,https://www.squareyards.com/sale/4-bhk-flat-in-shalimar-one-world-belvedere-court-3-lucknow
R286115,Gami Reagan,Navi Mumbai,https://www.squareyards.com/rent/1-bhk-flat-in-gami-reagan-navi-mumbai
R286699,Heritage Homes,Sindhudurg,https://www.squareyards.com/heritage-homes-projects/1852/builder
R286733,Prarthana Griha Rajkamal Park,Mumbai South,https://www.squareyards.com/sale/resale-properties-in-prarthana-rajkamal-park-mumbai
R288727,Chirag Bhagat Grandeur,Western Mumbai,https://www.squareyards.com/rent/property-for-rent-in-chirag-bhagat-grandeur-mumbai
R288775,First City Symphony,Nagpur,https://www.squareyards.com/sale/plots-for-sale-in-mihan-nagpur
R289027,Mahima Sansaar,Jaipur,https://www.squareyards.com/sale/resale-properties-in-mahima-sansaar-jaipur
R290205,MHADA Bombay Dyeing Mill,Mumbai South,https://www.squareyards.com/resale-1-bhk-225-sq-ft-apartment-in-mhada-bombay-dyeing-mill/6851068
R291041,Purple Symphonia,Jaipur,https://www.squareyards.com/rent/3-bhk-flat-in-purple-symphonia-jaipur
R291135,Lord Empire Metro Colony,Indore,https://www.squareyards.com/indore-residential-property/sahil-elite/315462/project/photos
